Matnr,Bwkey,Lbkum,Salk3,Vprsv,Verpr,Stprs,Peinh,Bklas
000000000030000248,1000,4.000,1531753.76,V,382938.44,0.00,1.000,3200
000000000010000962,2000,3.000,455988.30,V,151996.10,0.00,1.000,3200
000000000010000962,3000,6.000,911976.60,V,151996.10,0.00,1.000,3200
000000000010000963,2000,3.000,244651.17,V,81550.39,0.00,1.000,3200
000000000010000964,4000,15.000,2218516.05,V,147901.07,0.00,1.000,3200
000000000080000233,3000,4.000,1236592.24,V,309148.06,0.00,1.000,3200
000000000010000965,2000,2.000,183690.28,V,91845.14,0.00,1.000,3200
000000000010000965,4000,1.000,91845.14,V,91845.14,0.00,1.000,3200
000000000010000966,2000,5.000,712429.75,V,142485.95,0.00,1.000,3200
000000000010000966,3000,6.000,854915.70,V,142485.95,0.00,1.000,3200
000000000090000051,1000,34.000,3576050.30,V,105177.95,0.00,1.000,3200
000000000010000967,3000,0.000,0.00,V,10662.20,0.00,1.000,3200
000000000030000249,2000,3.000,107687.58,V,35895.86,0.00,1.000,3200
000000000010000968,3000,11.000,4451497.49,V,404681.59,0.00,1.000,3200
000000000010000968,1000,9.000,3642134.31,V,404681.59,0.00,1.000,3200
000000000010000969,2000,0.000,0.00,V,175625.96,0.00,1.000,3200
000000000010000970,3000,63.000,14391365.31,V,228434.37,0.00,1.000,3200
000000000010000971,4000,31.000,1279723.71,V,41281.41,0.00,1.000,3200
000000000010000971,1000,15.000,619221.15,V,41281.41,0.00,1.000,3200
000000000010000972,1000,5.000,495119.60,V,99023.92,0.00,1.000,3200
000000000010000973,2000,49.000,138198.62,V,2820.38,0.00,1.000,3200
000000000010000974,3000,0.000,0.00,V,96450.37,0.00,1.000,3200
000000000010000974,2000,0.000,0.00,V,96450.37,0.00,1.000,3200
000000000010000975,1000,13.000,30697.68,V,2361.36,0.00,1.000,3200
000000000010000975,2000,57.000,134597.52,V,2361.36,0.00,1.000,3200
000000000010000976,1000,155.000,108851850.00,V,702270.00,0.00,1.000,3200
000000000080000234,2000,14.000,718757.76,V,51339.84,0.00,1.000,3200
000000000010000977,2000,18.000,107365.86,V,5964.77,0.00,1.000,3200
000000000010000977,3000,104.000,620336.08,V,5964.77,0.00,1.000,3200
000000000080000235,2000,11.000,567199.05,V,51563.55,0.00,1.000,3200
000000000080000236,2000,16.000,4890853.60,V,305678.35,0.00,1.000,3200
000000000010000978,1000,46.000,20795626.64,V,452078.84,0.00,1.000,3200
000000000010000979,2000,6.000,957542.40,V,159590.40,0.00,1.000,3200
000000000010000979,1000,4.000,638361.60,V,159590.40,0.00,1.000,3200
000000000010000980,2000,65.000,759172.05,V,11679.57,0.00,1.000,3200
000000000010000981,1000,5.000,1305446.90,V,261089.38,0.00,1.000,3200
000000000010000981,2000,9.000,2349804.42,V,261089.38,0.00,1.000,3200
000000000010000982,2000,12.000,409336.56,V,34111.38,0.00,1.000,3200
000000000010000982,4000,7.000,238779.66,V,34111.38,0.00,1.000,3200
000000000010000983,2000,3.000,131162.94,V,43720.98,0.00,1.000,3200
000000000030000250,4000,3.000,1727247.69,V,575749.23,0.00,1.000,3200
000000000080000237,4000,2.000,97364.88,V,48682.44,0.00,1.000,3200
000000000010000984,3000,15.000,6760991.40,V,450732.76,0.00,1.000,3200
000000000010000985,3000,16.000,1822107.20,V,113881.70,0.00,1.000,3200
000000000080000238,4000,7.000,436191.91,V,62313.13,0.00,1.000,3200
000000000010000986,4000,2.000,241393.20,V,120696.60,0.00,1.000,3200
000000000010000986,3000,1.000,120696.60,V,120696.60,0.00,1.000,3200
000000000010000987,1000,17.000,10702051.48,V,629532.44,0.00,1.000,3200
000000000010000988,1000,0.000,0.00,V,209389.33,0.00,1.000,3200
000000000030000251,1000,3.000,1904130.03,V,634710.01,0.00,1.000,3200
000000000010000989,2000,7.000,1736740.32,V,248105.76,0.00,1.000,3200
000000000010000989,1000,4.000,992423.04,V,248105.76,0.00,1.000,3200
000000000010000990,1000,2.000,263098.88,V,131549.44,0.00,1.000,3200
000000000090000052,2000,17.000,1397794.23,V,82223.19,0.00,1.000,3200
000000000090000052,3000,37.000,3042258.03,V,82223.19,0.00,1.000,3200
000000000080000239,3000,5.000,1568060.80,V,313612.16,0.00,1.000,3200
000000000080000240,3000,3.000,346627.59,V,115542.53,0.00,1.000,3200
000000000010000991,2000,58.000,759864.38,V,13101.11,0.00,1.000,3200
000000000010000992,2000,35.000,241148.25,V,6889.95,0.00,1.000,3200
000000000010000993,3000,0.000,0.00,V,163382.26,0.00,1.000,3200
000000000010000994,1000,3.000,57282.90,V,19094.30,0.00,1.000,3200
000000000010000995,1000,6.000,3140845.80,V,523474.30,0.00,1.000,3200
000000000010000996,3000,0.000,0.00,V,12141.26,0.00,1.000,3200
000000000010000997,4000,48.000,34774511.52,V,724468.99,0.00,1.000,3200
000000000010000998,4000,0.000,0.00,V,118463.65,0.00,1.000,3200
000000000010000999,2000,0.000,0.00,V,72477.21,0.00,1.000,3200
000000000010001000,2000,5.000,245894.65,V,49178.93,0.00,1.000,3200
000000000010001001,4000,107.000,1513775.01,V,14147.43,0.00,1.000,3200
000000000030000252,4000,0.000,0.00,V,108976.36,0.00,1.000,3200
000000000030000253,3000,4.000,615864.04,V,153966.01,0.00,1.000,3200
000000000030000253,2000,2.000,307932.02,V,153966.01,0.00,1.000,3200
000000000010001002,4000,3.000,1340022.96,V,446674.32,0.00,1.000,3200
000000000030000254,3000,0.000,0.00,V,94898.27,0.00,1.000,3200
000000000010001003,3000,62.000,1366126.60,V,22034.30,0.00,1.000,3200
000000000010001004,2000,95.000,244838.75,V,2577.25,0.00,1.000,3200
000000000010001005,4000,15.000,166652.85,V,11110.19,0.00,1.000,3200
000000000010001005,1000,4.000,44440.76,V,11110.19,0.00,1.000,3200
000000000080000241,1000,4.000,158236.72,V,39559.18,0.00,1.000,3200
000000000080000241,4000,1.000,39559.18,V,39559.18,0.00,1.000,3200
000000000010001006,4000,0.000,0.00,V,476204.18,0.00,1.000,3200
000000000010001006,1000,3.000,1428612.54,V,476204.18,0.00,1.000,3200
000000000010001007,3000,3.000,304318.50,V,101439.50,0.00,1.000,3200
000000000010001007,4000,4.000,405758.00,V,101439.50,0.00,1.000,3200
000000000080000242,3000,2.000,325175.92,V,162587.96,0.00,1.000,3200
000000000080000242,2000,3.000,487763.88,V,162587.96,0.00,1.000,3200
000000000030000255,4000,0.000,0.00,V,114128.08,0.00,1.000,3200
000000000010001008,3000,2.000,107133.08,V,53566.54,0.00,1.000,3200
000000000030000256,3000,0.000,0.00,V,128947.99,0.00,1.000,3200
000000000080000243,1000,0.000,0.00,V,44096.08,0.00,1.000,3200
000000000010001009,2000,5.000,861405.10,V,172281.02,0.00,1.000,3200
000000000080000244,3000,2.000,263237.58,V,131618.79,0.00,1.000,3200
000000000080000245,3000,18.000,3510081.18,V,195004.51,0.00,1.000,3200
000000000010001010,2000,52.000,743552.16,V,14299.08,0.00,1.000,3200
000000000010001011,3000,5.000,746835.20,V,149367.04,0.00,1.000,3200
000000000010001012,2000,2.000,270966.94,V,135483.47,0.00,1.000,3200
000000000010001013,1000,11.000,7868207.16,V,715291.56,0.00,1.000,3200
000000000010001013,2000,4.000,2861166.24,V,715291.56,0.00,1.000,3200
000000000080000246,3000,2.000,817429.26,V,408714.63,0.00,1.000,3200
000000000010001014,2000,12.000,104707.92,V,8725.66,0.00,1.000,3200
000000000080000247,2000,9.000,3874313.70,V,430479.30,0.00,1.000,3200
000000000080000247,3000,6.000,2582875.80,V,430479.30,0.00,1.000,3200
000000000080000248,2000,4.000,1015018.76,V,253754.69,0.00,1.000,3200
000000000080000249,4000,3.000,809088.60,V,269696.20,0.00,1.000,3200
000000000010001015,3000,1.000,36227.03,V,36227.03,0.00,1.000,3200
000000000010001016,2000,6.000,921486.84,V,153581.14,0.00,1.000,3200
000000000030000257,2000,4.000,58189.96,V,14547.49,0.00,1.000,3200
000000000080000250,3000,13.000,4034648.54,V,310357.58,0.00,1.000,3200
000000000030000258,3000,0.000,0.00,V,177475.41,0.00,1.000,3200
000000000010001017,3000,5.000,395406.70,V,79081.34,0.00,1.000,3200
000000000010001017,2000,6.000,474488.04,V,79081.34,0.00,1.000,3200
000000000080000251,2000,3.000,486207.42,V,162069.14,0.00,1.000,3200
000000000010001018,1000,0.000,0.00,V,366760.73,0.00,1.000,3200
000000000030000259,2000,2.000,52989.12,V,26494.56,0.00,1.000,3200
000000000080000252,2000,1.000,397332.23,V,397332.23,0.00,1.000,3200
000000000010001019,2000,0.000,0.00,V,88353.35,0.00,1.000,3200
000000000010001020,3000,0.000,0.00,V,53939.54,0.00,1.000,3200
000000000010001020,1000,0.000,0.00,V,53939.54,0.00,1.000,3200
000000000010001021,3000,124.000,1786766.84,V,14409.41,0.00,1.000,3200
000000000010001022,4000,1.000,128913.60,V,128913.60,0.00,1.000,3200
000000000010001023,3000,5.000,3049591.75,V,609918.35,0.00,1.000,3200
000000000080000253,3000,0.000,0.00,V,372090.24,0.00,1.000,3200
000000000010001024,4000,0.000,0.00,V,17974.13,0.00,1.000,3200
000000000030000260,4000,4.000,31026.76,V,7756.69,0.00,1.000,3200
000000000030000260,3000,0.000,0.00,V,7756.69,0.00,1.000,3200
000000000010001025,1000,3.000,2142089.49,V,714029.83,0.00,1.000,3200
000000000010001026,4000,8.000,5414848.32,V,676856.04,0.00,1.000,3200
000000000010001027,3000,52.000,343502.12,V,6605.81,0.00,1.000,3200
000000000010001028,1000,0.000,0.00,V,49371.81,0.00,1.000,3200
000000000030000261,4000,0.000,0.00,V,562315.15,0.00,1.000,3200
000000000010001029,3000,4.000,2242605.32,V,560651.33,0.00,1.000,3200
000000000010001030,4000,0.000,0.00,V,69946.05,0.00,1.000,3200
000000000010001030,2000,0.000,0.00,V,69946.05,0.00,1.000,3200
000000000030000262,1000,0.000,0.00,V,711412.93,0.00,1.000,3200
000000000030000262,3000,2.000,1422825.86,V,711412.93,0.00,1.000,3200
000000000080000254,1000,5.000,1372513.50,V,274502.70,0.00,1.000,3200
000000000010001031,4000,3.000,319190.16,V,106396.72,0.00,1.000,3200
000000000080000255,2000,1.000,268591.13,V,268591.13,0.00,1.000,3200
000000000080000256,3000,0.000,0.00,V,63051.17,0.00,1.000,3200
000000000080000256,4000,5.000,315255.85,V,63051.17,0.00,1.000,3200
000000000010001032,4000,21.000,431782.47,V,20561.07,0.00,1.000,3200
000000000010001033,4000,0.000,0.00,V,157463.47,0.00,1.000,3200
000000000080000257,2000,6.000,758882.34,V,126480.39,0.00,1.000,3200
000000000010001034,3000,0.000,0.00,V,139889.36,0.00,1.000,3200
000000000010001035,4000,51.000,675710.22,V,13249.22,0.00,1.000,3200
000000000010001036,4000,0.000,0.00,V,85899.49,0.00,1.000,3200
000000000030000263,4000,2.000,1128491.84,V,564245.92,0.00,1.000,3200
000000000010001037,2000,2.000,93907.92,V,46953.96,0.00,1.000,3200
000000000010001038,2000,34.000,26515499.08,V,779867.62,0.00,1.000,3200
000000000010001039,1000,26.000,10776936.82,V,414497.57,0.00,1.000,3200
000000000010001040,1000,1.000,30532.33,V,30532.33,0.00,1.000,3200
000000000010001041,4000,0.000,0.00,V,10450.06,0.00,1.000,3200
000000000010001042,2000,0.000,0.00,V,35310.22,0.00,1.000,3200
000000000080000258,1000,11.000,492437.44,V,44767.04,0.00,1.000,3200
000000000010001043,3000,3.000,2390207.31,V,796735.77,0.00,1.000,3200
000000000010001044,1000,39.000,53722.89,V,1377.51,0.00,1.000,3200
000000000010001044,3000,83.000,114333.33,V,1377.51,0.00,1.000,3200
000000000010001045,3000,3.000,239909.70,V,79969.90,0.00,1.000,3200
000000000010001046,3000,3.000,21120.57,V,7040.19,0.00,1.000,3200
000000000010001047,1000,8.000,6207217.84,V,775902.23,0.00,1.000,3200
000000000010001048,2000,0.000,0.00,V,135043.78,0.00,1.000,3200
000000000010001049,4000,64.000,1275753.60,V,19933.65,0.00,1.000,3200
000000000010001050,4000,0.000,0.00,V,126366.31,0.00,1.000,3200
000000000010001051,3000,8.000,787206.24,V,98400.78,0.00,1.000,3200
000000000010001051,4000,4.000,393603.12,V,98400.78,0.00,1.000,3200
000000000030000264,1000,7.000,809969.09,V,115709.87,0.00,1.000,3200
000000000030000265,3000,0.000,0.00,V,796620.54,0.00,1.000,3200
000000000030000265,2000,3.000,2389861.62,V,796620.54,0.00,1.000,3200
000000000080000259,1000,11.000,3157790.35,V,287071.85,0.00,1.000,3200
000000000010001052,1000,66.000,1118630.04,V,16948.94,0.00,1.000,3200
000000000080000260,2000,11.000,3353403.90,V,304854.90,0.00,1.000,3200
000000000080000260,4000,6.000,1829129.40,V,304854.90,0.00,1.000,3200
000000000010001053,4000,9.000,114072.75,V,12674.75,0.00,1.000,3200
000000000080000261,3000,3.000,1317096.03,V,439032.01,0.00,1.000,3200
000000000030000266,3000,0.000,0.00,V,145082.34,0.00,1.000,3200
000000000010001054,4000,52.000,168098.84,V,3232.67,0.00,1.000,3200
000000000010001055,4000,5.000,655156.45,V,131031.29,0.00,1.000,3200
000000000010001056,4000,0.000,0.00,V,43818.47,0.00,1.000,3200
000000000010001056,2000,0.000,0.00,V,43818.47,0.00,1.000,3200
000000000010001057,4000,0.000,0.00,V,11867.90,0.00,1.000,3200
000000000010001057,3000,87.000,1032507.30,V,11867.90,0.00,1.000,3200
000000000030000267,1000,0.000,0.00,V,112052.59,0.00,1.000,3200
000000000010001058,1000,8.000,5879170.56,V,734896.32,0.00,1.000,3200
000000000010001058,3000,10.000,7348963.20,V,734896.32,0.00,1.000,3200
000000000010001059,2000,0.000,0.00,V,38356.73,0.00,1.000,3200
000000000010001059,3000,0.000,0.00,V,38356.73,0.00,1.000,3200
000000000080000262,4000,3.000,947013.69,V,315671.23,0.00,1.000,3200
000000000080000262,2000,2.000,631342.46,V,315671.23,0.00,1.000,3200
000000000010001060,3000,0.000,0.00,V,662735.33,0.00,1.000,3200
000000000010001060,2000,0.000,0.00,V,662735.33,0.00,1.000,3200
000000000010001061,4000,0.000,0.00,V,55709.83,0.00,1.000,3200
000000000090000053,3000,24.000,698147.28,V,29089.47,0.00,1.000,3200
000000000090000053,1000,9.000,261805.23,V,29089.47,0.00,1.000,3200
000000000010001062,1000,11.000,347695.81,V,31608.71,0.00,1.000,3200
000000000010001063,2000,0.000,0.00,V,608715.53,0.00,1.000,3200
000000000010001063,3000,10.000,6087155.30,V,608715.53,0.00,1.000,3200
000000000030000268,1000,3.000,1776295.92,V,592098.64,0.00,1.000,3200
000000000010001064,1000,67.000,32396970.29,V,483536.87,0.00,1.000,3200
000000000010001065,3000,0.000,0.00,V,85790.04,0.00,1.000,3200
000000000010001065,1000,0.000,0.00,V,85790.04,0.00,1.000,3200
000000000010001066,4000,3.000,741998.16,V,247332.72,0.00,1.000,3200
000000000010001067,1000,6.000,493192.02,V,82198.67,0.00,1.000,3200
000000000010001067,4000,3.000,246596.01,V,82198.67,0.00,1.000,3200
000000000010001068,1000,0.000,0.00,V,709740.85,0.00,1.000,3200
000000000010001069,1000,7.000,98855.75,V,14122.25,0.00,1.000,3200
000000000010001069,2000,7.000,98855.75,V,14122.25,0.00,1.000,3200
000000000090000054,4000,38.000,2760663.52,V,72649.04,0.00,1.000,3200
000000000010001070,3000,10.000,6027211.70,V,602721.17,0.00,1.000,3200
000000000030000269,2000,2.000,298593.32,V,149296.66,0.00,1.000,3200
000000000010001071,3000,0.000,0.00,V,760617.07,0.00,1.000,3200
000000000010001072,4000,18.000,13687955.46,V,760441.97,0.00,1.000,3200
000000000010001073,4000,6.000,4758314.88,V,793052.48,0.00,1.000,3200
000000000010001073,3000,16.000,12688839.68,V,793052.48,0.00,1.000,3200
000000000030000270,4000,7.000,852233.83,V,121747.69,0.00,1.000,3200
000000000010001074,3000,0.000,0.00,V,140781.06,0.00,1.000,3200
000000000010001075,2000,4.000,485354.36,V,121338.59,0.00,1.000,3200
000000000010001076,1000,0.000,0.00,V,3937.62,0.00,1.000,3200
000000000080000263,4000,5.000,2238282.15,V,447656.43,0.00,1.000,3200
000000000010001077,1000,175.000,1628718.00,V,9306.96,0.00,1.000,3200
000000000010001078,4000,0.000,0.00,V,36962.69,0.00,1.000,3200
000000000010001078,3000,9.000,332664.21,V,36962.69,0.00,1.000,3200
000000000080000264,2000,12.000,2342276.16,V,195189.68,0.00,1.000,3200
000000000010001079,4000,35.000,761666.15,V,21761.89,0.00,1.000,3200
000000000030000271,4000,3.000,250851.54,V,83617.18,0.00,1.000,3200
000000000010001080,1000,0.000,0.00,V,102629.47,0.00,1.000,3200
000000000010001081,3000,0.000,0.00,V,58532.65,0.00,1.000,3200
000000000010001082,1000,0.000,0.00,V,25762.37,0.00,1.000,3200
000000000010001082,2000,0.000,0.00,V,25762.37,0.00,1.000,3200
000000000010001083,2000,8.000,130762.72,V,16345.34,0.00,1.000,3200
000000000030000272,2000,7.000,567073.43,V,81010.49,0.00,1.000,3200
000000000090000055,4000,10.000,1492837.50,V,149283.75,0.00,1.000,3200
000000000090000055,2000,6.000,895702.50,V,149283.75,0.00,1.000,3200
000000000010001084,2000,6.000,841732.14,V,140288.69,0.00,1.000,3200
000000000010001084,3000,3.000,420866.07,V,140288.69,0.00,1.000,3200
000000000010001085,4000,0.000,0.00,V,128261.61,0.00,1.000,3200
000000000010001086,4000,7.000,1244961.27,V,177851.61,0.00,1.000,3200
000000000010001087,3000,0.000,0.00,V,60005.32,0.00,1.000,3200
000000000090000056,3000,8.000,1178409.20,V,147301.15,0.00,1.000,3200
000000000090000056,4000,9.000,1325710.35,V,147301.15,0.00,1.000,3200
000000000010001088,3000,0.000,0.00,V,37561.92,0.00,1.000,3200
000000000010001089,4000,3.000,155560.50,V,51853.50,0.00,1.000,3200
000000000010001089,2000,1.000,51853.50,V,51853.50,0.00,1.000,3200
000000000010001090,3000,7.000,4636199.75,V,662314.25,0.00,1.000,3200
000000000010001091,2000,7.000,626960.88,V,89565.84,0.00,1.000,3200
000000000010001092,3000,0.000,0.00,V,176569.89,0.00,1.000,3200
000000000010001092,2000,0.000,0.00,V,176569.89,0.00,1.000,3200
000000000010001093,2000,8.000,781510.40,V,97688.80,0.00,1.000,3200
000000000030000273,2000,2.000,384648.00,V,192324.00,0.00,1.000,3200
000000000010001094,4000,26.000,161084.56,V,6195.56,0.00,1.000,3200
000000000010001095,4000,0.000,0.00,V,146859.84,0.00,1.000,3200
000000000010001096,4000,4.000,663763.52,V,165940.88,0.00,1.000,3200
000000000010001096,2000,19.000,3152876.72,V,165940.88,0.00,1.000,3200
000000000010001097,4000,1.000,81727.99,V,81727.99,0.00,1.000,3200
000000000030000274,2000,3.000,331300.68,V,110433.56,0.00,1.000,3200
000000000010001098,4000,16.000,1547290.56,V,96705.66,0.00,1.000,3200
000000000080000265,1000,5.000,2122049.25,V,424409.85,0.00,1.000,3200
000000000080000265,2000,10.000,4244098.50,V,424409.85,0.00,1.000,3200
000000000010001099,2000,0.000,0.00,V,141653.25,0.00,1.000,3200
000000000010001099,4000,0.000,0.00,V,141653.25,0.00,1.000,3200
000000000010001100,2000,5.000,2942841.35,V,588568.27,0.00,1.000,3200
000000000010001100,4000,8.000,4708546.16,V,588568.27,0.00,1.000,3200
000000000010001101,1000,6.000,1103418.90,V,183903.15,0.00,1.000,3200
000000000010001101,4000,0.000,0.00,V,183903.15,0.00,1.000,3200
000000000080000266,2000,9.000,282179.79,V,31353.31,0.00,1.000,3200
000000000010001102,1000,0.000,0.00,V,138813.25,0.00,1.000,3200
000000000030000275,1000,4.000,498533.52,V,124633.38,0.00,1.000,3200
000000000090000057,2000,31.000,2362686.39,V,76215.69,0.00,1.000,3200
000000000090000057,1000,35.000,2667549.15,V,76215.69,0.00,1.000,3200
000000000010001103,4000,0.000,0.00,V,7874.56,0.00,1.000,3200
000000000010001104,1000,6.000,3588558.96,V,598093.16,0.00,1.000,3200
000000000030000276,4000,4.000,144991.24,V,36247.81,0.00,1.000,3200
000000000030000276,3000,0.000,0.00,V,36247.81,0.00,1.000,3200
000000000010001105,4000,116.000,2185578.04,V,18841.19,0.00,1.000,3200
000000000010001105,2000,60.000,1130471.40,V,18841.19,0.00,1.000,3200
000000000010001106,1000,6.000,3673413.36,V,612235.56,0.00,1.000,3200
000000000010001107,3000,62.000,30493570.98,V,491831.79,0.00,1.000,3200
000000000090000058,4000,19.000,423534.51,V,22291.29,0.00,1.000,3200
000000000010001108,3000,6.000,565111.98,V,94185.33,0.00,1.000,3200
000000000090000059,2000,9.000,1005740.73,V,111748.97,0.00,1.000,3200
000000000080000267,4000,14.000,4921201.46,V,351514.39,0.00,1.000,3200
000000000030000277,4000,0.000,0.00,V,83854.97,0.00,1.000,3200
000000000010001109,2000,0.000,0.00,V,83630.64,0.00,1.000,3200
000000000030000278,1000,0.000,0.00,V,97442.09,0.00,1.000,3200
000000000010001110,4000,53.000,132227.58,V,2494.86,0.00,1.000,3200
000000000080000268,3000,4.000,1023278.40,V,255819.60,0.00,1.000,3200
000000000030000279,1000,2.000,1119484.38,V,559742.19,0.00,1.000,3200
000000000010001111,1000,3.000,472550.88,V,157516.96,0.00,1.000,3200
000000000080000269,1000,3.000,809047.71,V,269682.57,0.00,1.000,3200
000000000080000269,4000,4.000,1078730.28,V,269682.57,0.00,1.000,3200
000000000010001112,3000,5.000,761298.25,V,152259.65,0.00,1.000,3200
000000000030000280,3000,2.000,43974.48,V,21987.24,0.00,1.000,3200
000000000010001113,2000,157.000,36041761.52,V,229565.36,0.00,1.000,3200
000000000010001113,3000,130.000,29843496.80,V,229565.36,0.00,1.000,3200
000000000030000281,2000,0.000,0.00,V,711346.02,0.00,1.000,3200
000000000030000281,4000,7.000,4979422.14,V,711346.02,0.00,1.000,3200
000000000080000270,3000,7.000,1018911.88,V,145558.84,0.00,1.000,3200
000000000010001114,2000,31.000,127493.70,V,4112.70,0.00,1.000,3200
000000000080000271,4000,2.000,436317.48,V,218158.74,0.00,1.000,3200
000000000010001115,3000,0.000,0.00,V,164145.64,0.00,1.000,3200
000000000010001116,1000,24.000,143204.40,V,5966.85,0.00,1.000,3200
000000000010001116,4000,133.000,793591.05,V,5966.85,0.00,1.000,3200
000000000030000282,1000,0.000,0.00,V,739792.42,0.00,1.000,3200
000000000030000282,3000,1.000,739792.42,V,739792.42,0.00,1.000,3200
000000000090000060,1000,7.000,751323.09,V,107331.87,0.00,1.000,3200
000000000090000060,3000,33.000,3541951.71,V,107331.87,0.00,1.000,3200
000000000010001117,2000,0.000,0.00,V,125084.08,0.00,1.000,3200
000000000010001117,4000,1.000,125084.08,V,125084.08,0.00,1.000,3200
000000000010001118,1000,2.000,16617.52,V,8308.76,0.00,1.000,3200
000000000030000283,3000,0.000,0.00,V,18941.75,0.00,1.000,3200
000000000010001119,1000,1.000,61127.24,V,61127.24,0.00,1.000,3200
000000000010001119,2000,2.000,122254.48,V,61127.24,0.00,1.000,3200
000000000080000272,4000,0.000,0.00,V,114860.86,0.00,1.000,3200
000000000010001120,3000,11.000,846527.44,V,76957.04,0.00,1.000,3200
000000000010001121,3000,42.000,695124.78,V,16550.59,0.00,1.000,3200
000000000010001121,2000,158.000,2614993.22,V,16550.59,0.00,1.000,3200
000000000080000273,1000,9.000,3047726.97,V,338636.33,0.00,1.000,3200
000000000010001122,2000,9.000,6974468.64,V,774940.96,0.00,1.000,3200
000000000010001123,1000,2.000,7993.54,V,3996.77,0.00,1.000,3200
000000000030000284,3000,1.000,501639.47,V,501639.47,0.00,1.000,3200
000000000010001124,1000,170.000,3732730.80,V,21957.24,0.00,1.000,3200
000000000010001125,3000,9.000,1201028.22,V,133447.58,0.00,1.000,3200
000000000010001125,2000,9.000,1201028.22,V,133447.58,0.00,1.000,3200
000000000010001126,3000,138.000,1236473.10,V,8959.95,0.00,1.000,3200
000000000080000274,4000,8.000,2243973.36,V,280496.67,0.00,1.000,3200
000000000090000061,4000,25.000,123376.75,V,4935.07,0.00,1.000,3200
000000000010001127,2000,0.000,0.00,V,38537.84,0.00,1.000,3200
000000000010001128,2000,11.000,1882353.99,V,171123.09,0.00,1.000,3200
000000000010001128,1000,2.000,342246.18,V,171123.09,0.00,1.000,3200
000000000010001129,1000,26.000,183713.66,V,7065.91,0.00,1.000,3200
000000000010001130,2000,27.000,30952.26,V,1146.38,0.00,1.000,3200
000000000010001130,1000,214.000,245325.32,V,1146.38,0.00,1.000,3200
000000000030000285,1000,0.000,0.00,V,96085.18,0.00,1.000,3200
000000000080000275,1000,13.000,3637733.06,V,279825.62,0.00,1.000,3200
000000000010001131,1000,0.000,0.00,V,107054.46,0.00,1.000,3200
000000000010001132,4000,4.000,2889763.40,V,722440.85,0.00,1.000,3200
000000000010001132,2000,4.000,2889763.40,V,722440.85,0.00,1.000,3200
000000000030000286,2000,0.000,0.00,V,692605.89,0.00,1.000,3200
000000000010001133,3000,42.000,446354.16,V,10627.48,0.00,1.000,3200
000000000010001134,3000,6.000,607638.06,V,101273.01,0.00,1.000,3200
000000000010001135,1000,8.000,151788.00,V,18973.50,0.00,1.000,3200
000000000010001135,3000,6.000,113841.00,V,18973.50,0.00,1.000,3200
000000000080000276,4000,21.000,5558688.45,V,264699.45,0.00,1.000,3200
000000000080000276,2000,19.000,5029289.55,V,264699.45,0.00,1.000,3200
000000000010001136,2000,9.000,798262.29,V,88695.81,0.00,1.000,3200
000000000010001136,4000,3.000,266087.43,V,88695.81,0.00,1.000,3200
000000000010001137,3000,4.000,78187.08,V,19546.77,0.00,1.000,3200
000000000010001138,2000,11.000,767556.35,V,69777.85,0.00,1.000,3200
000000000010001139,2000,28.000,110615.68,V,3950.56,0.00,1.000,3200
000000000010001140,2000,19.000,329917.90,V,17364.10,0.00,1.000,3200
000000000010001140,1000,40.000,694564.00,V,17364.10,0.00,1.000,3200
000000000010001141,3000,0.000,0.00,V,27945.01,0.00,1.000,3200
000000000010001141,1000,4.000,111780.04,V,27945.01,0.00,1.000,3200
000000000010001142,1000,0.000,0.00,V,467180.69,0.00,1.000,3200
000000000010001143,2000,0.000,0.00,V,172956.36,0.00,1.000,3200
000000000080000277,3000,18.000,6783061.32,V,376836.74,0.00,1.000,3200
000000000010001144,4000,0.000,0.00,V,174434.56,0.00,1.000,3200
000000000010001145,1000,137.000,1714024.81,V,12511.13,0.00,1.000,3200
000000000030000287,1000,8.000,2180531.36,V,272566.42,0.00,1.000,3200
000000000010001146,2000,0.000,0.00,V,72124.95,0.00,1.000,3200
000000000090000062,3000,33.000,5054639.37,V,153170.89,0.00,1.000,3200
000000000010001147,2000,0.000,0.00,V,89489.93,0.00,1.000,3200
000000000010001148,4000,0.000,0.00,V,121053.53,0.00,1.000,3200
000000000080000278,2000,10.000,2882604.70,V,288260.47,0.00,1.000,3200
000000000080000279,2000,10.000,3522755.10,V,352275.51,0.00,1.000,3200
000000000010001149,3000,0.000,0.00,V,97317.63,0.00,1.000,3200
000000000010001150,3000,0.000,0.00,V,121888.19,0.00,1.000,3200
000000000010001151,2000,2.000,1105790.74,V,552895.37,0.00,1.000,3200
000000000010001152,4000,53.000,848915.84,V,16017.28,0.00,1.000,3200
000000000010001153,2000,7.000,223710.55,V,31958.65,0.00,1.000,3200
000000000010001154,3000,7.000,737863.42,V,105409.06,0.00,1.000,3200
000000000010001155,3000,54.000,433682.64,V,8031.16,0.00,1.000,3200
000000000010001156,4000,0.000,0.00,V,12894.22,0.00,1.000,3200
000000000010001156,1000,4.000,51576.88,V,12894.22,0.00,1.000,3200
000000000010001157,4000,74.000,29180844.02,V,394335.73,0.00,1.000,3200
000000000080000280,2000,5.000,767932.45,V,153586.49,0.00,1.000,3200
000000000010001158,2000,0.000,0.00,V,150164.11,0.00,1.000,3200
000000000010001159,2000,0.000,0.00,V,102693.27,0.00,1.000,3200
