Mblnr,Mjahr,Budat,Cpudt,Xblnr
4900006195,2026,2026-01-19T00:00:00,2026-01-19T00:00:00,4500002005
4900006196,2026,2026-01-28T00:00:00,2026-01-28T00:00:00,
4900006197,2026,2026-02-06T00:00:00,2026-02-06T00:00:00,
4900006198,2026,2026-03-01T00:00:00,2026-03-01T00:00:00,
4900006199,2026,2026-03-30T00:00:00,2026-03-30T00:00:00,4500002006
4900006200,2026,2026-04-04T00:00:00,2026-04-04T00:00:00,
4900006201,2026,2026-05-22T00:00:00,2026-05-22T00:00:00,
4900006202,2026,2026-05-30T00:00:00,2026-05-30T00:00:00,4500002007
4900006203,2026,2026-06-16T00:00:00,2026-06-16T00:00:00,
4900006204,2026,2026-07-12T00:00:00,2026-07-12T00:00:00,
4900006205,2026,2026-09-07T00:00:00,2026-09-07T00:00:00,
4900006206,2024,2024-09-19T00:00:00,2024-09-19T00:00:00,
4900006207,2024,2024-10-15T00:00:00,2024-10-15T00:00:00,
4900006208,2024,2024-11-01T00:00:00,2024-11-01T00:00:00,
4900006209,2024,2024-12-08T00:00:00,2024-12-08T00:00:00,
4900006210,2025,2025-01-06T00:00:00,2025-01-06T00:00:00,
4900006211,2025,2025-01-25T00:00:00,2025-01-25T00:00:00,4500002010
4900006212,2025,2025-02-20T00:00:00,2025-02-20T00:00:00,
4900006213,2025,2025-03-22T00:00:00,2025-03-22T00:00:00,
4900006214,2025,2025-04-19T00:00:00,2025-04-19T00:00:00,
4900006215,2025,2025-05-17T00:00:00,2025-05-17T00:00:00,
4900006216,2025,2025-06-16T00:00:00,2025-06-16T00:00:00,
4900006217,2025,2025-07-09T00:00:00,2025-07-09T00:00:00,
4900006218,2025,2025-08-25T00:00:00,2025-08-25T00:00:00,
4900006219,2025,2025-09-19T00:00:00,2025-09-19T00:00:00,
4900006220,2025,2025-09-23T00:00:00,2025-09-23T00:00:00,4500002011
4900006221,2025,2025-10-17T00:00:00,2025-10-17T00:00:00,
4900006222,2025,2025-11-15T00:00:00,2025-11-15T00:00:00,
4900006223,2025,2025-12-09T00:00:00,2025-12-09T00:00:00,
4900006224,2026,2026-01-18T00:00:00,2026-01-18T00:00:00,
4900006225,2026,2026-02-24T00:00:00,2026-02-24T00:00:00,
4900006226,2026,2026-03-31T00:00:00,2026-03-31T00:00:00,
4900006227,2026,2026-04-23T00:00:00,2026-04-23T00:00:00,
4900006228,2026,2026-05-02T00:00:00,2026-05-02T00:00:00,
4900006229,2026,2026-05-31T00:00:00,2026-05-31T00:00:00,4500002012
4900006230,2026,2026-06-25T00:00:00,2026-06-25T00:00:00,
4900006231,2026,2026-07-18T00:00:00,2026-07-18T00:00:00,
4900006232,2026,2026-08-25T00:00:00,2026-08-25T00:00:00,
4900006233,2024,2024-09-28T00:00:00,2024-09-28T00:00:00,
4900006234,2025,2025-10-03T00:00:00,2025-10-03T00:00:00,
4900006235,2025,2025-12-15T00:00:00,2025-12-15T00:00:00,4500002015
4900006236,2024,2024-10-11T00:00:00,2024-10-11T00:00:00,
4900006237,2025,2025-01-28T00:00:00,2025-01-28T00:00:00,
4900006238,2025,2025-02-06T00:00:00,2025-02-06T00:00:00,
4900006239,2025,2025-02-21T00:00:00,2025-02-21T00:00:00,4500002016
4900006240,2025,2025-03-12T00:00:00,2025-03-12T00:00:00,
4900006241,2025,2025-03-30T00:00:00,2025-03-30T00:00:00,4500002017
4900006242,2025,2025-05-15T00:00:00,2025-05-15T00:00:00,
4900006243,2025,2025-06-13T00:00:00,2025-06-13T00:00:00,4500002018
4900006244,2025,2025-09-25T00:00:00,2025-09-25T00:00:00,
4900006245,2025,2025-10-14T00:00:00,2025-10-14T00:00:00,4500002019
4900006246,2026,2026-06-18T00:00:00,2026-06-18T00:00:00,
4900006247,2026,2026-07-15T00:00:00,2026-07-15T00:00:00,4500002020
4900006248,2025,2025-01-12T00:00:00,2025-01-12T00:00:00,
4900006249,2025,2025-02-05T00:00:00,2025-02-05T00:00:00,4500002021
4900006250,2025,2025-03-10T00:00:00,2025-03-10T00:00:00,
4900006251,2025,2025-04-03T00:00:00,2025-04-03T00:00:00,4500002022
4900006252,2025,2025-05-18T00:00:00,2025-05-18T00:00:00,
4900006253,2025,2025-06-12T00:00:00,2025-06-12T00:00:00,4500002023
4900006254,2026,2026-02-11T00:00:00,2026-02-11T00:00:00,
4900006255,2026,2026-03-02T00:00:00,2026-03-02T00:00:00,4500002024
4900006256,2026,2026-07-13T00:00:00,2026-07-13T00:00:00,
4900006257,2026,2026-08-05T00:00:00,2026-08-05T00:00:00,4500002025
4900006258,2024,2024-10-21T00:00:00,2024-10-21T00:00:00,
4900006259,2024,2024-10-30T00:00:00,2024-10-30T00:00:00,4500002026
4900006260,2024,2024-11-22T00:00:00,2024-11-22T00:00:00,4500002027
4900006261,2024,2024-11-30T00:00:00,2024-11-30T00:00:00,
4900006262,2025,2025-06-23T00:00:00,2025-06-23T00:00:00,
4900006263,2025,2025-07-26T00:00:00,2025-07-26T00:00:00,
4900006264,2025,2025-07-30T00:00:00,2025-07-30T00:00:00,4500002028
4900006265,2025,2025-12-05T00:00:00,2025-12-05T00:00:00,
4900006266,2026,2026-01-06T00:00:00,2026-01-06T00:00:00,4500002029
4900006267,2026,2026-01-15T00:00:00,2026-01-15T00:00:00,
4900006268,2026,2026-04-04T00:00:00,2026-04-04T00:00:00,4500002031
4900006269,2026,2026-05-21T00:00:00,2026-05-21T00:00:00,
4900006270,2026,2026-06-26T00:00:00,2026-06-26T00:00:00,4500002032
4900006271,2026,2026-07-03T00:00:00,2026-07-03T00:00:00,
4900006272,2024,2024-09-10T00:00:00,2024-09-10T00:00:00,
4900006273,2024,2024-12-04T00:00:00,2024-12-04T00:00:00,
4900006274,2025,2025-01-11T00:00:00,2025-01-11T00:00:00,4500002035
4900006275,2025,2025-01-27T00:00:00,2025-01-27T00:00:00,
4900006276,2025,2025-06-06T00:00:00,2025-06-06T00:00:00,
4900006277,2025,2025-07-18T00:00:00,2025-07-18T00:00:00,4500002036
4900006278,2025,2025-08-11T00:00:00,2025-08-11T00:00:00,
4900006279,2025,2025-09-14T00:00:00,2025-09-14T00:00:00,
4900006280,2025,2025-11-30T00:00:00,2025-11-30T00:00:00,4500002037
4900006281,2026,2026-01-31T00:00:00,2026-01-31T00:00:00,
4900006282,2026,2026-03-05T00:00:00,2026-03-05T00:00:00,4500002038
4900006283,2026,2026-06-25T00:00:00,2026-06-25T00:00:00,
4900006284,2024,2024-10-14T00:00:00,2024-10-14T00:00:00,
4900006285,2024,2024-10-16T00:00:00,2024-10-16T00:00:00,4500002039
4900006286,2025,2025-05-13T00:00:00,2025-05-13T00:00:00,
4900006287,2025,2025-06-26T00:00:00,2025-06-26T00:00:00,4500002040
4900006288,2025,2025-07-17T00:00:00,2025-07-17T00:00:00,4500002041
4900006289,2025,2025-08-09T00:00:00,2025-08-09T00:00:00,
4900006290,2025,2025-09-16T00:00:00,2025-09-16T00:00:00,
4900006291,2025,2025-10-01T00:00:00,2025-10-01T00:00:00,4500002042
4900006292,2025,2025-10-11T00:00:00,2025-10-11T00:00:00,
4900006293,2025,2025-10-26T00:00:00,2025-10-26T00:00:00,4500002043
4900006294,2026,2026-02-11T00:00:00,2026-02-11T00:00:00,
4900006295,2026,2026-03-30T00:00:00,2026-03-30T00:00:00,4500002044
4900006296,2024,2024-09-19T00:00:00,2024-09-19T00:00:00,
4900006297,2024,2024-10-21T00:00:00,2024-10-21T00:00:00,
4900006298,2024,2024-11-08T00:00:00,2024-11-08T00:00:00,
4900006299,2024,2024-12-29T00:00:00,2024-12-29T00:00:00,
4900006300,2025,2025-01-12T00:00:00,2025-01-12T00:00:00,4500002046
4900006301,2025,2025-01-13T00:00:00,2025-01-13T00:00:00,
4900006302,2025,2025-02-20T00:00:00,2025-02-20T00:00:00,
4900006303,2025,2025-03-05T00:00:00,2025-03-05T00:00:00,
4900006304,2025,2025-04-01T00:00:00,2025-04-01T00:00:00,4500002047
4900006305,2025,2025-04-30T00:00:00,2025-04-30T00:00:00,
4900006306,2025,2025-05-05T00:00:00,2025-05-05T00:00:00,
4900006307,2025,2025-06-09T00:00:00,2025-06-09T00:00:00,
4900006308,2025,2025-07-26T00:00:00,2025-07-26T00:00:00,4500002049
4900006309,2025,2025-07-28T00:00:00,2025-07-28T00:00:00,
4900006310,2025,2025-08-28T00:00:00,2025-08-28T00:00:00,
4900006311,2025,2025-09-15T00:00:00,2025-09-15T00:00:00,
4900006312,2025,2025-10-18T00:00:00,2025-10-18T00:00:00,
4900006313,2025,2025-11-08T00:00:00,2025-11-08T00:00:00,
4900006314,2025,2025-11-19T00:00:00,2025-11-19T00:00:00,4500002050
4900006315,2025,2025-12-13T00:00:00,2025-12-13T00:00:00,
4900006316,2026,2026-01-08T00:00:00,2026-01-08T00:00:00,4500002051
4900006317,2026,2026-01-17T00:00:00,2026-01-17T00:00:00,
4900006318,2026,2026-02-01T00:00:00,2026-02-01T00:00:00,
4900006319,2026,2026-03-29T00:00:00,2026-03-29T00:00:00,
4900006320,2026,2026-04-02T00:00:00,2026-04-02T00:00:00,
4900006321,2026,2026-05-10T00:00:00,2026-05-10T00:00:00,
4900006322,2026,2026-06-16T00:00:00,2026-06-16T00:00:00,
4900006323,2026,2026-07-05T00:00:00,2026-07-05T00:00:00,
4900006324,2026,2026-08-07T00:00:00,2026-08-07T00:00:00,4500002052
4900006325,2026,2026-08-22T00:00:00,2026-08-22T00:00:00,
4900006326,2024,2024-09-14T00:00:00,2024-09-14T00:00:00,
4900006327,2024,2024-10-02T00:00:00,2024-10-02T00:00:00,
4900006328,2024,2024-11-13T00:00:00,2024-11-13T00:00:00,
4900006329,2024,2024-12-27T00:00:00,2024-12-27T00:00:00,
4900006330,2025,2025-02-04T00:00:00,2025-02-04T00:00:00,
4900006331,2025,2025-03-23T00:00:00,2025-03-23T00:00:00,
4900006332,2025,2025-04-15T00:00:00,2025-04-15T00:00:00,4500002054
4900006333,2025,2025-07-20T00:00:00,2025-07-20T00:00:00,
4900006334,2025,2025-09-07T00:00:00,2025-09-07T00:00:00,
4900006335,2025,2025-10-24T00:00:00,2025-10-24T00:00:00,
4900006336,2025,2025-12-13T00:00:00,2025-12-13T00:00:00,4500002057
4900006337,2026,2026-01-07T00:00:00,2026-01-07T00:00:00,
4900006338,2026,2026-02-05T00:00:00,2026-02-05T00:00:00,
4900006339,2026,2026-03-08T00:00:00,2026-03-08T00:00:00,
4900006340,2026,2026-09-04T00:00:00,2026-09-04T00:00:00,
4900006341,2024,2024-09-12T00:00:00,2024-09-12T00:00:00,
4900006342,2024,2024-11-17T00:00:00,2024-11-17T00:00:00,4500002061
4900006343,2024,2024-11-18T00:00:00,2024-11-18T00:00:00,
4900006344,2024,2024-12-02T00:00:00,2024-12-02T00:00:00,
4900006345,2025,2025-02-16T00:00:00,2025-02-16T00:00:00,4500002063
4900006346,2025,2025-03-19T00:00:00,2025-03-19T00:00:00,
4900006347,2025,2025-04-13T00:00:00,2025-04-13T00:00:00,
4900006348,2025,2025-05-22T00:00:00,2025-05-22T00:00:00,4500002064
4900006349,2025,2025-09-24T00:00:00,2025-09-24T00:00:00,
4900006350,2026,2026-02-15T00:00:00,2026-02-15T00:00:00,
4900006351,2026,2026-04-01T00:00:00,2026-04-01T00:00:00,
4900006352,2026,2026-07-27T00:00:00,2026-07-27T00:00:00,4500002066
4900006353,2024,2024-09-06T00:00:00,2024-09-06T00:00:00,
4900006354,2024,2024-10-31T00:00:00,2024-10-31T00:00:00,
4900006355,2024,2024-11-13T00:00:00,2024-11-13T00:00:00,
4900006356,2025,2025-02-04T00:00:00,2025-02-04T00:00:00,4500002067
4900006357,2025,2025-02-04T00:00:00,2025-02-04T00:00:00,
4900006358,2025,2025-03-05T00:00:00,2025-03-05T00:00:00,
4900006359,2025,2025-04-11T00:00:00,2025-04-11T00:00:00,
4900006360,2025,2025-05-12T00:00:00,2025-05-12T00:00:00,
4900006361,2025,2025-06-28T00:00:00,2025-06-28T00:00:00,
4900006362,2025,2025-07-27T00:00:00,2025-07-27T00:00:00,4500002068
4900006363,2025,2025-08-03T00:00:00,2025-08-03T00:00:00,
4900006364,2025,2025-09-24T00:00:00,2025-09-24T00:00:00,
4900006365,2025,2025-10-24T00:00:00,2025-10-24T00:00:00,
4900006366,2025,2025-11-03T00:00:00,2025-11-03T00:00:00,
4900006367,2025,2025-12-25T00:00:00,2025-12-25T00:00:00,
4900006368,2026,2026-03-25T00:00:00,2026-03-25T00:00:00,4500002069
4900006369,2026,2026-03-28T00:00:00,2026-03-28T00:00:00,
4900006370,2026,2026-04-06T00:00:00,2026-04-06T00:00:00,
4900006371,2026,2026-05-28T00:00:00,2026-05-28T00:00:00,
4900006372,2026,2026-06-19T00:00:00,2026-06-19T00:00:00,
4900006373,2026,2026-07-05T00:00:00,2026-07-05T00:00:00,
4900006374,2026,2026-09-07T00:00:00,2026-09-07T00:00:00,
4900006375,2024,2024-09-09T00:00:00,2024-09-09T00:00:00,
4900006376,2024,2024-10-06T00:00:00,2024-10-06T00:00:00,
4900006377,2024,2024-11-08T00:00:00,2024-11-08T00:00:00,
4900006378,2024,2024-12-23T00:00:00,2024-12-23T00:00:00,
4900006379,2025,2025-01-27T00:00:00,2025-01-27T00:00:00,
4900006380,2025,2025-02-07T00:00:00,2025-02-07T00:00:00,4500002071
4900006381,2025,2025-02-19T00:00:00,2025-02-19T00:00:00,
4900006382,2025,2025-03-26T00:00:00,2025-03-26T00:00:00,
4900006383,2025,2025-04-28T00:00:00,2025-04-28T00:00:00,
4900006384,2025,2025-05-12T00:00:00,2025-05-12T00:00:00,
4900006385,2025,2025-06-24T00:00:00,2025-06-24T00:00:00,
4900006386,2025,2025-06-28T00:00:00,2025-06-28T00:00:00,4500002073
4900006387,2025,2025-07-26T00:00:00,2025-07-26T00:00:00,
4900006388,2025,2025-08-22T00:00:00,2025-08-22T00:00:00,
4900006389,2025,2025-09-02T00:00:00,2025-09-02T00:00:00,
4900006390,2025,2025-10-29T00:00:00,2025-10-29T00:00:00,
4900006391,2025,2025-11-24T00:00:00,2025-11-24T00:00:00,
4900006392,2025,2025-12-12T00:00:00,2025-12-12T00:00:00,
4900006393,2026,2026-01-15T00:00:00,2026-01-15T00:00:00,4500002074
4900006394,2026,2026-01-27T00:00:00,2026-01-27T00:00:00,
4900006395,2026,2026-02-22T00:00:00,2026-02-22T00:00:00,
4900006396,2026,2026-03-17T00:00:00,2026-03-17T00:00:00,
4900006397,2026,2026-04-13T00:00:00,2026-04-13T00:00:00,
4900006398,2026,2026-05-02T00:00:00,2026-05-02T00:00:00,
4900006399,2026,2026-06-14T00:00:00,2026-06-14T00:00:00,
4900006400,2026,2026-07-18T00:00:00,2026-07-18T00:00:00,
4900006401,2026,2026-08-03T00:00:00,2026-08-03T00:00:00,
4900006402,2026,2026-08-16T00:00:00,2026-08-16T00:00:00,4500002076
4900006403,2024,2024-09-15T00:00:00,2024-09-15T00:00:00,
4900006404,2024,2024-11-07T00:00:00,2024-11-07T00:00:00,
4900006405,2025,2025-04-16T00:00:00,2025-04-16T00:00:00,
4900006406,2025,2025-10-06T00:00:00,2025-10-06T00:00:00,
4900006407,2025,2025-11-29T00:00:00,2025-11-29T00:00:00,
4900006408,2026,2026-03-05T00:00:00,2026-03-05T00:00:00,
4900006409,2026,2026-08-22T00:00:00,2026-08-22T00:00:00,
4900006410,2024,2024-10-06T00:00:00,2024-10-06T00:00:00,
4900006411,2024,2024-11-14T00:00:00,2024-11-14T00:00:00,
4900006412,2025,2025-02-05T00:00:00,2025-02-05T00:00:00,4500002078
4900006413,2025,2025-02-05T00:00:00,2025-02-05T00:00:00,
4900006414,2025,2025-04-25T00:00:00,2025-04-25T00:00:00,
4900006415,2025,2025-09-04T00:00:00,2025-09-04T00:00:00,
4900006416,2025,2025-10-01T00:00:00,2025-10-01T00:00:00,4500002081
4900006417,2025,2025-11-30T00:00:00,2025-11-30T00:00:00,
4900006418,2025,2025-12-04T00:00:00,2025-12-04T00:00:00,
4900006419,2026,2026-01-03T00:00:00,2026-01-03T00:00:00,
4900006420,2026,2026-04-04T00:00:00,2026-04-04T00:00:00,4500002083
4900006421,2026,2026-05-26T00:00:00,2026-05-26T00:00:00,
4900006422,2026,2026-06-29T00:00:00,2026-06-29T00:00:00,
4900006423,2024,2024-09-22T00:00:00,2024-09-22T00:00:00,
4900006424,2024,2024-10-14T00:00:00,2024-10-14T00:00:00,4500002086
4900006425,2024,2024-11-18T00:00:00,2024-11-18T00:00:00,
4900006426,2025,2025-01-03T00:00:00,2025-01-03T00:00:00,
4900006427,2025,2025-02-07T00:00:00,2025-02-07T00:00:00,4500002088
4900006428,2025,2025-02-20T00:00:00,2025-02-20T00:00:00,
4900006429,2025,2025-03-26T00:00:00,2025-03-26T00:00:00,4500002089
4900006430,2025,2025-04-20T00:00:00,2025-04-20T00:00:00,
4900006431,2025,2025-06-20T00:00:00,2025-06-20T00:00:00,
4900006432,2025,2025-07-05T00:00:00,2025-07-05T00:00:00,
4900006433,2025,2025-08-26T00:00:00,2025-08-26T00:00:00,4500002090
4900006434,2026,2026-01-11T00:00:00,2026-01-11T00:00:00,
4900006435,2026,2026-02-01T00:00:00,2026-02-01T00:00:00,4500002091
4900006436,2026,2026-06-09T00:00:00,2026-06-09T00:00:00,
4900006437,2026,2026-07-11T00:00:00,2026-07-11T00:00:00,4500002092
4900006438,2026,2026-07-16T00:00:00,2026-07-16T00:00:00,
4900006439,2024,2024-10-04T00:00:00,2024-10-04T00:00:00,
4900006440,2025,2025-02-06T00:00:00,2025-02-06T00:00:00,
4900006441,2025,2025-03-02T00:00:00,2025-03-02T00:00:00,4500002095
4900006442,2025,2025-03-11T00:00:00,2025-03-11T00:00:00,
4900006443,2025,2025-04-27T00:00:00,2025-04-27T00:00:00,
4900006444,2025,2025-07-04T00:00:00,2025-07-04T00:00:00,
4900006445,2025,2025-08-26T00:00:00,2025-08-26T00:00:00,
4900006446,2025,2025-09-24T00:00:00,2025-09-24T00:00:00,4500002096
4900006447,2025,2025-12-01T00:00:00,2025-12-01T00:00:00,
4900006448,2026,2026-01-31T00:00:00,2026-01-31T00:00:00,
4900006449,2026,2026-05-21T00:00:00,2026-05-21T00:00:00,
4900006450,2026,2026-06-20T00:00:00,2026-06-20T00:00:00,4500002097
4900006451,2026,2026-07-19T00:00:00,2026-07-19T00:00:00,
4900006452,2024,2024-09-27T00:00:00,2024-09-27T00:00:00,
4900006453,2024,2024-10-19T00:00:00,2024-10-19T00:00:00,
4900006454,2024,2024-12-03T00:00:00,2024-12-03T00:00:00,4500002098
4900006455,2024,2024-12-17T00:00:00,2024-12-17T00:00:00,
4900006456,2025,2025-02-14T00:00:00,2025-02-14T00:00:00,
4900006457,2025,2025-03-17T00:00:00,2025-03-17T00:00:00,
4900006458,2025,2025-06-17T00:00:00,2025-06-17T00:00:00,
4900006459,2025,2025-06-23T00:00:00,2025-06-23T00:00:00,4500002099
4900006460,2025,2025-07-07T00:00:00,2025-07-07T00:00:00,
4900006461,2025,2025-08-29T00:00:00,2025-08-29T00:00:00,
4900006462,2025,2025-10-26T00:00:00,2025-10-26T00:00:00,
4900006463,2025,2025-11-29T00:00:00,2025-11-29T00:00:00,4500002100
4900006464,2025,2025-12-29T00:00:00,2025-12-29T00:00:00,
4900006465,2026,2026-02-27T00:00:00,2026-02-27T00:00:00,
4900006466,2026,2026-03-11T00:00:00,2026-03-11T00:00:00,
4900006467,2026,2026-05-10T00:00:00,2026-05-10T00:00:00,4500002101
4900006468,2026,2026-08-19T00:00:00,2026-08-19T00:00:00,
4900006469,2024,2024-09-04T00:00:00,2024-09-04T00:00:00,
4900006470,2024,2024-11-08T00:00:00,2024-11-08T00:00:00,
4900006471,2024,2024-12-01T00:00:00,2024-12-01T00:00:00,
4900006472,2024,2024-12-10T00:00:00,2024-12-10T00:00:00,4500002102
4900006473,2025,2025-02-21T00:00:00,2025-02-21T00:00:00,
4900006474,2025,2025-05-10T00:00:00,2025-05-10T00:00:00,
4900006475,2025,2025-05-30T00:00:00,2025-05-30T00:00:00,4500002103
4900006476,2025,2025-07-24T00:00:00,2025-07-24T00:00:00,
4900006477,2025,2025-10-02T00:00:00,2025-10-02T00:00:00,
4900006478,2026,2026-01-03T00:00:00,2026-01-03T00:00:00,4500002104
4900006479,2026,2026-02-20T00:00:00,2026-02-20T00:00:00,
4900006480,2026,2026-04-03T00:00:00,2026-04-03T00:00:00,
4900006481,2026,2026-07-19T00:00:00,2026-07-19T00:00:00,
4900006482,2026,2026-08-22T00:00:00,2026-08-22T00:00:00,
4900006483,2024,2024-12-04T00:00:00,2024-12-04T00:00:00,
4900006484,2024,2024-12-29T00:00:00,2024-12-29T00:00:00,4500002106
4900006485,2025,2025-03-05T00:00:00,2025-03-05T00:00:00,
4900006486,2025,2025-05-06T00:00:00,2025-05-06T00:00:00,
4900006487,2025,2025-07-25T00:00:00,2025-07-25T00:00:00,
4900006488,2025,2025-08-02T00:00:00,2025-08-02T00:00:00,4500002107
4900006489,2025,2025-08-08T00:00:00,2025-08-08T00:00:00,
4900006490,2025,2025-09-21T00:00:00,2025-09-21T00:00:00,
4900006491,2025,2025-10-20T00:00:00,2025-10-20T00:00:00,
4900006492,2025,2025-11-03T00:00:00,2025-11-03T00:00:00,
4900006493,2025,2025-11-06T00:00:00,2025-11-06T00:00:00,4500002109
4900006494,2026,2026-01-09T00:00:00,2026-01-09T00:00:00,
4900006495,2026,2026-03-31T00:00:00,2026-03-31T00:00:00,
4900006496,2026,2026-04-07T00:00:00,2026-04-07T00:00:00,4500002110
4900006497,2026,2026-04-09T00:00:00,2026-04-09T00:00:00,
4900006498,2026,2026-06-27T00:00:00,2026-06-27T00:00:00,
4900006499,2026,2026-08-09T00:00:00,2026-08-09T00:00:00,4500002111
4900006500,2026,2026-08-24T00:00:00,2026-08-24T00:00:00,
4900006501,2024,2024-12-09T00:00:00,2024-12-09T00:00:00,
4900006502,2025,2025-01-02T00:00:00,2025-01-02T00:00:00,4500002113
4900006503,2025,2025-01-06T00:00:00,2025-01-06T00:00:00,
4900006504,2025,2025-03-30T00:00:00,2025-03-30T00:00:00,
4900006505,2025,2025-04-21T00:00:00,2025-04-21T00:00:00,
4900006506,2025,2025-06-20T00:00:00,2025-06-20T00:00:00,
4900006507,2025,2025-06-24T00:00:00,2025-06-24T00:00:00,4500002114
4900006508,2025,2025-10-21T00:00:00,2025-10-21T00:00:00,
4900006509,2025,2025-12-27T00:00:00,2025-12-27T00:00:00,
4900006510,2026,2026-01-09T00:00:00,2026-01-09T00:00:00,
4900006511,2026,2026-06-23T00:00:00,2026-06-23T00:00:00,
4900006512,2025,2025-01-15T00:00:00,2025-01-15T00:00:00,
4900006513,2025,2025-04-03T00:00:00,2025-04-03T00:00:00,4500002116
4900006514,2025,2025-04-08T00:00:00,2025-04-08T00:00:00,
4900006515,2025,2025-05-16T00:00:00,2025-05-16T00:00:00,
4900006516,2025,2025-06-29T00:00:00,2025-06-29T00:00:00,
4900006517,2025,2025-08-08T00:00:00,2025-08-08T00:00:00,4500002117
4900006518,2025,2025-08-31T00:00:00,2025-08-31T00:00:00,
4900006519,2025,2025-09-30T00:00:00,2025-09-30T00:00:00,
4900006520,2025,2025-11-27T00:00:00,2025-11-27T00:00:00,
4900006521,2025,2025-12-16T00:00:00,2025-12-16T00:00:00,4500002118
4900006522,2026,2026-01-02T00:00:00,2026-01-02T00:00:00,
4900006523,2026,2026-02-05T00:00:00,2026-02-05T00:00:00,
4900006524,2026,2026-04-28T00:00:00,2026-04-28T00:00:00,
4900006525,2026,2026-05-02T00:00:00,2026-05-02T00:00:00,4500002119
4900006526,2026,2026-06-06T00:00:00,2026-06-06T00:00:00,
4900006527,2026,2026-08-27T00:00:00,2026-08-27T00:00:00,4500002120
4900006528,2024,2024-09-24T00:00:00,2024-09-24T00:00:00,
4900006529,2024,2024-10-06T00:00:00,2024-10-06T00:00:00,
4900006530,2024,2024-10-27T00:00:00,2024-10-27T00:00:00,4500002121
4900006531,2024,2024-11-04T00:00:00,2024-11-04T00:00:00,
4900006532,2024,2024-12-18T00:00:00,2024-12-18T00:00:00,
4900006533,2024,2024-12-24T00:00:00,2024-12-24T00:00:00,4500002122
4900006534,2025,2025-01-07T00:00:00,2025-01-07T00:00:00,
4900006535,2025,2025-02-20T00:00:00,2025-02-20T00:00:00,
4900006536,2025,2025-03-30T00:00:00,2025-03-30T00:00:00,4500002123
4900006537,2025,2025-03-31T00:00:00,2025-03-31T00:00:00,
4900006538,2025,2025-04-11T00:00:00,2025-04-11T00:00:00,
4900006539,2025,2025-04-30T00:00:00,2025-04-30T00:00:00,4500002124
4900006540,2025,2025-05-07T00:00:00,2025-05-07T00:00:00,
4900006541,2025,2025-06-23T00:00:00,2025-06-23T00:00:00,
4900006542,2025,2025-07-18T00:00:00,2025-07-18T00:00:00,
4900006543,2025,2025-09-11T00:00:00,2025-09-11T00:00:00,4500002125
4900006544,2025,2025-09-30T00:00:00,2025-09-30T00:00:00,
4900006545,2025,2025-10-31T00:00:00,2025-10-31T00:00:00,
4900006546,2025,2025-11-23T00:00:00,2025-11-23T00:00:00,
4900006547,2025,2025-12-07T00:00:00,2025-12-07T00:00:00,4500002126
4900006548,2025,2025-12-16T00:00:00,2025-12-16T00:00:00,
4900006549,2026,2026-01-07T00:00:00,2026-01-07T00:00:00,
4900006550,2026,2026-02-25T00:00:00,2026-02-25T00:00:00,
4900006551,2026,2026-03-23T00:00:00,2026-03-23T00:00:00,4500002129
4900006552,2026,2026-04-05T00:00:00,2026-04-05T00:00:00,
4900006553,2026,2026-05-03T00:00:00,2026-05-03T00:00:00,
4900006554,2026,2026-06-20T00:00:00,2026-06-20T00:00:00,
4900006555,2026,2026-08-01T00:00:00,2026-08-01T00:00:00,4500002131
4900006556,2026,2026-08-07T00:00:00,2026-08-07T00:00:00,
4900006557,2024,2024-09-09T00:00:00,2024-09-09T00:00:00,
4900006558,2024,2024-10-21T00:00:00,2024-10-21T00:00:00,4500002132
4900006559,2024,2024-12-23T00:00:00,2024-12-23T00:00:00,
4900006560,2025,2025-02-03T00:00:00,2025-02-03T00:00:00,
4900006561,2025,2025-04-19T00:00:00,2025-04-19T00:00:00,4500002133
4900006562,2025,2025-04-28T00:00:00,2025-04-28T00:00:00,
4900006563,2025,2025-06-29T00:00:00,2025-06-29T00:00:00,
4900006564,2025,2025-08-15T00:00:00,2025-08-15T00:00:00,
