Ebeln,Bsart,Aedat,Lifnr,Ekorg,Ekgrp,Waers
4500002963,AN,2025-08-15T00:00:00,0001000045,Z100,Z02,ZAR
4500002964,AN,2026-04-23T00:00:00,0001000045,Z100,Z01,ZAR
4500002965,ZDOM,2026-05-12T00:00:00,0001000045,Z100,Z03,ZAR
4500002966,ZDOM,2024-11-20T00:00:00,0001000031,Z100,Z02,ZAR
4500002967,WK,2024-12-17T00:00:00,0001000031,Z100,Z01,ZAR
4500002968,ZDOM,2025-05-25T00:00:00,0001000031,Z100,Z01,ZAR
4500002969,WK,2025-07-05T00:00:00,0001000031,Z100,Z01,ZAR
4500002970,WK,2025-07-12T00:00:00,0001000031,Z100,Z03,ZAR
4500002971,WK,2026-01-28T00:00:00,0001000031,Z100,Z01,ZAR
4500002972,ZDOM,2026-06-30T00:00:00,0001000031,Z100,Z02,ZAR
4500002973,WK,2024-12-04T00:00:00,0001000031,Z100,Z03,ZAR
4500002974,ZDOM,2025-02-24T00:00:00,0001000031,Z100,Z03,ZAR
4500002975,ZDOM,2025-03-29T00:00:00,0001000031,Z100,Z03,ZAR
4500002976,AN,2025-11-18T00:00:00,0001000031,Z100,Z03,ZAR
4500002977,WK,2026-02-06T00:00:00,0001000031,Z100,Z02,ZAR
4500002978,WK,2026-02-13T00:00:00,0001000031,Z100,Z03,ZAR
4500002979,AN,2024-09-17T00:00:00,0001000042,Z100,Z03,ZAR
4500002980,AN,2024-12-17T00:00:00,0001000042,Z100,Z03,ZAR
4500002981,AN,2025-03-21T00:00:00,0001000042,Z100,Z02,ZAR
4500002982,ZDOM,2025-05-05T00:00:00,0001000042,Z100,Z02,ZAR
4500002983,AN,2025-09-21T00:00:00,0001000042,Z100,Z02,ZAR
4500002984,AN,2025-12-05T00:00:00,0001000042,Z100,Z03,ZAR
4500002985,WK,2026-03-28T00:00:00,0001000042,Z100,Z02,ZAR
4500002986,ZDOM,2026-06-20T00:00:00,0001000042,Z100,Z03,ZAR
4500002987,WK,2025-12-24T00:00:00,0001000041,Z100,Z03,ZAR
4500002988,WK,2024-09-09T00:00:00,0001000010,Z100,Z01,ZAR
4500002989,WK,2025-02-18T00:00:00,0001000010,Z100,Z03,ZAR
4500002990,AN,2026-06-23T00:00:00,0001000010,Z100,Z02,ZAR
4500002991,ZDOM,2024-09-07T00:00:00,0001000009,Z100,Z03,ZAR
4500002992,ZDOM,2024-12-21T00:00:00,0001000009,Z100,Z02,ZAR
4500002993,WK,2025-03-08T00:00:00,0001000009,Z100,Z01,ZAR
4500002994,AN,2025-07-21T00:00:00,0001000009,Z100,Z03,ZAR
4500002995,ZDOM,2025-09-02T00:00:00,0001000009,Z100,Z02,ZAR
4500002996,ZDOM,2025-12-25T00:00:00,0001000009,Z100,Z02,ZAR
4500002997,ZDOM,2026-05-09T00:00:00,0001000009,Z100,Z02,ZAR
4500002998,ZDOM,2026-08-05T00:00:00,0001000009,Z100,Z03,ZAR
4500002999,WK,2026-08-31T00:00:00,0001000009,Z100,Z02,ZAR
4500003000,WK,2025-11-26T00:00:00,0001000005,Z100,Z02,ZAR
4500003001,AN,2024-09-16T00:00:00,0001000051,Z100,Z01,ZAR
4500003002,AN,2024-11-05T00:00:00,0001000051,Z100,Z01,ZAR
4500003003,AN,2025-11-19T00:00:00,0001000051,Z100,Z02,ZAR
4500003004,AN,2025-12-31T00:00:00,0001000051,Z100,Z01,ZAR
4500003005,ZDOM,2026-06-18T00:00:00,0001000051,Z100,Z03,ZAR
4500003006,WK,2026-07-25T00:00:00,0001000051,Z100,Z03,ZAR
4500003007,WK,2024-09-14T00:00:00,0001000031,Z100,Z03,ZAR
4500003008,ZDOM,2025-01-19T00:00:00,0001000031,Z100,Z02,ZAR
4500003009,AN,2025-07-06T00:00:00,0001000031,Z100,Z01,ZAR
4500003010,ZDOM,2025-11-27T00:00:00,0001000031,Z100,Z01,ZAR
4500003011,WK,2026-04-11T00:00:00,0001000031,Z100,Z02,ZAR
4500003012,AN,2024-10-03T00:00:00,0001000031,Z100,Z01,ZAR
4500003013,WK,2025-03-02T00:00:00,0001000031,Z100,Z03,ZAR
4500003014,AN,2025-03-30T00:00:00,0001000031,Z100,Z01,ZAR
4500003015,WK,2025-07-14T00:00:00,0001000031,Z100,Z03,ZAR
4500003016,ZDOM,2025-11-27T00:00:00,0001000031,Z100,Z03,ZAR
4500003017,WK,2026-03-28T00:00:00,0001000031,Z100,Z01,ZAR
4500003018,ZDOM,2026-08-07T00:00:00,0001000031,Z100,Z03,ZAR
4500003019,WK,2025-09-04T00:00:00,0001000020,Z100,Z01,ZAR
4500003020,AN,2025-07-22T00:00:00,0001000014,Z100,Z02,ZAR
4500003021,ZDOM,2026-07-18T00:00:00,0001000014,Z100,Z01,ZAR
4500003022,AN,2024-11-08T00:00:00,0001000047,Z100,Z03,ZAR
4500003023,ZDOM,2025-06-05T00:00:00,0001000047,Z100,Z02,ZAR
4500003024,WK,2025-10-24T00:00:00,0001000047,Z100,Z02,ZAR
4500003025,AN,2026-05-15T00:00:00,0001000047,Z100,Z01,ZAR
4500003026,WK,2024-10-14T00:00:00,0001000047,Z100,Z02,ZAR
4500003027,AN,2025-01-17T00:00:00,0001000047,Z100,Z01,ZAR
4500003028,AN,2025-04-24T00:00:00,0001000047,Z100,Z03,ZAR
4500003029,WK,2025-09-21T00:00:00,0001000047,Z100,Z01,ZAR
4500003030,ZDOM,2025-10-23T00:00:00,0001000047,Z100,Z03,ZAR
4500003031,WK,2026-01-07T00:00:00,0001000047,Z100,Z02,ZAR
4500003032,AN,2026-02-18T00:00:00,0001000047,Z100,Z02,ZAR
4500003033,WK,2026-05-21T00:00:00,0001000047,Z100,Z01,ZAR
4500003034,AN,2026-08-26T00:00:00,0001000047,Z100,Z03,ZAR
4500003035,ZDOM,2024-09-12T00:00:00,0001000050,Z100,Z03,ZAR
4500003036,WK,2024-10-11T00:00:00,0001000050,Z100,Z03,ZAR
4500003037,ZDOM,2025-02-12T00:00:00,0001000050,Z100,Z03,ZAR
4500003038,ZDOM,2025-06-01T00:00:00,0001000050,Z100,Z02,ZAR
4500003039,AN,2025-08-04T00:00:00,0001000050,Z100,Z03,ZAR
4500003040,ZDOM,2026-02-23T00:00:00,0001000050,Z100,Z01,ZAR
4500003041,ZDOM,2026-05-22T00:00:00,0001000050,Z100,Z02,ZAR
4500003042,AN,2024-10-29T00:00:00,0001000025,Z100,Z02,ZAR
4500003043,WK,2025-01-26T00:00:00,0001000025,Z100,Z03,ZAR
4500003044,AN,2025-04-09T00:00:00,0001000025,Z100,Z01,ZAR
4500003045,AN,2025-08-03T00:00:00,0001000025,Z100,Z03,ZAR
4500003046,AN,2025-10-17T00:00:00,0001000025,Z100,Z03,ZAR
4500003047,AN,2026-01-06T00:00:00,0001000025,Z100,Z03,ZAR
4500003048,WK,2026-05-09T00:00:00,0001000025,Z100,Z01,ZAR
4500003049,WK,2026-07-16T00:00:00,0001000025,Z100,Z03,ZAR
4500003050,WK,2026-08-23T00:00:00,0001000025,Z100,Z03,ZAR
4500003051,AN,2024-10-29T00:00:00,0001000007,Z100,Z01,ZAR
4500003052,ZDOM,2024-11-23T00:00:00,0001000007,Z100,Z03,ZAR
4500003053,ZDOM,2025-02-20T00:00:00,0001000007,Z100,Z02,ZAR
4500003054,ZDOM,2025-05-30T00:00:00,0001000007,Z100,Z03,ZAR
4500003055,AN,2025-08-05T00:00:00,0001000007,Z100,Z01,ZAR
4500003056,WK,2025-12-05T00:00:00,0001000007,Z100,Z01,ZAR
4500003057,AN,2026-03-10T00:00:00,0001000007,Z100,Z02,ZAR
4500003058,ZDOM,2026-05-18T00:00:00,0001000007,Z100,Z01,ZAR
4500003059,ZDOM,2026-07-19T00:00:00,0001000007,Z100,Z01,ZAR
4500003060,AN,2024-10-25T00:00:00,0001000003,Z100,Z03,ZAR
4500003061,AN,2024-11-28T00:00:00,0001000003,Z100,Z03,ZAR
4500003062,AN,2025-07-12T00:00:00,0001000003,Z100,Z01,ZAR
4500003063,WK,2025-10-28T00:00:00,0001000003,Z100,Z03,ZAR
4500003064,ZDOM,2026-01-25T00:00:00,0001000003,Z100,Z01,ZAR
4500003065,ZDOM,2026-03-04T00:00:00,0001000003,Z100,Z02,ZAR
4500003066,WK,2024-10-01T00:00:00,0001000003,Z100,Z03,ZAR
4500003067,ZDOM,2025-02-27T00:00:00,0001000003,Z100,Z03,ZAR
4500003068,AN,2025-06-20T00:00:00,0001000003,Z100,Z03,ZAR
4500003069,ZDOM,2025-07-20T00:00:00,0001000003,Z100,Z03,ZAR
4500003070,ZDOM,2026-04-28T00:00:00,0001000003,Z100,Z03,ZAR
4500003071,AN,2026-08-10T00:00:00,0001000003,Z100,Z02,ZAR
4500003072,WK,2024-12-19T00:00:00,0001000049,Z100,Z02,ZAR
4500003073,AN,2025-07-20T00:00:00,0001000049,Z100,Z02,ZAR
4500003074,WK,2025-09-09T00:00:00,0001000049,Z100,Z03,ZAR
4500003075,AN,2026-05-02T00:00:00,0001000049,Z100,Z01,ZAR
4500003076,WK,2024-12-31T00:00:00,0001000043,Z100,Z03,ZAR
4500003077,WK,2025-01-30T00:00:00,0001000043,Z100,Z02,ZAR
4500003078,ZDOM,2025-08-27T00:00:00,0001000043,Z100,Z03,ZAR
4500003079,ZDOM,2026-02-13T00:00:00,0001000043,Z100,Z01,ZAR
4500003080,ZDOM,2026-03-04T00:00:00,0001000043,Z100,Z02,ZAR
4500003081,ZDOM,2026-05-06T00:00:00,0001000043,Z100,Z02,ZAR
4500003082,ZDOM,2024-10-24T00:00:00,0001000013,Z100,Z01,ZAR
4500003083,AN,2025-09-10T00:00:00,0001000013,Z100,Z03,ZAR
4500003084,WK,2026-05-27T00:00:00,0001000013,Z100,Z03,ZAR
4500003085,AN,2026-06-08T00:00:00,0001000013,Z100,Z03,ZAR
4500003086,WK,2024-10-06T00:00:00,0001000013,Z100,Z02,ZAR
4500003087,WK,2025-05-07T00:00:00,0001000013,Z100,Z01,ZAR
4500003088,AN,2025-08-20T00:00:00,0001000013,Z100,Z03,ZAR
4500003089,AN,2025-10-03T00:00:00,0001000013,Z100,Z03,ZAR
4500003090,AN,2026-06-09T00:00:00,0001000013,Z100,Z01,ZAR
4500003091,WK,2026-07-19T00:00:00,0001000013,Z100,Z03,ZAR
4500003092,AN,2024-09-06T00:00:00,0001000058,Z100,Z03,ZAR
4500003093,WK,2024-12-23T00:00:00,0001000058,Z100,Z02,ZAR
4500003094,WK,2025-09-26T00:00:00,0001000058,Z100,Z03,ZAR
4500003095,WK,2025-10-19T00:00:00,0001000058,Z100,Z01,ZAR
4500003096,AN,2026-02-24T00:00:00,0001000058,Z100,Z03,ZAR
4500003097,WK,2024-09-22T00:00:00,0001000058,Z100,Z01,ZAR
4500003098,ZDOM,2025-04-14T00:00:00,0001000058,Z100,Z02,ZAR
4500003099,AN,2025-09-14T00:00:00,0001000058,Z100,Z01,ZAR
4500003100,WK,2026-07-14T00:00:00,0001000058,Z100,Z01,ZAR
4500003101,AN,2026-08-15T00:00:00,0001000058,Z100,Z03,ZAR
4500003102,AN,2025-01-11T00:00:00,0001000051,Z100,Z02,ZAR
4500003103,AN,2025-08-11T00:00:00,0001000051,Z100,Z02,ZAR
4500003104,AN,2026-07-20T00:00:00,0001000051,Z100,Z01,ZAR
4500003105,AN,2024-11-15T00:00:00,0001000059,Z100,Z02,ZAR
4500003106,AN,2025-02-27T00:00:00,0001000059,Z100,Z01,ZAR
4500003107,ZDOM,2025-07-27T00:00:00,0001000059,Z100,Z03,ZAR
4500003108,AN,2025-12-23T00:00:00,0001000059,Z100,Z02,ZAR
4500003109,ZDOM,2026-05-31T00:00:00,0001000059,Z100,Z02,ZAR
4500003110,ZDOM,2025-05-14T00:00:00,0001000035,Z100,Z03,ZAR
4500003111,AN,2025-08-11T00:00:00,0001000035,Z100,Z02,ZAR
4500003112,WK,2026-02-24T00:00:00,0001000035,Z100,Z03,ZAR
4500003113,AN,2026-09-01T00:00:00,0001000035,Z100,Z01,ZAR
4500003114,WK,2025-12-10T00:00:00,0001000043,Z100,Z01,ZAR
4500003115,WK,2024-09-14T00:00:00,0001000023,Z100,Z03,ZAR
4500003116,ZDOM,2024-10-26T00:00:00,0001000023,Z100,Z01,ZAR
4500003117,WK,2024-12-25T00:00:00,0001000023,Z100,Z02,ZAR
4500003118,AN,2025-02-04T00:00:00,0001000023,Z100,Z03,ZAR
4500003119,ZDOM,2025-05-26T00:00:00,0001000023,Z100,Z01,ZAR
4500003120,WK,2025-06-27T00:00:00,0001000023,Z100,Z03,ZAR
4500003121,AN,2025-08-31T00:00:00,0001000023,Z100,Z02,ZAR
4500003122,ZDOM,2025-10-26T00:00:00,0001000023,Z100,Z02,ZAR
4500003123,WK,2026-02-25T00:00:00,0001000023,Z100,Z01,ZAR
4500003124,WK,2026-03-27T00:00:00,0001000023,Z100,Z01,ZAR
4500003125,ZDOM,2026-07-15T00:00:00,0001000023,Z100,Z01,ZAR
4500003126,AN,2024-09-12T00:00:00,0001000023,Z100,Z02,ZAR
4500003127,AN,2025-02-11T00:00:00,0001000023,Z100,Z03,ZAR
4500003128,AN,2025-07-07T00:00:00,0001000023,Z100,Z01,ZAR
4500003129,WK,2025-12-21T00:00:00,0001000023,Z100,Z01,ZAR
4500003130,ZDOM,2026-01-20T00:00:00,0001000023,Z100,Z03,ZAR
4500003131,ZDOM,2026-07-10T00:00:00,0001000023,Z100,Z01,ZAR
4500003132,ZDOM,2024-10-05T00:00:00,0001000032,Z100,Z03,ZAR
4500003133,AN,2025-05-09T00:00:00,0001000032,Z100,Z02,ZAR
4500003134,AN,2026-05-18T00:00:00,0001000032,Z100,Z03,ZAR
4500003135,WK,2024-11-17T00:00:00,0001000053,Z100,Z02,ZAR
4500003136,AN,2025-06-15T00:00:00,0001000053,Z100,Z03,ZAR
4500003137,AN,2026-01-02T00:00:00,0001000053,Z100,Z02,ZAR
4500003138,ZDOM,2026-05-24T00:00:00,0001000053,Z100,Z02,ZAR
4500003139,AN,2024-09-26T00:00:00,0001000053,Z100,Z02,ZAR
4500003140,ZDOM,2025-02-06T00:00:00,0001000053,Z100,Z02,ZAR
4500003141,AN,2025-04-12T00:00:00,0001000053,Z100,Z03,ZAR
4500003142,ZDOM,2025-12-31T00:00:00,0001000053,Z100,Z01,ZAR
4500003143,ZDOM,2026-02-16T00:00:00,0001000053,Z100,Z03,ZAR
4500003144,WK,2026-07-30T00:00:00,0001000053,Z100,Z01,ZAR
4500003145,AN,2024-09-23T00:00:00,0001000053,Z100,Z01,ZAR
4500003146,ZDOM,2025-05-06T00:00:00,0001000053,Z100,Z03,ZAR
4500003147,WK,2025-10-25T00:00:00,0001000053,Z100,Z02,ZAR
4500003148,WK,2026-04-29T00:00:00,0001000053,Z100,Z01,ZAR
4500003149,ZDOM,2024-10-15T00:00:00,0001000044,Z100,Z02,ZAR
4500003150,AN,2025-06-17T00:00:00,0001000044,Z100,Z02,ZAR
4500003151,AN,2026-07-01T00:00:00,0001000044,Z100,Z03,ZAR
4500003152,WK,2025-01-04T00:00:00,0001000044,Z100,Z02,ZAR
4500003153,AN,2025-03-03T00:00:00,0001000044,Z100,Z02,ZAR
4500003154,AN,2025-11-29T00:00:00,0001000044,Z100,Z01,ZAR
4500003155,AN,2026-06-03T00:00:00,0001000044,Z100,Z01,ZAR
4500003156,ZDOM,2026-07-03T00:00:00,0001000044,Z100,Z02,ZAR
4500003157,AN,2024-09-17T00:00:00,0001000037,Z100,Z02,ZAR
4500003158,ZDOM,2025-04-24T00:00:00,0001000037,Z100,Z02,ZAR
4500003159,ZDOM,2025-06-09T00:00:00,0001000037,Z100,Z02,ZAR
4500003160,AN,2025-06-18T00:00:00,0001000037,Z100,Z02,ZAR
4500003161,WK,2025-07-30T00:00:00,0001000037,Z100,Z03,ZAR
4500003162,WK,2026-03-07T00:00:00,0001000037,Z100,Z02,ZAR
4500003163,ZDOM,2026-06-24T00:00:00,0001000037,Z100,Z03,ZAR
4500003164,AN,2024-10-19T00:00:00,0001000037,Z100,Z03,ZAR
4500003165,WK,2024-11-14T00:00:00,0001000037,Z100,Z03,ZAR
4500003166,ZDOM,2025-03-09T00:00:00,0001000037,Z100,Z02,ZAR
4500003167,WK,2025-05-27T00:00:00,0001000037,Z100,Z02,ZAR
4500003168,AN,2026-01-29T00:00:00,0001000037,Z100,Z02,ZAR
4500003169,WK,2026-04-19T00:00:00,0001000037,Z100,Z02,ZAR
4500003170,AN,2026-05-11T00:00:00,0001000037,Z100,Z02,ZAR
4500003171,AN,2026-08-10T00:00:00,0001000037,Z100,Z01,ZAR
4500003172,ZDOM,2024-10-15T00:00:00,0001000007,Z100,Z03,ZAR
4500003173,ZDOM,2025-05-21T00:00:00,0001000007,Z100,Z03,ZAR
4500003174,ZDOM,2025-06-11T00:00:00,0001000007,Z100,Z02,ZAR
4500003175,AN,2026-02-23T00:00:00,0001000007,Z100,Z03,ZAR
4500003176,ZDOM,2026-04-01T00:00:00,0001000007,Z100,Z03,ZAR
4500003177,AN,2024-09-21T00:00:00,0001000043,Z100,Z01,ZAR
4500003178,ZDOM,2025-03-01T00:00:00,0001000043,Z100,Z01,ZAR
4500003179,WK,2025-03-15T00:00:00,0001000043,Z100,Z02,ZAR
4500003180,AN,2026-05-21T00:00:00,0001000043,Z100,Z01,ZAR
4500003181,ZDOM,2026-07-10T00:00:00,0001000043,Z100,Z01,ZAR
4500003182,WK,2026-08-28T00:00:00,0001000043,Z100,Z03,ZAR
4500003183,WK,2024-11-15T00:00:00,0001000014,Z100,Z02,ZAR
4500003184,AN,2025-06-08T00:00:00,0001000014,Z100,Z01,ZAR
4500003185,ZDOM,2026-01-18T00:00:00,0001000014,Z100,Z01,ZAR
4500003186,WK,2026-05-30T00:00:00,0001000014,Z100,Z01,ZAR
4500003187,WK,2026-06-21T00:00:00,0001000014,Z100,Z03,ZAR
4500003188,ZDOM,2024-10-01T00:00:00,0001000025,Z100,Z02,ZAR
4500003189,ZDOM,2025-07-30T00:00:00,0001000025,Z100,Z01,ZAR
4500003190,AN,2026-05-21T00:00:00,0001000025,Z100,Z03,ZAR
4500003191,ZDOM,2024-09-05T00:00:00,0001000011,Z100,Z01,ZAR
4500003192,AN,2025-05-28T00:00:00,0001000011,Z100,Z01,ZAR
4500003193,AN,2025-07-30T00:00:00,0001000011,Z100,Z03,ZAR
4500003194,ZDOM,2025-11-30T00:00:00,0001000011,Z100,Z01,ZAR
4500003195,AN,2025-12-07T00:00:00,0001000011,Z100,Z02,ZAR
4500003196,WK,2026-01-29T00:00:00,0001000011,Z100,Z03,ZAR
4500003197,WK,2026-02-04T00:00:00,0001000011,Z100,Z02,ZAR
4500003198,ZDOM,2026-05-03T00:00:00,0001000011,Z100,Z01,ZAR
4500003199,AN,2024-09-19T00:00:00,0001000011,Z100,Z01,ZAR
4500003200,ZDOM,2025-02-10T00:00:00,0001000011,Z100,Z02,ZAR
4500003201,ZDOM,2026-01-17T00:00:00,0001000011,Z100,Z02,ZAR
4500003202,AN,2026-05-28T00:00:00,0001000011,Z100,Z01,ZAR
4500003203,AN,2026-06-18T00:00:00,0001000011,Z100,Z03,ZAR
4500003204,WK,2024-09-28T00:00:00,0001000026,Z100,Z03,ZAR
4500003205,ZDOM,2024-11-13T00:00:00,0001000026,Z100,Z03,ZAR
4500003206,AN,2025-03-07T00:00:00,0001000026,Z100,Z02,ZAR
4500003207,AN,2025-04-27T00:00:00,0001000026,Z100,Z01,ZAR
4500003208,ZDOM,2025-08-10T00:00:00,0001000026,Z100,Z02,ZAR
4500003209,WK,2025-10-16T00:00:00,0001000026,Z100,Z02,ZAR
4500003210,ZDOM,2025-12-26T00:00:00,0001000026,Z100,Z03,ZAR
4500003211,AN,2026-02-23T00:00:00,0001000026,Z100,Z01,ZAR
4500003212,AN,2026-05-08T00:00:00,0001000026,Z100,Z02,ZAR
4500003213,AN,2026-05-27T00:00:00,0001000026,Z100,Z01,ZAR
4500003214,AN,2024-09-18T00:00:00,0001000034,Z100,Z03,ZAR
4500003215,ZDOM,2026-01-02T00:00:00,0001000034,Z100,Z02,ZAR
4500003216,AN,2026-07-24T00:00:00,0001000034,Z100,Z02,ZAR
4500003217,WK,2024-09-16T00:00:00,0001000003,Z100,Z01,ZAR
4500003218,ZDOM,2025-12-01T00:00:00,0001000003,Z100,Z01,ZAR
4500003219,ZDOM,2026-07-18T00:00:00,0001000003,Z100,Z03,ZAR
4500003220,AN,2024-11-12T00:00:00,0001000031,Z100,Z01,ZAR
4500003221,ZDOM,2025-04-08T00:00:00,0001000031,Z100,Z02,ZAR
4500003222,AN,2025-08-26T00:00:00,0001000031,Z100,Z02,ZAR
4500003223,WK,2026-02-27T00:00:00,0001000031,Z100,Z02,ZAR
4500003224,ZDOM,2026-07-16T00:00:00,0001000031,Z100,Z01,ZAR
4500003225,ZDOM,2024-10-11T00:00:00,0001000056,Z100,Z03,ZAR
4500003226,ZDOM,2025-04-24T00:00:00,0001000056,Z100,Z02,ZAR
4500003227,ZDOM,2025-07-16T00:00:00,0001000056,Z100,Z02,ZAR
4500003228,WK,2025-08-25T00:00:00,0001000056,Z100,Z03,ZAR
4500003229,AN,2025-11-18T00:00:00,0001000056,Z100,Z03,ZAR
4500003230,WK,2026-08-09T00:00:00,0001000056,Z100,Z01,ZAR
4500003231,WK,2024-09-15T00:00:00,0001000010,Z100,Z03,ZAR
4500003232,ZDOM,2024-11-08T00:00:00,0001000010,Z100,Z02,ZAR
4500003233,WK,2025-07-13T00:00:00,0001000010,Z100,Z03,ZAR
4500003234,WK,2025-11-09T00:00:00,0001000010,Z100,Z02,ZAR
4500003235,ZDOM,2026-05-20T00:00:00,0001000010,Z100,Z02,ZAR
4500003236,AN,2025-01-25T00:00:00,0001000040,Z100,Z03,ZAR
4500003237,ZDOM,2025-02-27T00:00:00,0001000040,Z100,Z01,ZAR
4500003238,ZDOM,2025-03-15T00:00:00,0001000040,Z100,Z03,ZAR
4500003239,ZDOM,2025-12-20T00:00:00,0001000040,Z100,Z03,ZAR
4500003240,AN,2026-01-27T00:00:00,0001000040,Z100,Z01,ZAR
4500003241,AN,2026-06-04T00:00:00,0001000040,Z100,Z02,ZAR
4500003242,WK,2024-11-02T00:00:00,0001000052,Z100,Z03,ZAR
4500003243,ZDOM,2024-11-10T00:00:00,0001000052,Z100,Z02,ZAR
4500003244,WK,2025-01-03T00:00:00,0001000052,Z100,Z02,ZAR
4500003245,WK,2025-12-05T00:00:00,0001000052,Z100,Z01,ZAR
4500003246,AN,2024-09-29T00:00:00,0001000034,Z100,Z03,ZAR
4500003247,WK,2025-04-13T00:00:00,0001000034,Z100,Z02,ZAR
4500003248,AN,2025-05-15T00:00:00,0001000034,Z100,Z03,ZAR
4500003249,ZDOM,2025-06-08T00:00:00,0001000034,Z100,Z01,ZAR
4500003250,WK,2025-11-23T00:00:00,0001000034,Z100,Z03,ZAR
4500003251,AN,2024-09-23T00:00:00,0001000019,Z100,Z02,ZAR
4500003252,ZDOM,2024-11-18T00:00:00,0001000019,Z100,Z01,ZAR
4500003253,WK,2025-04-09T00:00:00,0001000019,Z100,Z01,ZAR
4500003254,WK,2025-06-20T00:00:00,0001000019,Z100,Z03,ZAR
4500003255,ZDOM,2025-08-25T00:00:00,0001000019,Z100,Z02,ZAR
4500003256,ZDOM,2025-10-29T00:00:00,0001000019,Z100,Z02,ZAR
4500003257,WK,2026-02-01T00:00:00,0001000019,Z100,Z02,ZAR
4500003258,AN,2026-03-08T00:00:00,0001000019,Z100,Z03,ZAR
4500003259,ZDOM,2026-07-28T00:00:00,0001000019,Z100,Z01,ZAR
4500003260,WK,2024-09-25T00:00:00,0001000014,Z100,Z03,ZAR
4500003261,ZDOM,2024-12-18T00:00:00,0001000014,Z100,Z01,ZAR
4500003262,AN,2025-08-31T00:00:00,0001000014,Z100,Z01,ZAR
4500003263,ZDOM,2025-11-15T00:00:00,0001000014,Z100,Z03,ZAR
4500003264,AN,2026-06-08T00:00:00,0001000014,Z100,Z01,ZAR
4500003265,WK,2026-06-13T00:00:00,0001000014,Z100,Z02,ZAR
4500003266,AN,2025-08-12T00:00:00,0001000054,Z100,Z03,ZAR
4500003267,ZDOM,2025-11-18T00:00:00,0001000054,Z100,Z02,ZAR
4500003268,AN,2025-12-07T00:00:00,0001000054,Z100,Z03,ZAR
4500003269,AN,2026-01-12T00:00:00,0001000054,Z100,Z02,ZAR
4500003270,WK,2024-09-30T00:00:00,0001000016,Z100,Z01,ZAR
4500003271,ZDOM,2025-03-05T00:00:00,0001000016,Z100,Z01,ZAR
4500003272,WK,2026-04-23T00:00:00,0001000016,Z100,Z01,ZAR
4500003273,ZDOM,2024-10-05T00:00:00,0001000015,Z100,Z01,ZAR
4500003274,ZDOM,2025-12-30T00:00:00,0001000015,Z100,Z01,ZAR
4500003275,WK,2026-05-28T00:00:00,0001000015,Z100,Z01,ZAR
4500003276,ZDOM,2026-06-15T00:00:00,0001000015,Z100,Z01,ZAR
4500003277,WK,2024-09-13T00:00:00,0001000015,Z100,Z01,ZAR
4500003278,WK,2025-10-27T00:00:00,0001000015,Z100,Z03,ZAR
4500003279,AN,2026-07-11T00:00:00,0001000015,Z100,Z02,ZAR
4500003280,ZDOM,2024-11-08T00:00:00,0001000018,Z100,Z03,ZAR
4500003281,ZDOM,2024-12-21T00:00:00,0001000018,Z100,Z01,ZAR
4500003282,ZDOM,2025-07-10T00:00:00,0001000018,Z100,Z03,ZAR
4500003283,AN,2025-09-03T00:00:00,0001000018,Z100,Z01,ZAR
4500003284,WK,2026-01-16T00:00:00,0001000018,Z100,Z03,ZAR
4500003285,ZDOM,2026-02-22T00:00:00,0001000018,Z100,Z03,ZAR
4500003286,ZDOM,2026-07-07T00:00:00,0001000018,Z100,Z02,ZAR
4500003287,WK,2024-09-16T00:00:00,0001000040,Z100,Z03,ZAR
4500003288,WK,2025-08-20T00:00:00,0001000040,Z100,Z03,ZAR
4500003289,WK,2025-09-22T00:00:00,0001000040,Z100,Z02,ZAR
4500003290,ZDOM,2025-11-04T00:00:00,0001000040,Z100,Z01,ZAR
4500003291,WK,2025-11-21T00:00:00,0001000040,Z100,Z01,ZAR
4500003292,WK,2026-09-01T00:00:00,0001000040,Z100,Z01,ZAR
4500003293,AN,2024-10-07T00:00:00,0001000040,Z100,Z02,ZAR
4500003294,WK,2024-12-11T00:00:00,0001000040,Z100,Z02,ZAR
4500003295,ZDOM,2025-07-26T00:00:00,0001000040,Z100,Z01,ZAR
4500003296,AN,2026-05-26T00:00:00,0001000040,Z100,Z01,ZAR
4500003297,WK,2024-10-01T00:00:00,0001000046,Z100,Z02,ZAR
4500003298,AN,2025-03-12T00:00:00,0001000046,Z100,Z03,ZAR
4500003299,ZDOM,2025-08-17T00:00:00,0001000046,Z100,Z03,ZAR
4500003300,ZDOM,2025-12-23T00:00:00,0001000046,Z100,Z03,ZAR
4500003301,WK,2026-05-23T00:00:00,0001000046,Z100,Z01,ZAR
4500003302,ZDOM,2026-08-12T00:00:00,0001000046,Z100,Z01,ZAR
4500003303,AN,2024-10-27T00:00:00,0001000046,Z100,Z02,ZAR
4500003304,AN,2025-02-21T00:00:00,0001000046,Z100,Z01,ZAR
4500003305,ZDOM,2025-05-14T00:00:00,0001000046,Z100,Z02,ZAR
4500003306,ZDOM,2025-10-03T00:00:00,0001000046,Z100,Z01,ZAR
4500003307,AN,2026-01-11T00:00:00,0001000046,Z100,Z01,ZAR
4500003308,AN,2026-04-22T00:00:00,0001000046,Z100,Z01,ZAR
4500003309,WK,2026-05-08T00:00:00,0001000046,Z100,Z03,ZAR
4500003310,WK,2024-09-18T00:00:00,0001000026,Z100,Z01,ZAR
