Rsnum,Rspos,Xloek,Kzear,Matnr,Werks,Lgort,Bdter,Bdmng,Meins,Enmng,Enwrt,Banfn,Bnfpo,Aufnr,Bwart,Umwrk,Umlgo,Wempf,Zzaisession
1000000815,0001,false,false,000000000080000037,4000,SP04,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,445018026,541,,,VZIREQ03,SESS-000779
1000000816,0001,false,false,000000000080000038,4000,SP04,2026-01-31T00:00:00,1.000,EA,0.000,0.00,,,446917276,541,,,VZIREQ03,SESS-000780
1000000817,0001,false,false,000000000080000039,4000,SP04,2026-05-12T00:00:00,1.000,EA,0.000,0.00,,,444912203,541,,,VZIREQ05,SESS-000781
1000000818,0001,false,false,000000000080000040,1000,SP01,2026-04-27T00:00:00,1.000,EA,0.000,0.00,,,411070226,541,,,VZIREQ02,SESS-000782
1000000819,0001,false,false,000000000080000041,2000,SP02,2026-06-14T00:00:00,1.000,EA,0.000,0.00,,,424564627,541,,,VZIREQ04,SESS-000783
1000000820,0001,false,false,000000000080000042,4000,SP04,2026-05-30T00:00:00,1.000,EA,0.000,0.00,,,442704333,541,,,VZIREQ01,SESS-000784
1000000821,0001,false,false,000000000080000043,4000,SP04,2026-07-10T00:00:00,1.000,EA,0.000,0.00,,,446560067,541,,,VZIREQ05,SESS-000785
1000000822,0001,false,false,000000000080000044,3000,SP03,2026-08-19T00:00:00,1.000,EA,0.000,0.00,,,435489482,541,,,VZIREQ04,SESS-000786
1000000823,0001,false,false,000000000080000045,3000,SP03,2026-07-12T00:00:00,1.000,EA,0.000,0.00,,,435427246,541,,,VZIREQ03,SESS-000787
1000000824,0001,false,false,000000000080000046,3000,SP03,2026-09-08T00:00:00,1.000,EA,0.000,0.00,,,437353133,541,,,VZIREQ05,SESS-000788
1000000825,0001,false,false,000000000080000046,4000,SP04,2026-07-05T00:00:00,1.000,EA,0.000,0.00,,,442281934,541,,,VZIREQ04,SESS-000789
1000000826,0001,false,false,000000000080000047,4000,SP04,2026-03-17T00:00:00,1.000,EA,0.000,0.00,,,442935897,541,,,VZIREQ04,SESS-000790
1000000827,0001,false,false,000000000080000047,2000,SP02,2026-02-26T00:00:00,1.000,EA,0.000,0.00,,,427619247,541,,,VZIREQ02,SESS-000791
1000000828,0001,false,false,000000000080000048,3000,SP03,2026-05-31T00:00:00,1.000,EA,0.000,0.00,,,431923583,541,,,VZIREQ05,SESS-000792
1000000829,0001,false,false,000000000080000049,3000,SP03,2026-05-26T00:00:00,1.000,EA,0.000,0.00,,,432597332,541,,,VZIREQ04,SESS-000793
1000000830,0001,false,false,000000000080000050,3000,SP03,2025-12-12T00:00:00,1.000,EA,0.000,0.00,,,438110234,541,,,VZIREQ03,SESS-000794
1000000831,0001,false,false,000000000080000051,2000,SP02,2026-06-11T00:00:00,1.000,EA,0.000,0.00,,,424284702,541,,,VZIREQ05,SESS-000795
1000000832,0001,false,false,000000000080000052,4000,SP04,2026-05-08T00:00:00,1.000,EA,0.000,0.00,,,442435026,541,,,VZIREQ05,SESS-000796
1000000833,0001,false,false,000000000080000053,1000,SP01,2025-12-04T00:00:00,1.000,EA,0.000,0.00,,,418624064,541,,,VZIREQ03,SESS-000797
1000000834,0001,false,false,000000000080000054,3000,SP03,2026-05-08T00:00:00,1.000,EA,0.000,0.00,,,433450466,541,,,VZIREQ02,SESS-000798
1000000835,0001,false,false,000000000080000055,2000,SP02,2026-03-14T00:00:00,1.000,EA,0.000,0.00,,,424768081,541,,,VZIREQ02,SESS-000799
1000000836,0001,false,false,000000000080000055,3000,SP03,2026-06-05T00:00:00,1.000,EA,0.000,0.00,,,433395461,541,,,VZIREQ04,SESS-000800
1000000837,0001,false,false,000000000080000056,2000,SP02,2026-03-04T00:00:00,1.000,EA,0.000,0.00,,,424146887,541,,,VZIREQ01,SESS-000801
1000000838,0001,false,false,000000000080000057,3000,SP03,2026-04-15T00:00:00,1.000,EA,0.000,0.00,,,434266959,541,,,VZIREQ03,SESS-000802
1000000839,0001,false,false,000000000080000058,1000,SP01,2026-08-20T00:00:00,1.000,EA,0.000,0.00,,,416179139,541,,,VZIREQ03,SESS-000803
1000000840,0001,false,false,000000000080000060,3000,SP03,2026-05-11T00:00:00,1.000,EA,0.000,0.00,,,437689059,541,,,VZIREQ03,SESS-000804
1000000841,0001,false,false,000000000080000061,2000,SP02,2026-06-18T00:00:00,1.000,EA,0.000,0.00,,,427950825,541,,,VZIREQ05,SESS-000805
1000000842,0001,false,false,000000000080000061,3000,SP03,2026-05-23T00:00:00,1.000,EA,0.000,0.00,,,431327907,541,,,VZIREQ05,SESS-000806
1000000843,0001,false,false,000000000080000062,3000,SP03,2026-06-17T00:00:00,1.000,EA,0.000,0.00,,,433977859,541,,,VZIREQ03,SESS-000807
1000000844,0001,false,false,000000000080000063,2000,SP02,2026-07-17T00:00:00,1.000,EA,0.000,0.00,,,426594528,541,,,VZIREQ01,SESS-000808
1000000845,0001,false,false,000000000080000063,3000,SP03,2026-03-17T00:00:00,1.000,EA,0.000,0.00,,,436780421,541,,,VZIREQ01,SESS-000809
1000000846,0001,false,false,000000000080000064,4000,SP04,2026-03-05T00:00:00,1.000,EA,0.000,0.00,,,443033189,541,,,VZIREQ02,SESS-000810
1000000847,0001,false,false,000000000080000065,4000,SP04,2026-03-13T00:00:00,1.000,EA,0.000,0.00,,,449502196,541,,,VZIREQ04,SESS-000811
1000000848,0001,false,false,000000000080000065,3000,SP03,2026-03-06T00:00:00,1.000,EA,0.000,0.00,,,437669982,541,,,VZIREQ05,SESS-000812
1000000849,0001,false,false,000000000080000066,1000,SP01,2026-01-26T00:00:00,1.000,EA,0.000,0.00,,,418134544,541,,,VZIREQ05,SESS-000813
1000000850,0001,false,false,000000000080000066,4000,SP04,2026-04-03T00:00:00,1.000,EA,0.000,0.00,,,445628426,541,,,VZIREQ02,SESS-000814
1000000851,0001,false,false,000000000080000067,2000,SP02,2026-08-04T00:00:00,1.000,EA,0.000,0.00,,,425751369,541,,,VZIREQ04,SESS-000815
1000000852,0001,false,false,000000000080000067,3000,SP03,2026-01-31T00:00:00,1.000,EA,0.000,0.00,,,438250072,541,,,VZIREQ02,SESS-000816
1000000853,0001,false,false,000000000080000068,3000,SP03,2026-04-15T00:00:00,1.000,EA,0.000,0.00,,,438257390,541,,,VZIREQ03,SESS-000817
1000000854,0001,false,false,000000000080000069,2000,SP02,2025-11-14T00:00:00,1.000,EA,0.000,0.00,,,421536769,541,,,VZIREQ05,SESS-000818
1000000855,0001,false,false,000000000080000069,4000,SP04,2026-06-29T00:00:00,1.000,EA,0.000,0.00,,,447492824,541,,,VZIREQ05,SESS-000819
1000000856,0001,false,false,000000000080000070,4000,SP04,2026-06-28T00:00:00,1.000,EA,0.000,0.00,,,445419272,541,,,VZIREQ04,SESS-000820
1000000857,0001,false,false,000000000080000070,2000,SP02,2026-02-02T00:00:00,1.000,EA,0.000,0.00,,,421321243,541,,,VZIREQ04,SESS-000821
1000000858,0001,false,false,000000000080000071,1000,SP01,2026-07-09T00:00:00,1.000,EA,0.000,0.00,,,416466288,541,,,VZIREQ05,SESS-000822
1000000859,0001,false,false,000000000080000072,1000,SP01,2026-04-23T00:00:00,1.000,EA,0.000,0.00,,,415331529,541,,,VZIREQ01,SESS-000823
1000000860,0001,false,false,000000000080000073,3000,SP03,2025-12-16T00:00:00,1.000,EA,0.000,0.00,,,439855685,541,,,VZIREQ01,SESS-000824
1000000861,0001,false,false,000000000080000074,2000,SP02,2026-05-18T00:00:00,1.000,EA,0.000,0.00,,,425330870,541,,,VZIREQ04,SESS-000825
1000000862,0001,false,false,000000000080000075,2000,SP02,2026-07-10T00:00:00,1.000,EA,0.000,0.00,,,423101976,541,,,VZIREQ02,SESS-000826
1000000863,0001,false,false,000000000080000076,4000,SP04,2026-01-08T00:00:00,1.000,EA,0.000,0.00,,,446191812,541,,,VZIREQ05,SESS-000827
1000000864,0001,false,false,000000000080000077,2000,SP02,2026-06-13T00:00:00,1.000,EA,0.000,0.00,,,427038307,541,,,VZIREQ05,SESS-000828
1000000865,0001,false,false,000000000080000078,2000,SP02,2026-09-04T00:00:00,1.000,EA,0.000,0.00,,,426242971,541,,,VZIREQ02,SESS-000829
1000000866,0001,false,false,000000000080000079,2000,SP02,2026-05-04T00:00:00,1.000,EA,0.000,0.00,,,427924315,541,,,VZIREQ01,SESS-000830
1000000867,0001,false,false,000000000080000080,4000,SP04,2026-05-24T00:00:00,1.000,EA,0.000,0.00,,,444059354,541,,,VZIREQ04,SESS-000831
1000000868,0001,false,false,000000000080000081,1000,SP01,2026-09-04T00:00:00,1.000,EA,0.000,0.00,,,419717925,541,,,VZIREQ03,SESS-000832
1000000869,0001,false,false,000000000080000082,1000,SP01,2026-03-20T00:00:00,1.000,EA,0.000,0.00,,,413360680,541,,,VZIREQ02,SESS-000833
1000000870,0001,false,false,000000000080000083,1000,SP01,2026-07-04T00:00:00,1.000,EA,0.000,0.00,,,414442649,541,,,VZIREQ01,SESS-000834
1000000871,0001,false,false,000000000080000083,3000,SP03,2026-06-15T00:00:00,1.000,EA,0.000,0.00,,,433696244,541,,,VZIREQ03,SESS-000835
1000000872,0001,false,false,000000000080000084,3000,SP03,2026-04-15T00:00:00,1.000,EA,0.000,0.00,,,434101791,541,,,VZIREQ05,SESS-000836
1000000873,0001,false,false,000000000080000085,4000,SP04,2026-08-05T00:00:00,1.000,EA,0.000,0.00,,,448549546,541,,,VZIREQ05,SESS-000837
1000000874,0001,false,false,000000000080000086,1000,SP01,2025-12-07T00:00:00,1.000,EA,0.000,0.00,,,418608996,541,,,VZIREQ02,SESS-000838
1000000875,0001,false,false,000000000080000087,3000,SP03,2026-06-16T00:00:00,1.000,EA,0.000,0.00,,,431914972,541,,,VZIREQ04,SESS-000839
1000000876,0001,false,false,000000000080000089,3000,SP03,2026-03-20T00:00:00,1.000,EA,0.000,0.00,,,433541855,541,,,VZIREQ01,SESS-000840
1000000877,0001,false,false,000000000080000090,3000,SP03,2026-07-24T00:00:00,1.000,EA,0.000,0.00,,,437496936,541,,,VZIREQ03,SESS-000841
1000000878,0001,false,false,000000000080000090,1000,SP01,2026-08-17T00:00:00,1.000,EA,0.000,0.00,,,419499666,541,,,VZIREQ05,SESS-000842
1000000879,0001,false,false,000000000080000091,3000,SP03,2026-08-20T00:00:00,1.000,EA,0.000,0.00,,,437522519,541,,,VZIREQ03,SESS-000843
1000000880,0001,false,false,000000000080000092,3000,SP03,2026-03-21T00:00:00,1.000,EA,0.000,0.00,,,437915673,541,,,VZIREQ05,SESS-000844
1000000881,0001,false,false,000000000080000092,1000,SP01,2026-03-16T00:00:00,1.000,EA,0.000,0.00,,,415807963,541,,,VZIREQ01,SESS-000845
1000000882,0001,false,false,000000000080000093,3000,SP03,2026-04-11T00:00:00,1.000,EA,0.000,0.00,,,431939920,541,,,VZIREQ01,SESS-000846
1000000883,0001,false,false,000000000080000095,2000,SP02,2026-08-12T00:00:00,1.000,EA,0.000,0.00,,,425204009,541,,,VZIREQ04,SESS-000847
1000000884,0001,false,false,000000000080000096,3000,SP03,2026-08-12T00:00:00,1.000,EA,0.000,0.00,,,436156368,541,,,VZIREQ05,SESS-000848
1000000885,0001,false,false,000000000080000096,4000,SP04,2026-09-02T00:00:00,1.000,EA,0.000,0.00,,,449341963,541,,,VZIREQ04,SESS-000849
1000000886,0001,false,false,000000000080000097,4000,SP04,2026-07-29T00:00:00,1.000,EA,0.000,0.00,,,447815589,541,,,VZIREQ02,SESS-000850
1000000887,0001,false,false,000000000080000098,1000,SP01,2026-06-27T00:00:00,1.000,EA,0.000,0.00,,,414164245,541,,,VZIREQ05,SESS-000851
1000000888,0001,false,false,000000000080000098,3000,SP03,2025-11-13T00:00:00,1.000,EA,0.000,0.00,,,435043290,541,,,VZIREQ04,SESS-000852
1000000889,0001,false,false,000000000080000099,3000,SP03,2026-08-09T00:00:00,1.000,EA,0.000,0.00,,,435030752,541,,,VZIREQ04,SESS-000853
1000000890,0001,false,false,000000000080000100,1000,SP01,2026-08-27T00:00:00,1.000,EA,0.000,0.00,,,419483354,541,,,VZIREQ03,SESS-000854
1000000891,0001,false,false,000000000080000101,4000,SP04,2026-04-03T00:00:00,1.000,EA,0.000,0.00,,,443057254,541,,,VZIREQ04,SESS-000855
1000000892,0001,false,false,000000000080000102,4000,SP04,2026-03-28T00:00:00,1.000,EA,0.000,0.00,,,444771858,541,,,VZIREQ03,SESS-000856
1000000893,0001,false,false,000000000080000103,1000,SP01,2026-01-05T00:00:00,1.000,EA,0.000,0.00,,,413814010,541,,,VZIREQ03,SESS-000857
1000000894,0001,false,false,000000000080000104,4000,SP04,2026-05-29T00:00:00,1.000,EA,0.000,0.00,,,443989337,541,,,VZIREQ01,SESS-000858
1000000895,0001,false,false,000000000080000104,3000,SP03,2026-05-12T00:00:00,1.000,EA,0.000,0.00,,,437275978,541,,,VZIREQ05,SESS-000859
1000000896,0001,false,false,000000000080000105,3000,SP03,2026-02-04T00:00:00,1.000,EA,0.000,0.00,,,431108967,541,,,VZIREQ04,SESS-000860
1000000897,0001,false,false,000000000080000105,4000,SP04,2026-09-09T00:00:00,1.000,EA,0.000,0.00,,,444781264,541,,,VZIREQ01,SESS-000861
1000000898,0001,false,false,000000000080000106,3000,SP03,2026-03-03T00:00:00,1.000,EA,0.000,0.00,,,434689677,541,,,VZIREQ04,SESS-000862
1000000899,0001,false,false,000000000080000107,4000,SP04,2026-09-02T00:00:00,1.000,EA,0.000,0.00,,,448550762,541,,,VZIREQ02,SESS-000863
1000000900,0001,false,false,000000000080000107,3000,SP03,2025-12-05T00:00:00,1.000,EA,0.000,0.00,,,432597809,541,,,VZIREQ04,SESS-000864
1000000901,0001,false,false,000000000080000108,3000,SP03,2025-12-04T00:00:00,1.000,EA,0.000,0.00,,,432968025,541,,,VZIREQ05,SESS-000865
1000000902,0001,false,false,000000000080000108,4000,SP04,2025-11-09T00:00:00,1.000,EA,0.000,0.00,,,442104895,541,,,VZIREQ01,SESS-000866
1000000903,0001,false,false,000000000080000109,2000,SP02,2026-04-25T00:00:00,1.000,EA,0.000,0.00,,,421520531,541,,,VZIREQ05,SESS-000867
1000000904,0001,false,false,000000000080000109,4000,SP04,2026-03-09T00:00:00,1.000,EA,0.000,0.00,,,442719767,541,,,VZIREQ05,SESS-000868
1000000905,0001,false,false,000000000080000110,2000,SP02,2026-09-13T00:00:00,1.000,EA,0.000,0.00,,,421101489,541,,,VZIREQ05,SESS-000869
1000000906,0001,false,false,000000000080000111,4000,SP04,2026-01-03T00:00:00,1.000,EA,0.000,0.00,,,445878361,541,,,VZIREQ05,SESS-000870
1000000907,0001,false,false,000000000080000112,2000,SP02,2026-02-11T00:00:00,1.000,EA,0.000,0.00,,,423678810,541,,,VZIREQ01,SESS-000871
1000000908,0001,false,false,000000000080000113,4000,SP04,2026-07-28T00:00:00,1.000,EA,0.000,0.00,,,443637801,541,,,VZIREQ03,SESS-000872
1000000909,0001,false,false,000000000080000114,1000,SP01,2026-01-04T00:00:00,1.000,EA,0.000,0.00,,,416595492,541,,,VZIREQ03,SESS-000873
1000000910,0001,false,false,000000000080000114,3000,SP03,2026-03-22T00:00:00,1.000,EA,0.000,0.00,,,439623985,541,,,VZIREQ03,SESS-000874
1000000911,0001,false,false,000000000080000115,3000,SP03,2026-05-10T00:00:00,1.000,EA,0.000,0.00,,,431617826,541,,,VZIREQ03,SESS-000875
1000000912,0001,false,false,000000000080000116,4000,SP04,2025-11-07T00:00:00,1.000,EA,0.000,0.00,,,443279780,541,,,VZIREQ03,SESS-000876
1000000913,0001,false,false,000000000080000117,3000,SP03,2026-05-06T00:00:00,1.000,EA,0.000,0.00,,,438689656,541,,,VZIREQ01,SESS-000877
1000000914,0001,false,false,000000000080000118,2000,SP02,2026-05-14T00:00:00,1.000,EA,0.000,0.00,,,421857200,541,,,VZIREQ03,SESS-000878
1000000915,0001,false,false,000000000080000119,4000,SP04,2026-01-29T00:00:00,1.000,EA,0.000,0.00,,,447357484,541,,,VZIREQ02,SESS-000879
1000000916,0001,false,false,000000000080000119,2000,SP02,2025-11-14T00:00:00,1.000,EA,0.000,0.00,,,424338052,541,,,VZIREQ01,SESS-000880
1000000917,0001,false,false,000000000080000120,4000,SP04,2026-04-30T00:00:00,1.000,EA,0.000,0.00,,,441612479,541,,,VZIREQ03,SESS-000881
1000000918,0001,false,false,000000000080000121,1000,SP01,2026-05-17T00:00:00,1.000,EA,0.000,0.00,,,412410238,541,,,VZIREQ01,SESS-000882
1000000919,0001,false,false,000000000080000122,1000,SP01,2026-06-29T00:00:00,1.000,EA,0.000,0.00,,,411166873,541,,,VZIREQ01,SESS-000883
1000000920,0001,false,false,000000000080000122,3000,SP03,2026-04-21T00:00:00,1.000,EA,0.000,0.00,,,437818177,541,,,VZIREQ03,SESS-000884
1000000921,0001,false,false,000000000080000123,3000,SP03,2026-04-23T00:00:00,1.000,EA,0.000,0.00,,,436617515,541,,,VZIREQ02,SESS-000885
1000000922,0001,false,false,000000000080000124,2000,SP02,2026-06-03T00:00:00,1.000,EA,0.000,0.00,,,421323393,541,,,VZIREQ05,SESS-000886
1000000923,0001,false,false,000000000080000125,2000,SP02,2026-05-30T00:00:00,1.000,EA,0.000,0.00,,,426593097,541,,,VZIREQ01,SESS-000887
1000000924,0001,false,false,000000000080000126,3000,SP03,2025-11-21T00:00:00,1.000,EA,0.000,0.00,,,432111756,541,,,VZIREQ02,SESS-000888
1000000925,0001,false,false,000000000080000127,1000,SP01,2026-07-15T00:00:00,1.000,EA,0.000,0.00,,,416733297,541,,,VZIREQ04,SESS-000889
1000000926,0001,false,false,000000000080000128,3000,SP03,2026-03-21T00:00:00,1.000,EA,0.000,0.00,,,439869657,541,,,VZIREQ04,SESS-000890
1000000927,0001,false,false,000000000080000128,1000,SP01,2025-12-24T00:00:00,1.000,EA,0.000,0.00,,,419285811,541,,,VZIREQ04,SESS-000891
1000000928,0001,false,false,000000000080000129,2000,SP02,2026-02-04T00:00:00,1.000,EA,0.000,0.00,,,421145611,541,,,VZIREQ01,SESS-000892
1000000929,0001,false,false,000000000080000130,4000,SP04,2026-02-11T00:00:00,1.000,EA,0.000,0.00,,,448562679,541,,,VZIREQ03,SESS-000893
1000000930,0001,false,false,000000000080000131,2000,SP02,2026-04-28T00:00:00,1.000,EA,0.000,0.00,,,422501170,541,,,VZIREQ02,SESS-000894
1000000931,0001,false,false,000000000080000132,2000,SP02,2026-05-24T00:00:00,1.000,EA,0.000,0.00,,,426158143,541,,,VZIREQ03,SESS-000895
1000000932,0001,false,false,000000000080000132,1000,SP01,2026-07-10T00:00:00,1.000,EA,0.000,0.00,,,416196173,541,,,VZIREQ04,SESS-000896
1000000933,0001,false,false,000000000080000133,4000,SP04,2025-11-08T00:00:00,1.000,EA,0.000,0.00,,,447500296,541,,,VZIREQ03,SESS-000897
1000000934,0001,false,false,000000000080000134,2000,SP02,2026-05-08T00:00:00,1.000,EA,0.000,0.00,,,425588353,541,,,VZIREQ05,SESS-000898
1000000935,0001,false,false,000000000080000134,4000,SP04,2026-05-09T00:00:00,1.000,EA,0.000,0.00,,,447836122,541,,,VZIREQ02,SESS-000899
1000000936,0001,false,false,000000000080000135,1000,SP01,2026-04-01T00:00:00,1.000,EA,0.000,0.00,,,414558790,541,,,VZIREQ04,SESS-000900
1000000937,0001,false,false,000000000080000136,1000,SP01,2026-05-01T00:00:00,1.000,EA,0.000,0.00,,,419070824,541,,,VZIREQ05,SESS-000901
1000000938,0001,false,false,000000000080000137,3000,SP03,2026-07-19T00:00:00,1.000,EA,0.000,0.00,,,436590306,541,,,VZIREQ04,SESS-000902
1000000939,0001,false,false,000000000080000138,4000,SP04,2026-09-05T00:00:00,1.000,EA,0.000,0.00,,,441337433,541,,,VZIREQ03,SESS-000903
1000000940,0001,false,false,000000000080000139,3000,SP03,2026-07-20T00:00:00,1.000,EA,0.000,0.00,,,438891537,541,,,VZIREQ02,SESS-000904
1000000941,0001,false,false,000000000080000140,4000,SP04,2026-06-16T00:00:00,1.000,EA,0.000,0.00,,,446539952,541,,,VZIREQ02,SESS-000905
1000000942,0001,false,false,000000000080000141,1000,SP01,2026-01-20T00:00:00,1.000,EA,0.000,0.00,,,411262999,541,,,VZIREQ01,SESS-000906
1000000943,0001,false,false,000000000080000142,4000,SP04,2026-04-10T00:00:00,1.000,EA,0.000,0.00,,,448938195,541,,,VZIREQ02,SESS-000907
1000000944,0001,false,false,000000000080000142,2000,SP02,2026-08-31T00:00:00,1.000,EA,0.000,0.00,,,427279910,541,,,VZIREQ02,SESS-000908
1000000945,0001,false,false,000000000080000143,3000,SP03,2026-08-23T00:00:00,1.000,EA,0.000,0.00,,,433265268,541,,,VZIREQ02,SESS-000909
1000000946,0001,false,false,000000000080000144,1000,SP01,2026-06-27T00:00:00,1.000,EA,0.000,0.00,,,417538718,541,,,VZIREQ03,SESS-000910
1000000947,0001,false,false,000000000080000145,3000,SP03,2026-08-27T00:00:00,1.000,EA,0.000,0.00,,,437042876,541,,,VZIREQ05,SESS-000911
1000000948,0001,false,false,000000000080000145,2000,SP02,2026-03-04T00:00:00,1.000,EA,0.000,0.00,,,429857776,541,,,VZIREQ02,SESS-000912
1000000949,0001,false,false,000000000080000146,1000,SP01,2026-07-15T00:00:00,1.000,EA,0.000,0.00,,,413931534,541,,,VZIREQ04,SESS-000913
1000000950,0001,false,false,000000000080000147,3000,SP03,2026-07-12T00:00:00,1.000,EA,0.000,0.00,,,431298153,541,,,VZIREQ04,SESS-000914
1000000951,0001,false,false,000000000080000148,4000,SP04,2026-01-20T00:00:00,1.000,EA,0.000,0.00,,,444818170,541,,,VZIREQ05,SESS-000915
1000000952,0001,false,false,000000000080000149,1000,SP01,2026-06-14T00:00:00,1.000,EA,0.000,0.00,,,417905815,541,,,VZIREQ01,SESS-000916
1000000953,0001,false,false,000000000080000150,3000,SP03,2026-06-17T00:00:00,1.000,EA,0.000,0.00,,,437828118,541,,,VZIREQ03,SESS-000917
1000000954,0001,false,false,000000000080000151,3000,SP03,2025-12-18T00:00:00,1.000,EA,0.000,0.00,,,433810853,541,,,VZIREQ01,SESS-000918
1000000955,0001,false,false,000000000080000152,1000,SP01,2026-05-01T00:00:00,1.000,EA,0.000,0.00,,,415198341,541,,,VZIREQ04,SESS-000919
1000000956,0001,false,false,000000000080000153,4000,SP04,2026-05-14T00:00:00,1.000,EA,0.000,0.00,,,443203885,541,,,VZIREQ05,SESS-000920
1000000957,0001,false,false,000000000080000154,4000,SP04,2026-08-03T00:00:00,1.000,EA,0.000,0.00,,,442798543,541,,,VZIREQ01,SESS-000921
1000000958,0001,false,false,000000000080000154,3000,SP03,2026-01-09T00:00:00,1.000,EA,0.000,0.00,,,434600088,541,,,VZIREQ04,SESS-000922
1000000959,0001,false,false,000000000080000155,2000,SP02,2026-07-17T00:00:00,1.000,EA,0.000,0.00,,,429859276,541,,,VZIREQ05,SESS-000923
1000000960,0001,false,false,000000000080000155,3000,SP03,2026-07-03T00:00:00,1.000,EA,0.000,0.00,,,434195742,541,,,VZIREQ05,SESS-000924
1000000961,0001,false,false,000000000080000156,3000,SP03,2026-07-22T00:00:00,1.000,EA,0.000,0.00,,,437204137,541,,,VZIREQ02,SESS-000925
1000000962,0001,false,false,000000000080000158,1000,SP01,2025-12-14T00:00:00,1.000,EA,0.000,0.00,,,414774421,541,,,VZIREQ05,SESS-000926
1000000963,0001,false,false,000000000080000159,1000,SP01,2026-04-14T00:00:00,1.000,EA,0.000,0.00,,,415032699,541,,,VZIREQ02,SESS-000927
1000000964,0001,false,false,000000000080000160,4000,SP04,2026-07-09T00:00:00,1.000,EA,0.000,0.00,,,445053589,541,,,VZIREQ01,SESS-000928
1000000965,0001,false,false,000000000080000161,3000,SP03,2026-08-11T00:00:00,1.000,EA,0.000,0.00,,,434041905,541,,,VZIREQ04,SESS-000929
1000000966,0001,false,false,000000000080000162,3000,SP03,2026-07-11T00:00:00,1.000,EA,0.000,0.00,,,431086500,541,,,VZIREQ02,SESS-000930
1000000967,0001,false,false,000000000080000163,2000,SP02,2026-08-23T00:00:00,1.000,EA,0.000,0.00,,,426849440,541,,,VZIREQ05,SESS-000931
1000000968,0001,false,false,000000000080000163,1000,SP01,2026-01-03T00:00:00,1.000,EA,0.000,0.00,,,416865524,541,,,VZIREQ01,SESS-000932
1000000969,0001,false,false,000000000080000164,1000,SP01,2026-08-31T00:00:00,1.000,EA,0.000,0.00,,,416281513,541,,,VZIREQ01,SESS-000933
1000000970,0001,false,false,000000000080000164,4000,SP04,2026-02-13T00:00:00,1.000,EA,0.000,0.00,,,443962071,541,,,VZIREQ05,SESS-000934
1000000971,0001,false,false,000000000080000165,2000,SP02,2026-01-28T00:00:00,1.000,EA,0.000,0.00,,,429787038,541,,,VZIREQ03,SESS-000935
1000000972,0001,false,false,000000000080000166,2000,SP02,2026-06-05T00:00:00,1.000,EA,0.000,0.00,,,422731962,541,,,VZIREQ03,SESS-000936
1000000973,0001,false,false,000000000080000166,3000,SP03,2026-08-13T00:00:00,1.000,EA,0.000,0.00,,,438853522,541,,,VZIREQ05,SESS-000937
1000000974,0001,false,false,000000000080000167,4000,SP04,2026-07-18T00:00:00,1.000,EA,0.000,0.00,,,446834018,541,,,VZIREQ02,SESS-000938
1000000975,0001,false,false,000000000080000168,2000,SP02,2026-04-23T00:00:00,1.000,EA,0.000,0.00,,,427518584,541,,,VZIREQ01,SESS-000939
1000000976,0001,false,false,000000000080000169,2000,SP02,2026-05-14T00:00:00,1.000,EA,0.000,0.00,,,425688754,541,,,VZIREQ02,SESS-000940
1000000977,0001,false,false,000000000080000171,4000,SP04,2025-12-06T00:00:00,1.000,EA,0.000,0.00,,,445770055,541,,,VZIREQ03,SESS-000941
1000000978,0001,false,false,000000000080000171,1000,SP01,2026-08-10T00:00:00,1.000,EA,0.000,0.00,,,411136325,541,,,VZIREQ05,SESS-000942
1000000979,0001,false,false,000000000080000172,2000,SP02,2026-09-03T00:00:00,1.000,EA,0.000,0.00,,,429531530,541,,,VZIREQ01,SESS-000943
1000000980,0001,false,false,000000000080000173,4000,SP04,2026-06-08T00:00:00,1.000,EA,0.000,0.00,,,442011993,541,,,VZIREQ01,SESS-000944
1000000981,0001,false,false,000000000080000173,2000,SP02,2026-07-25T00:00:00,1.000,EA,0.000,0.00,,,425954983,541,,,VZIREQ01,SESS-000945
1000000982,0001,false,false,000000000080000174,1000,SP01,2026-08-15T00:00:00,1.000,EA,0.000,0.00,,,416621131,541,,,VZIREQ03,SESS-000946
1000000983,0001,false,false,000000000080000175,3000,SP03,2026-08-04T00:00:00,1.000,EA,0.000,0.00,,,437252131,541,,,VZIREQ03,SESS-000947
1000000984,0001,false,false,000000000080000175,2000,SP02,2026-07-22T00:00:00,1.000,EA,0.000,0.00,,,424919849,541,,,VZIREQ03,SESS-000948
1000000985,0001,false,false,000000000080000176,1000,SP01,2026-04-30T00:00:00,1.000,EA,0.000,0.00,,,412864173,541,,,VZIREQ02,SESS-000949
1000000986,0001,false,false,000000000080000177,4000,SP04,2026-06-06T00:00:00,1.000,EA,0.000,0.00,,,443167011,541,,,VZIREQ04,SESS-000950
1000000987,0001,false,false,000000000080000177,1000,SP01,2026-06-07T00:00:00,1.000,EA,0.000,0.00,,,414096253,541,,,VZIREQ02,SESS-000951
1000000988,0001,false,false,000000000080000178,1000,SP01,2026-04-23T00:00:00,1.000,EA,0.000,0.00,,,419491291,541,,,VZIREQ04,SESS-000952
1000000989,0001,false,false,000000000080000179,1000,SP01,2026-07-30T00:00:00,1.000,EA,0.000,0.00,,,414131218,541,,,VZIREQ05,SESS-000953
