Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500002995,00010,,SPARE FOR FL-310,000000000010000491,4000,SP04,,190.000,EA,20312.97,1.000,3859464.30,true,0,,49.000,2000002995,00010
4500002996,00010,,SPARE FOR FL-310,000000000010000491,4000,SP04,,123.000,EA,20312.97,1.000,2498495.31,true,0,,49.000,2000002996,00010
4500002997,00010,,SPARE FOR SC-701,000000000010000491,4000,SP04,,157.000,EA,20312.97,1.000,3189136.29,true,0,,49.000,2000002997,00010
4500002998,00010,,SPARE FOR PU-611,000000000010000491,4000,SP04,,121.000,EA,20312.97,1.000,2457869.37,false,0,,49.000,2000002998,00010
4500002999,00010,,SPARE FOR FL-310,000000000010000491,4000,SP04,,147.000,EA,20312.97,1.000,2986006.59,false,0,,49.000,2000002999,00010
4500003000,00010,,SPARE FOR PU-611,000000000010000492,3000,SP03,,3.000,EA,795098.06,1.000,2385294.18,true,0,,138.000,2000003000,00010
4500003001,00010,,SPARE FOR SC-701,000000000010000493,3000,SP03,,9.000,EA,81347.21,1.000,732124.89,false,0,,41.000,2000003001,00010
4500003002,00010,,SPARE FOR ML-202,000000000010000493,3000,SP03,,13.000,EA,81347.21,1.000,1057513.73,true,0,,41.000,2000003002,00010
4500003003,00010,,SPARE FOR CR-101,000000000010000493,3000,SP03,,9.000,EA,81347.21,1.000,732124.89,false,0,,41.000,2000003003,00010
4500003004,00010,,SPARE FOR PU-611,000000000010000493,3000,SP03,,9.000,EA,81347.21,1.000,732124.89,true,0,,41.000,2000003004,00010
4500003005,00010,,SPARE FOR PU-610,000000000010000493,3000,SP03,,11.000,EA,81347.21,1.000,894819.31,false,0,,41.000,2000003005,00010
4500003006,00010,,SPARE FOR FL-310,000000000010000493,3000,SP03,,11.000,EA,81347.21,1.000,894819.31,false,0,,41.000,2000003006,00010
4500003007,00010,,SPARE FOR TH-401,000000000010000494,3000,SP03,,172.000,EA,634007.61,1.000,109049308.92,true,0,,65.000,2000003007,00010
4500003008,00010,,SPARE FOR SC-701,000000000010000494,3000,SP03,,140.000,EA,634007.61,1.000,88761065.40,true,0,,65.000,2000003008,00010
4500003009,00010,,SPARE FOR ML-201,000000000010000494,3000,SP03,,168.000,EA,634007.61,1.000,106513278.48,true,0,,65.000,2000003009,00010
4500003010,00010,,SPARE FOR ML-201,000000000010000494,3000,SP03,,170.000,EA,634007.61,1.000,107781293.70,true,0,,65.000,2000003010,00010
4500003011,00010,,SPARE FOR ML-201,000000000010000494,3000,SP03,,181.000,EA,634007.61,1.000,114755377.41,true,0,,65.000,2000003011,00010
4500003012,00010,,SPARE FOR CV-502,000000000010000494,2000,SP02,,160.000,EA,634007.61,1.000,101441217.60,true,0,,65.000,2000003012,00010
4500003013,00010,,SPARE FOR FL-310,000000000010000494,2000,SP02,,153.000,EA,634007.61,1.000,97003164.33,false,0,,65.000,2000003013,00010
4500003014,00010,,SPARE FOR SC-701,000000000010000494,2000,SP02,,183.000,EA,634007.61,1.000,116023392.63,true,0,,65.000,2000003014,00010
4500003015,00010,,SPARE FOR ML-201,000000000010000494,2000,SP02,,130.000,EA,634007.61,1.000,82420989.30,true,0,,65.000,2000003015,00010
4500003016,00010,,SPARE FOR FL-310,000000000010000494,2000,SP02,,145.000,EA,634007.61,1.000,91931103.45,true,0,,65.000,2000003016,00010
4500003017,00010,,SPARE FOR ML-202,000000000010000494,2000,SP02,,148.000,EA,634007.61,1.000,93833126.28,true,0,,65.000,2000003017,00010
4500003018,00010,,SPARE FOR ML-202,000000000010000494,2000,SP02,,135.000,EA,634007.61,1.000,85591027.35,false,0,,65.000,2000003018,00010
4500003019,00010,,SPARE FOR PU-610,000000000080000112,2000,SP02,,11.000,EA,447255.29,1.000,4919808.19,true,0,,82.000,2000003019,00010
4500003020,00010,,SPARE FOR FL-310,000000000010000495,2000,SP02,,2.000,EA,145448.82,1.000,290897.64,false,0,,64.000,2000003020,00010
4500003021,00010,,SPARE FOR CR-101,000000000010000495,2000,SP02,,2.000,EA,145448.82,1.000,290897.64,false,0,,64.000,2000003021,00010
4500003022,00010,,SPARE FOR ML-201,000000000010000496,3000,SP03,,65.000,EA,4436.37,1.000,288364.05,true,0,,36.000,2000003022,00010
4500003023,00010,,SPARE FOR PU-610,000000000010000496,3000,SP03,,63.000,EA,4436.37,1.000,279491.31,true,0,,36.000,2000003023,00010
4500003024,00010,,SPARE FOR FA-810,000000000010000496,3000,SP03,,65.000,EA,4436.37,1.000,288364.05,true,0,,36.000,2000003024,00010
4500003025,00010,,SPARE FOR FL-310,000000000010000496,3000,SP03,,67.000,EA,4436.37,1.000,297236.79,false,0,,36.000,2000003025,00010
4500003026,00010,,SPARE FOR CR-101,000000000010000496,1000,SP01,,90.000,EA,4436.37,1.000,399273.30,true,0,,36.000,2000003026,00010
4500003027,00010,,SPARE FOR CV-501,000000000010000496,1000,SP01,,74.000,EA,4436.37,1.000,328291.38,true,0,,36.000,2000003027,00010
4500003028,00010,,SPARE FOR CR-101,000000000010000496,1000,SP01,,76.000,EA,4436.37,1.000,337164.12,true,0,,36.000,2000003028,00010
4500003029,00010,,SPARE FOR TH-401,000000000010000496,1000,SP01,,86.000,EA,4436.37,1.000,381527.82,false,0,,36.000,2000003029,00010
4500003030,00010,,SPARE FOR FA-810,000000000010000496,1000,SP01,,113.000,EA,4436.37,1.000,501309.81,true,0,,36.000,2000003030,00010
4500003031,00010,,SPARE FOR CR-102,000000000010000496,1000,SP01,,73.000,EA,4436.37,1.000,323855.01,false,0,,36.000,2000003031,00010
4500003032,00010,,SPARE FOR PU-610,000000000010000496,1000,SP01,,94.000,EA,4436.37,1.000,417018.78,true,0,,36.000,2000003032,00010
4500003033,00010,,SPARE FOR SC-701,000000000010000496,1000,SP01,,74.000,EA,4436.37,1.000,328291.38,true,0,,36.000,2000003033,00010
4500003034,00010,,SPARE FOR SC-701,000000000010000496,1000,SP01,,72.000,EA,4436.37,1.000,319418.64,false,0,,36.000,2000003034,00010
4500003035,00010,,SPARE FOR ML-201,000000000010000497,1000,SP01,,83.000,EA,5314.46,1.000,441100.18,false,0,,86.000,2000003035,00010
4500003036,00010,,SPARE FOR PU-610,000000000010000497,1000,SP01,,112.000,EA,5314.46,1.000,595219.52,true,0,,86.000,2000003036,00010
4500003037,00010,,SPARE FOR ML-201,000000000010000497,1000,SP01,,62.000,EA,5314.46,1.000,329496.52,true,0,,86.000,2000003037,00010
4500003038,00010,,SPARE FOR PU-610,000000000010000497,1000,SP01,,72.000,EA,5314.46,1.000,382641.12,true,0,,86.000,2000003038,00010
4500003039,00010,,SPARE FOR PU-610,000000000010000497,1000,SP01,,129.000,EA,5314.46,1.000,685565.34,false,0,,86.000,2000003039,00010
4500003040,00010,,SPARE FOR CV-502,000000000010000497,1000,SP01,,76.000,EA,5314.46,1.000,403898.96,true,0,,86.000,2000003040,00010
4500003041,00010,,SPARE FOR CR-102,000000000010000497,1000,SP01,,129.000,EA,5314.46,1.000,685565.34,true,0,,86.000,2000003041,00010
4500003042,00010,,SPARE FOR PU-611,000000000010000498,1000,SP01,,31.000,EA,9210.63,1.000,285529.53,true,0,,60.000,2000003042,00010
4500003043,00010,,SPARE FOR CR-102,000000000010000498,1000,SP01,,26.000,EA,9210.63,1.000,239476.38,true,0,,60.000,2000003043,00010
4500003044,00010,,SPARE FOR PU-610,000000000010000498,1000,SP01,,30.000,EA,9210.63,1.000,276318.90,true,0,,60.000,2000003044,00010
4500003045,00010,,SPARE FOR CR-101,000000000010000498,1000,SP01,,31.000,EA,9210.63,1.000,285529.53,true,0,,60.000,2000003045,00010
4500003046,00010,,SPARE FOR TH-401,000000000010000498,1000,SP01,,24.000,EA,9210.63,1.000,221055.12,true,0,,60.000,2000003046,00010
4500003047,00010,,SPARE FOR PU-610,000000000010000498,1000,SP01,,29.000,EA,9210.63,1.000,267108.27,true,0,,60.000,2000003047,00010
4500003048,00010,,SPARE FOR CV-501,000000000010000498,1000,SP01,,25.000,EA,9210.63,1.000,230265.75,true,0,,60.000,2000003048,00010
4500003049,00010,,SPARE FOR CV-502,000000000010000498,1000,SP01,,34.000,EA,9210.63,1.000,313161.42,false,0,,60.000,2000003049,00010
4500003050,00010,,SPARE FOR CV-502,000000000010000498,1000,SP01,,43.000,EA,9210.63,1.000,396057.09,false,0,,60.000,2000003050,00010
4500003051,00010,,SPARE FOR FL-310,000000000010000499,4000,SP04,,28.000,EA,12350.79,1.000,345822.12,false,0,,25.000,2000003051,00010
4500003052,00010,,SPARE FOR TH-401,000000000010000499,4000,SP04,,40.000,EA,12350.79,1.000,494031.60,true,0,,25.000,2000003052,00010
4500003053,00010,,SPARE FOR FL-310,000000000010000499,4000,SP04,,38.000,EA,12350.79,1.000,469330.02,true,0,,25.000,2000003053,00010
4500003054,00010,,SPARE FOR ML-201,000000000010000499,4000,SP04,,38.000,EA,12350.79,1.000,469330.02,true,0,,25.000,2000003054,00010
4500003055,00010,,SPARE FOR SC-701,000000000010000499,4000,SP04,,39.000,EA,12350.79,1.000,481680.81,true,0,,25.000,2000003055,00010
4500003056,00010,,SPARE FOR PU-610,000000000010000499,4000,SP04,,36.000,EA,12350.79,1.000,444628.44,true,0,,25.000,2000003056,00010
4500003057,00010,,SPARE FOR ML-202,000000000010000499,4000,SP04,,27.000,EA,12350.79,1.000,333471.33,true,0,,25.000,2000003057,00010
4500003058,00010,,SPARE FOR CV-501,000000000010000499,4000,SP04,,29.000,EA,12350.79,1.000,358172.91,true,0,,25.000,2000003058,00010
4500003059,00010,,SPARE FOR SC-701,000000000010000499,4000,SP04,,27.000,EA,12350.79,1.000,333471.33,true,0,,25.000,2000003059,00010
4500003060,00010,,SPARE FOR ML-201,000000000010000500,3000,SP03,,7.000,EA,78363.21,1.000,548542.47,false,0,,52.000,2000003060,00010
4500003061,00010,,SPARE FOR FA-810,000000000010000500,3000,SP03,,9.000,EA,78363.21,1.000,705268.89,true,0,,52.000,2000003061,00010
4500003062,00010,,SPARE FOR CR-102,000000000010000500,3000,SP03,,10.000,EA,78363.21,1.000,783632.10,true,0,,52.000,2000003062,00010
4500003063,00010,,SPARE FOR TH-401,000000000010000500,3000,SP03,,6.000,EA,78363.21,1.000,470179.26,true,0,,52.000,2000003063,00010
4500003064,00010,,SPARE FOR CV-501,000000000010000500,3000,SP03,,6.000,EA,78363.21,1.000,470179.26,true,0,,52.000,2000003064,00010
4500003065,00010,,SPARE FOR CR-101,000000000010000500,3000,SP03,,12.000,EA,78363.21,1.000,940358.52,true,0,,52.000,2000003065,00010
4500003066,00010,,SPARE FOR PU-610,000000000010000500,1000,SP01,,5.000,EA,78363.21,1.000,391816.05,true,0,,52.000,2000003066,00010
4500003067,00010,,SPARE FOR CR-102,000000000010000500,1000,SP01,,4.000,EA,78363.21,1.000,313452.84,true,0,,52.000,2000003067,00010
4500003068,00010,,SPARE FOR CR-102,000000000010000500,1000,SP01,,4.000,EA,78363.21,1.000,313452.84,true,0,,52.000,2000003068,00010
4500003069,00010,,SPARE FOR PU-610,000000000010000500,1000,SP01,,7.000,EA,78363.21,1.000,548542.47,true,0,,52.000,2000003069,00010
4500003070,00010,,SPARE FOR CR-102,000000000010000500,1000,SP01,,3.000,EA,78363.21,1.000,235089.63,true,0,,52.000,2000003070,00010
4500003071,00010,,SPARE FOR PU-611,000000000010000500,1000,SP01,,3.000,EA,78363.21,1.000,235089.63,false,0,,52.000,2000003071,00010
4500003072,00010,,SPARE FOR FL-310,000000000010000502,4000,SP04,,8.000,EA,155317.52,1.000,1242540.16,true,0,,50.000,2000003072,00010
4500003073,00010,,SPARE FOR PU-611,000000000010000502,4000,SP04,,8.000,EA,155317.52,1.000,1242540.16,false,0,,50.000,2000003073,00010
4500003074,00010,,SPARE FOR SC-701,000000000010000502,4000,SP04,,8.000,EA,155317.52,1.000,1242540.16,true,0,,50.000,2000003074,00010
4500003075,00010,,SPARE FOR CV-502,000000000010000502,4000,SP04,,8.000,EA,155317.52,1.000,1242540.16,true,0,,50.000,2000003075,00010
4500003076,00010,,SPARE FOR CR-101,000000000010000505,4000,SP04,,131.000,EA,1568.42,1.000,205463.02,false,0,,33.000,2000003076,00010
4500003077,00010,,SPARE FOR PU-610,000000000010000505,4000,SP04,,132.000,EA,1568.42,1.000,207031.44,true,0,,33.000,2000003077,00010
4500003078,00010,,SPARE FOR PU-611,000000000010000505,4000,SP04,,131.000,EA,1568.42,1.000,205463.02,true,0,,33.000,2000003078,00010
4500003079,00010,,SPARE FOR PU-610,000000000010000505,4000,SP04,,124.000,EA,1568.42,1.000,194484.08,false,0,,33.000,2000003079,00010
4500003080,00010,,SPARE FOR FL-310,000000000010000505,4000,SP04,,132.000,EA,1568.42,1.000,207031.44,false,0,,33.000,2000003080,00010
4500003081,00010,,SPARE FOR TH-401,000000000010000505,4000,SP04,,132.000,EA,1568.42,1.000,207031.44,true,0,,33.000,2000003081,00010
4500003082,00010,,SPARE FOR FL-310,000000000010000506,2000,SP02,,9.000,EA,139657.68,1.000,1256919.12,true,0,,59.000,2000003082,00010
4500003083,00010,,SPARE FOR TH-401,000000000010000506,2000,SP02,,9.000,EA,139657.68,1.000,1256919.12,true,0,,59.000,2000003083,00010
4500003084,00010,,SPARE FOR PU-611,000000000010000506,2000,SP02,,8.000,EA,139657.68,1.000,1117261.44,false,0,,59.000,2000003084,00010
4500003085,00010,,SPARE FOR ML-201,000000000010000506,2000,SP02,,9.000,EA,139657.68,1.000,1256919.12,true,0,,59.000,2000003085,00010
4500003086,00010,,SPARE FOR CV-502,000000000010000506,3000,SP03,,11.000,EA,139657.68,1.000,1536234.48,true,0,,59.000,2000003086,00010
4500003087,00010,,SPARE FOR ML-202,000000000010000506,3000,SP03,,9.000,EA,139657.68,1.000,1256919.12,true,0,,59.000,2000003087,00010
4500003088,00010,,SPARE FOR CV-501,000000000010000506,3000,SP03,,8.000,EA,139657.68,1.000,1117261.44,false,0,,59.000,2000003088,00010
4500003089,00010,,SPARE FOR PU-610,000000000010000506,3000,SP03,,8.000,EA,139657.68,1.000,1117261.44,true,0,,59.000,2000003089,00010
4500003090,00010,,SPARE FOR TH-401,000000000010000506,3000,SP03,,9.000,EA,139657.68,1.000,1256919.12,false,0,,59.000,2000003090,00010
4500003091,00010,,SPARE FOR PU-610,000000000010000506,3000,SP03,,12.000,EA,139657.68,1.000,1675892.16,false,0,,59.000,2000003091,00010
4500003092,00010,,SPARE FOR PU-611,000000000010000508,1000,SP01,,89.000,EA,9674.35,1.000,861017.15,true,0,,148.000,2000003092,00010
4500003093,00010,,SPARE FOR FL-310,000000000010000508,1000,SP01,,156.000,EA,9674.35,1.000,1509198.60,true,0,,148.000,2000003093,00010
4500003094,00010,,SPARE FOR CV-502,000000000010000508,1000,SP01,,63.000,EA,9674.35,1.000,609484.05,false,0,,148.000,2000003094,00010
4500003095,00010,,SPARE FOR FA-810,000000000010000508,1000,SP01,,88.000,EA,9674.35,1.000,851342.80,true,0,,148.000,2000003095,00010
4500003096,00010,,SPARE FOR FA-810,000000000010000508,1000,SP01,,164.000,EA,9674.35,1.000,1586593.40,true,0,,148.000,2000003096,00010
4500003097,00010,,SPARE FOR FA-810,000000000010000508,2000,SP02,,157.000,EA,9674.35,1.000,1518872.95,true,0,,148.000,2000003097,00010
4500003098,00010,,SPARE FOR PU-611,000000000010000508,2000,SP02,,149.000,EA,9674.35,1.000,1441478.15,true,0,,148.000,2000003098,00010
4500003099,00010,,SPARE FOR TH-401,000000000010000508,2000,SP02,,301.000,EA,9674.35,1.000,2911979.35,true,0,,148.000,2000003099,00010
4500003100,00010,,SPARE FOR PU-611,000000000010000508,2000,SP02,,151.000,EA,9674.35,1.000,1460826.85,false,0,,148.000,2000003100,00010
4500003101,00010,,SPARE FOR TH-401,000000000010000508,2000,SP02,,171.000,EA,9674.35,1.000,1654313.85,false,0,,148.000,2000003101,00010
4500003102,00010,,SPARE FOR CV-502,000000000010000509,4000,SP04,,5.000,EA,59252.25,1.000,296261.25,true,0,,52.000,2000003102,00010
4500003103,00010,,SPARE FOR CV-501,000000000010000509,4000,SP04,,6.000,EA,59252.25,1.000,355513.50,true,0,,52.000,2000003103,00010
4500003104,00010,,SPARE FOR CR-101,000000000010000509,4000,SP04,,5.000,EA,59252.25,1.000,296261.25,false,0,,52.000,2000003104,00010
4500003105,00010,,SPARE FOR PU-611,000000000010000510,2000,SP02,,85.000,EA,13590.90,1.000,1155226.50,false,0,,17.000,2000003105,00010
4500003106,00010,,SPARE FOR ML-201,000000000010000510,2000,SP02,,86.000,EA,13590.90,1.000,1168817.40,true,0,,17.000,2000003106,00010
4500003107,00010,,SPARE FOR CV-502,000000000010000510,2000,SP02,,101.000,EA,13590.90,1.000,1372680.90,true,0,,17.000,2000003107,00010
4500003108,00010,,SPARE FOR ML-202,000000000010000510,2000,SP02,,96.000,EA,13590.90,1.000,1304726.40,true,0,,17.000,2000003108,00010
4500003109,00010,,SPARE FOR ML-202,000000000010000510,2000,SP02,,85.000,EA,13590.90,1.000,1155226.50,true,0,,17.000,2000003109,00010
4500003110,00010,,SPARE FOR SC-701,000000000010000511,2000,SP02,,1.000,EA,131152.11,1.000,131152.11,true,0,,28.000,2000003110,00010
4500003111,00010,,SPARE FOR CV-502,000000000010000511,2000,SP02,,1.000,EA,131152.11,1.000,131152.11,true,0,,28.000,2000003111,00010
4500003112,00010,,SPARE FOR TH-401,000000000010000511,2000,SP02,,1.000,EA,131152.11,1.000,131152.11,true,0,,28.000,2000003112,00010
4500003113,00010,,SPARE FOR FL-310,000000000010000511,2000,SP02,,1.000,EA,131152.11,1.000,131152.11,false,0,,28.000,2000003113,00010
4500003114,00010,,SPARE FOR CV-502,000000000010000513,2000,SP02,,1.000,EA,157275.07,1.000,157275.07,true,0,,11.000,2000003114,00010
4500003115,00010,,SPARE FOR SC-701,000000000010000514,1000,SP01,,52.000,EA,8840.46,1.000,459703.92,false,0,,55.000,2000003115,00010
4500003116,00010,,SPARE FOR TH-401,000000000010000514,1000,SP01,,71.000,EA,8840.46,1.000,627672.66,true,0,,55.000,2000003116,00010
4500003117,00010,,SPARE FOR ML-201,000000000010000514,1000,SP01,,69.000,EA,8840.46,1.000,609991.74,false,0,,55.000,2000003117,00010
4500003118,00010,,SPARE FOR TH-401,000000000010000514,1000,SP01,,98.000,EA,8840.46,1.000,866365.08,true,0,,55.000,2000003118,00010
4500003119,00010,,SPARE FOR CV-502,000000000010000514,1000,SP01,,54.000,EA,8840.46,1.000,477384.84,false,0,,55.000,2000003119,00010
4500003120,00010,,SPARE FOR PU-610,000000000010000514,1000,SP01,,84.000,EA,8840.46,1.000,742598.64,true,0,,55.000,2000003120,00010
4500003121,00010,,SPARE FOR FA-810,000000000010000514,1000,SP01,,52.000,EA,8840.46,1.000,459703.92,true,0,,55.000,2000003121,00010
4500003122,00010,,SPARE FOR SC-701,000000000010000514,1000,SP01,,111.000,EA,8840.46,1.000,981291.06,true,0,,55.000,2000003122,00010
4500003123,00010,,SPARE FOR ML-201,000000000010000514,1000,SP01,,62.000,EA,8840.46,1.000,548108.52,false,0,,55.000,2000003123,00010
4500003124,00010,,SPARE FOR TH-401,000000000010000514,1000,SP01,,99.000,EA,8840.46,1.000,875205.54,true,0,,55.000,2000003124,00010
4500003125,00010,,SPARE FOR ML-202,000000000010000514,1000,SP01,,75.000,EA,8840.46,1.000,663034.50,false,0,,55.000,2000003125,00010
4500003126,00010,,SPARE FOR CR-101,000000000010000514,2000,SP02,,190.000,EA,8840.46,1.000,1679687.40,true,0,,55.000,2000003126,00010
4500003127,00010,,SPARE FOR TH-401,000000000010000514,2000,SP02,,194.000,EA,8840.46,1.000,1715049.24,true,0,,55.000,2000003127,00010
4500003128,00010,,SPARE FOR PU-610,000000000010000514,2000,SP02,,189.000,EA,8840.46,1.000,1670846.94,true,0,,55.000,2000003128,00010
4500003129,00010,,SPARE FOR FL-310,000000000010000514,2000,SP02,,199.000,EA,8840.46,1.000,1759251.54,false,0,,55.000,2000003129,00010
4500003130,00010,,SPARE FOR CR-101,000000000010000514,2000,SP02,,231.000,EA,8840.46,1.000,2042146.26,true,0,,55.000,2000003130,00010
4500003131,00010,,SPARE FOR CR-101,000000000010000514,2000,SP02,,199.000,EA,8840.46,1.000,1759251.54,true,0,,55.000,2000003131,00010
4500003132,00010,,SPARE FOR CR-102,000000000080000113,4000,SP04,,6.000,EA,50805.27,1.000,304831.62,true,0,,20.000,2000003132,00010
4500003133,00010,,SPARE FOR TH-401,000000000080000113,4000,SP04,,6.000,EA,50805.27,1.000,304831.62,true,0,,20.000,2000003133,00010
4500003134,00010,,SPARE FOR CV-501,000000000080000113,4000,SP04,,6.000,EA,50805.27,1.000,304831.62,true,0,,20.000,2000003134,00010
4500003135,00010,,SPARE FOR ML-202,000000000010000516,2000,SP02,,179.000,EA,110529.92,1.000,19784855.68,true,0,,91.000,2000003135,00010
4500003136,00010,,SPARE FOR CR-101,000000000010000516,2000,SP02,,174.000,EA,110529.92,1.000,19232206.08,true,0,,91.000,2000003136,00010
4500003137,00010,,SPARE FOR CR-101,000000000010000516,2000,SP02,,168.000,EA,110529.92,1.000,18569026.56,false,0,,91.000,2000003137,00010
4500003138,00010,,SPARE FOR FL-310,000000000010000516,2000,SP02,,178.000,EA,110529.92,1.000,19674325.76,false,0,,91.000,2000003138,00010
4500003139,00010,,SPARE FOR CR-102,000000000010000516,1000,SP01,,42.000,EA,110529.92,1.000,4642256.64,true,0,,91.000,2000003139,00010
4500003140,00010,,SPARE FOR SC-701,000000000010000516,1000,SP01,,39.000,EA,110529.92,1.000,4310666.88,true,0,,91.000,2000003140,00010
4500003141,00010,,SPARE FOR TH-401,000000000010000516,1000,SP01,,77.000,EA,110529.92,1.000,8510803.84,true,0,,91.000,2000003141,00010
4500003142,00010,,SPARE FOR CR-102,000000000010000516,1000,SP01,,45.000,EA,110529.92,1.000,4973846.40,false,0,,91.000,2000003142,00010
4500003143,00010,,SPARE FOR TH-401,000000000010000516,1000,SP01,,66.000,EA,110529.92,1.000,7294974.72,true,0,,91.000,2000003143,00010
4500003144,00010,,SPARE FOR PU-611,000000000010000516,1000,SP01,,44.000,EA,110529.92,1.000,4863316.48,false,0,,91.000,2000003144,00010
4500003145,00010,,SPARE FOR CV-501,000000000010000517,1000,SP01,,55.000,EA,22724.81,1.000,1249864.55,true,0,,38.000,2000003145,00010
4500003146,00010,,SPARE FOR FA-810,000000000010000517,1000,SP01,,62.000,EA,22724.81,1.000,1408938.22,true,0,,38.000,2000003146,00010
4500003147,00010,,SPARE FOR PU-610,000000000010000517,1000,SP01,,64.000,EA,22724.81,1.000,1454387.84,true,0,,38.000,2000003147,00010
