Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500001188,00010,01,1,2025,4900003558,0001,E,101,2025-10-01T00:00:00,1.000,101684.53,S,2025-10-01T00:00:00,000000000010000192,2000
4500001189,00010,01,1,2026,4900003560,0001,E,101,2026-07-09T00:00:00,1.000,101684.53,S,2026-07-09T00:00:00,000000000010000192,2000
4500001190,00010,01,1,2025,4900003562,0001,E,101,2025-04-28T00:00:00,7.000,2149806.12,S,2025-04-28T00:00:00,000000000080000054,3000
4500001190,00010,01,2,2025,5100000593,0001,Q,,2025-05-28T00:00:00,7.000,2149806.12,S,2025-05-12T00:00:00,000000000080000054,3000
4500001191,00010,01,1,2025,4900003565,0001,E,101,2025-10-15T00:00:00,8.000,2456921.28,S,2025-10-15T00:00:00,000000000080000054,3000
4500001192,00010,01,1,2026,4900003568,0001,E,101,2026-04-01T00:00:00,8.000,2456921.28,S,2026-04-01T00:00:00,000000000080000054,3000
4500001192,00010,01,2,2026,5100000594,0001,Q,,2026-04-11T00:00:00,8.000,2456921.28,S,2026-04-12T00:00:00,000000000080000054,3000
4500001194,00010,01,1,2025,4900003571,0001,E,101,2025-03-03T00:00:00,8.000,748235.76,S,2025-03-03T00:00:00,000000000010000193,1000
4500001195,00010,01,1,2026,4900003575,0001,E,101,2026-03-10T00:00:00,6.000,561176.82,S,2026-03-10T00:00:00,000000000010000193,1000
4500001195,00010,01,2,2026,5100000595,0001,Q,,2026-04-08T00:00:00,6.000,561176.82,S,2026-03-28T00:00:00,000000000010000193,1000
4500001196,00010,01,1,2026,4900003576,0001,E,101,2026-03-16T00:00:00,10.000,935294.70,S,2026-03-16T00:00:00,000000000010000193,1000
4500001196,00010,01,2,2026,5100000596,0001,Q,,2026-04-11T00:00:00,10.000,935294.70,S,2026-03-24T00:00:00,000000000010000193,1000
4500001197,00010,01,1,2026,4900003580,0001,E,101,2026-08-13T00:00:00,7.000,654706.29,S,2026-08-13T00:00:00,000000000010000193,1000
4500001197,00010,01,2,2026,5100000597,0001,Q,,2026-09-06T00:00:00,7.000,654706.29,S,2026-08-25T00:00:00,000000000010000193,1000
4500001199,00010,01,1,2024,4900003582,0001,E,101,2024-12-02T00:00:00,4.000,374117.88,S,2024-12-02T00:00:00,000000000010000193,4000
4500001201,00010,01,1,2025,4900003585,0001,E,101,2025-04-16T00:00:00,4.000,374117.88,S,2025-04-16T00:00:00,000000000010000193,4000
4500001201,00010,01,2,2025,5100000598,0001,Q,,2025-05-15T00:00:00,4.000,374117.88,S,2025-04-26T00:00:00,000000000010000193,4000
4500001204,00010,01,1,2025,4900003588,0001,E,101,2025-08-13T00:00:00,7.000,654706.29,S,2025-08-13T00:00:00,000000000010000193,4000
4500001204,00010,01,2,2025,5100000599,0001,Q,,2025-08-16T00:00:00,7.000,654706.29,S,2025-09-01T00:00:00,000000000010000193,4000
4500001205,00010,01,1,2025,4900003590,0001,E,101,2025-10-10T00:00:00,4.000,374117.88,S,2025-10-10T00:00:00,000000000010000193,4000
4500001205,00010,01,2,2025,5100000600,0001,Q,,2025-10-19T00:00:00,4.000,374117.88,S,2025-10-21T00:00:00,000000000010000193,4000
4500001206,00010,01,1,2026,4900003593,0001,E,101,2026-07-09T00:00:00,6.000,561176.82,S,2026-07-09T00:00:00,000000000010000193,4000
4500001209,00010,01,1,2025,4900003597,0001,E,101,2025-04-25T00:00:00,5.000,448712.25,S,2025-04-25T00:00:00,000000000010000194,4000
4500001209,00010,01,2,2025,5100000601,0001,Q,,2025-05-05T00:00:00,5.000,448712.25,S,2025-05-15T00:00:00,000000000010000194,4000
4500001211,00010,01,1,2025,4900003599,0001,E,101,2025-09-26T00:00:00,6.000,538454.70,S,2025-09-26T00:00:00,000000000010000194,4000
4500001212,00010,01,1,2026,4900003603,0001,E,101,2026-01-31T00:00:00,5.000,448712.25,S,2026-01-31T00:00:00,000000000010000194,4000
4500001212,00010,01,2,2026,5100000602,0001,Q,,2026-02-21T00:00:00,5.000,448712.25,S,2026-02-05T00:00:00,000000000010000194,4000
4500001214,00010,01,1,2026,4900003605,0001,E,101,2026-04-24T00:00:00,4.000,358969.80,S,2026-04-24T00:00:00,000000000010000194,4000
4500001214,00010,01,2,2026,5100000603,0001,Q,,2026-05-07T00:00:00,4.000,358969.80,S,2026-05-06T00:00:00,000000000010000194,4000
4500001216,00010,01,1,2026,4900003609,0001,E,101,2026-08-27T00:00:00,6.000,538454.70,S,2026-08-27T00:00:00,000000000010000194,4000
4500001216,00010,01,2,2026,5100000604,0001,Q,,2026-09-07T00:00:00,6.000,538454.70,S,2026-09-07T00:00:00,000000000010000194,4000
4500001217,00010,01,1,2024,4900003613,0001,E,101,2024-12-07T00:00:00,376.000,188547775.60,S,2024-12-07T00:00:00,000000000010000195,1000
4500001217,00010,01,2,2024,5100000605,0001,Q,,2024-12-25T00:00:00,376.000,188547775.60,S,2024-12-18T00:00:00,000000000010000195,1000
4500001218,00010,01,1,2025,4900003624,0001,E,101,2025-10-18T00:00:00,144.000,72209786.40,S,2025-10-18T00:00:00,000000000010000195,1000
4500001218,00010,01,2,2025,5100000606,0001,Q,,2025-10-26T00:00:00,144.000,72209786.40,S,2025-11-16T00:00:00,000000000010000195,1000
4500001219,00010,01,1,2026,4900003630,0001,E,101,2026-03-23T00:00:00,345.000,173002613.25,S,2026-03-23T00:00:00,000000000010000195,1000
4500001219,00010,01,2,2026,5100000607,0001,Q,,2026-04-15T00:00:00,345.000,173002613.25,S,2026-04-07T00:00:00,000000000010000195,1000
4500001220,00010,01,1,2025,4900003642,0001,E,101,2025-02-14T00:00:00,102.000,51148598.70,S,2025-02-14T00:00:00,000000000010000195,4000
4500001220,00010,01,2,2025,5100000608,0001,Q,,2025-02-18T00:00:00,102.000,51148598.70,S,2025-03-13T00:00:00,000000000010000195,4000
4500001222,00010,01,1,2025,4900003649,0001,E,101,2025-08-17T00:00:00,119.000,59673365.15,S,2025-08-17T00:00:00,000000000010000195,4000
4500001222,00010,01,2,2025,5100000609,0001,Q,,2025-09-03T00:00:00,119.000,59673365.15,S,2025-09-02T00:00:00,000000000010000195,4000
4500001223,00010,01,1,2026,4900003657,0001,E,101,2026-03-14T00:00:00,94.000,47136943.90,S,2026-03-14T00:00:00,000000000010000195,4000
4500001223,00010,01,2,2026,5100000610,0001,Q,,2026-04-12T00:00:00,94.000,47136943.90,S,2026-03-17T00:00:00,000000000010000195,4000
4500001225,00010,01,1,2026,4900003663,0001,E,101,2026-09-04T00:00:00,116.000,58168994.60,S,2026-09-04T00:00:00,000000000010000195,4000
4500001226,00010,01,1,2025,4900003665,0001,E,101,2025-04-12T00:00:00,5.000,2736879.80,S,2025-04-12T00:00:00,000000000010000196,4000
4500001226,00010,01,2,2025,5100000611,0001,Q,,2025-04-29T00:00:00,5.000,2736879.80,S,2025-04-17T00:00:00,000000000010000196,4000
4500001227,00010,01,1,2026,4900003671,0001,E,101,2026-04-12T00:00:00,5.000,2736879.80,S,2026-04-12T00:00:00,000000000010000196,4000
4500001227,00010,01,2,2026,5100000612,0001,Q,,2026-04-30T00:00:00,5.000,2736879.80,S,2026-05-02T00:00:00,000000000010000196,4000
4500001229,00010,01,1,2024,4900003678,0001,E,101,2024-11-22T00:00:00,9.000,976586.85,S,2024-11-22T00:00:00,000000000010000197,3000
4500001232,00010,01,1,2025,4900003683,0001,E,101,2025-10-31T00:00:00,11.000,1193606.15,S,2025-10-31T00:00:00,000000000010000197,3000
4500001232,00010,01,2,2025,5100000613,0001,Q,,2025-11-04T00:00:00,11.000,1193606.15,S,2025-11-17T00:00:00,000000000010000197,3000
4500001233,00010,01,1,2025,4900003685,0001,E,101,2025-12-15T00:00:00,4.000,434038.60,S,2025-12-15T00:00:00,000000000010000197,3000
4500001233,00010,01,2,2025,5100000614,0001,Q,,2025-12-25T00:00:00,4.000,434038.60,S,2026-01-14T00:00:00,000000000010000197,3000
4500001235,00010,01,1,2026,4900003688,0001,E,101,2026-05-19T00:00:00,11.000,1193606.15,S,2026-05-19T00:00:00,000000000010000197,3000
4500001236,00010,01,1,2025,4900003697,0001,E,101,2025-04-05T00:00:00,13.000,2182009.70,S,2025-04-05T00:00:00,000000000010000198,4000
4500001236,00010,01,2,2025,5100000615,0001,Q,,2025-04-11T00:00:00,13.000,2182009.70,S,2025-04-15T00:00:00,000000000010000198,4000
4500001237,00010,01,1,2025,4900003701,0001,E,101,2025-09-20T00:00:00,25.000,4196172.50,S,2025-09-20T00:00:00,000000000010000198,4000
4500001239,00010,01,1,2025,4900003710,0001,E,101,2025-06-04T00:00:00,13.000,2182009.70,S,2025-06-04T00:00:00,000000000010000198,2000
4500001239,00010,01,2,2025,5100000616,0001,Q,,2025-06-29T00:00:00,13.000,2182009.70,S,2025-06-16T00:00:00,000000000010000198,2000
4500001240,00010,01,1,2026,4900003717,0001,E,101,2026-05-02T00:00:00,6.000,1007081.40,S,2026-05-02T00:00:00,000000000010000198,2000
4500001240,00010,01,2,2026,5100000617,0001,Q,,2026-05-16T00:00:00,6.000,1007081.40,S,2026-05-13T00:00:00,000000000010000198,2000
4500001242,00010,01,1,2024,4900003724,0001,E,101,2024-12-29T00:00:00,58.000,1159061.56,S,2024-12-29T00:00:00,000000000010000199,3000
4500001242,00010,01,2,2024,5100000618,0001,Q,,2025-01-08T00:00:00,58.000,1159061.56,S,2025-01-28T00:00:00,000000000010000199,3000
4500001243,00010,01,1,2025,4900003728,0001,E,101,2025-04-06T00:00:00,69.000,1378883.58,S,2025-04-06T00:00:00,000000000010000199,3000
4500001243,00010,01,2,2025,5100000619,0001,Q,,2025-04-25T00:00:00,69.000,1378883.58,S,2025-04-29T00:00:00,000000000010000199,3000
4500001244,00010,01,1,2025,4900003734,0001,E,101,2025-09-25T00:00:00,63.000,1258980.66,S,2025-09-25T00:00:00,000000000010000199,3000
4500001244,00010,01,2,2025,5100000620,0001,Q,,2025-10-08T00:00:00,63.000,1258980.66,S,2025-10-25T00:00:00,000000000010000199,3000
4500001245,00010,01,1,2026,4900003738,0001,E,101,2026-01-15T00:00:00,44.000,879288.08,S,2026-01-15T00:00:00,000000000010000199,3000
4500001245,00010,01,2,2026,5100000621,0001,Q,,2026-01-24T00:00:00,44.000,879288.08,S,2026-01-29T00:00:00,000000000010000199,3000
4500001247,00010,01,1,2026,4900003742,0001,E,101,2026-05-05T00:00:00,69.000,1378883.58,S,2026-05-05T00:00:00,000000000010000199,3000
4500001247,00010,01,2,2026,5100000622,0001,Q,,2026-05-20T00:00:00,69.000,1378883.58,S,2026-05-08T00:00:00,000000000010000199,3000
4500001248,00010,01,1,2026,4900003746,0001,E,101,2026-08-08T00:00:00,55.000,1099110.10,S,2026-08-08T00:00:00,000000000010000199,3000
4500001251,00010,01,1,2025,4900003751,0001,E,101,2025-02-28T00:00:00,8.000,3167854.80,S,2025-02-28T00:00:00,000000000010000200,1000
4500001251,00010,01,2,2025,5100000623,0001,Q,,2025-03-25T00:00:00,8.000,3167854.80,S,2025-03-10T00:00:00,000000000010000200,1000
4500001253,00010,01,1,2026,4900003757,0001,E,101,2026-07-05T00:00:00,2.000,791963.70,S,2026-07-05T00:00:00,000000000010000200,1000
4500001253,00010,01,2,2026,5100000624,0001,Q,,2026-07-09T00:00:00,2.000,791963.70,S,2026-08-02T00:00:00,000000000010000200,1000
4500001257,00010,01,1,2025,4900003761,0001,E,101,2025-06-16T00:00:00,2.000,326080.40,S,2025-06-16T00:00:00,000000000010000201,2000
4500001257,00010,01,2,2025,5100000625,0001,Q,,2025-06-30T00:00:00,2.000,326080.40,S,2025-07-03T00:00:00,000000000010000201,2000
4500001258,00010,01,1,2025,4900003763,0001,E,101,2025-09-17T00:00:00,2.000,326080.40,S,2025-09-17T00:00:00,000000000010000201,2000
4500001259,00010,01,1,2026,4900003765,0001,E,101,2026-08-16T00:00:00,2.000,326080.40,S,2026-08-16T00:00:00,000000000010000201,2000
4500001259,00010,01,2,2026,5100000626,0001,Q,,2026-09-07T00:00:00,2.000,326080.40,S,2026-09-01T00:00:00,000000000010000201,2000
4500001260,00010,01,1,2024,4900003767,0001,E,101,2024-10-28T00:00:00,16.000,488724.80,S,2024-10-28T00:00:00,000000000010000202,3000
4500001260,00010,01,2,2024,5100000627,0001,Q,,2024-11-14T00:00:00,16.000,488724.80,S,2024-11-11T00:00:00,000000000010000202,3000
4500001261,00010,01,1,2025,4900003771,0001,E,101,2025-02-12T00:00:00,10.000,305453.00,S,2025-02-12T00:00:00,000000000010000202,3000
4500001261,00010,01,2,2025,5100000628,0001,Q,,2025-03-03T00:00:00,10.000,305453.00,S,2025-03-06T00:00:00,000000000010000202,3000
4500001262,00010,01,1,2025,4900003774,0001,E,101,2025-04-19T00:00:00,11.000,335998.30,S,2025-04-19T00:00:00,000000000010000202,3000
4500001263,00010,01,1,2025,4900003778,0001,E,101,2025-10-09T00:00:00,17.000,519270.10,S,2025-10-09T00:00:00,000000000010000202,3000
4500001263,00010,01,2,2025,5100000629,0001,Q,,2025-10-29T00:00:00,17.000,519270.10,S,2025-11-07T00:00:00,000000000010000202,3000
4500001266,00010,01,1,2025,4900003787,0001,E,101,2025-09-04T00:00:00,6.000,4490544.90,S,2025-09-04T00:00:00,000000000010000203,1000
4500001267,00010,01,1,2025,4900003790,0001,E,101,2025-11-12T00:00:00,12.000,8981089.80,S,2025-11-12T00:00:00,000000000010000203,1000
4500001267,00010,01,2,2025,5100000630,0001,Q,,2025-12-10T00:00:00,12.000,8981089.80,S,2025-11-21T00:00:00,000000000010000203,1000
4500001269,00010,01,1,2025,4900003799,0001,E,101,2025-03-04T00:00:00,5.000,2953563.85,S,2025-03-04T00:00:00,000000000010000204,1000
4500001270,00010,01,1,2025,4900003800,0001,E,101,2025-07-05T00:00:00,8.000,4725702.16,S,2025-07-05T00:00:00,000000000010000204,1000
4500001270,00010,01,2,2025,5100000631,0001,Q,,2025-07-13T00:00:00,8.000,4725702.16,S,2025-07-09T00:00:00,000000000010000204,1000
4500001272,00010,01,1,2026,4900003806,0001,E,101,2026-06-26T00:00:00,6.000,3544276.62,S,2026-06-26T00:00:00,000000000010000204,1000
4500001272,00010,01,2,2026,5100000632,0001,Q,,2026-07-26T00:00:00,6.000,3544276.62,S,2026-07-05T00:00:00,000000000010000204,1000
4500001273,00010,01,1,2025,4900003809,0001,E,101,2025-02-03T00:00:00,8.000,4725702.16,S,2025-02-03T00:00:00,000000000010000204,4000
4500001273,00010,01,2,2025,5100000633,0001,Q,,2025-02-18T00:00:00,8.000,4725702.16,S,2025-02-14T00:00:00,000000000010000204,4000
4500001274,00010,01,1,2025,4900003813,0001,E,101,2025-09-01T00:00:00,9.000,5316414.93,S,2025-09-01T00:00:00,000000000010000204,4000
4500001276,00010,01,1,2025,4900003823,0001,E,101,2025-01-29T00:00:00,125.000,1405083.75,S,2025-01-29T00:00:00,000000000010000206,3000
4500001276,00010,01,2,2025,5100000634,0001,Q,,2025-02-06T00:00:00,125.000,1405083.75,S,2025-02-09T00:00:00,000000000010000206,3000
4500001277,00010,01,1,2025,4900003829,0001,E,101,2025-07-16T00:00:00,121.000,1360121.07,S,2025-07-16T00:00:00,000000000010000206,3000
4500001279,00010,01,1,2025,4900003834,0001,E,101,2025-12-20T00:00:00,143.000,1607415.81,S,2025-12-20T00:00:00,000000000010000206,3000
4500001280,00010,01,1,2026,4900003841,0001,E,101,2026-06-09T00:00:00,120.000,1348880.40,S,2026-06-09T00:00:00,000000000010000206,3000
4500001281,00010,01,1,2025,4900003847,0001,E,101,2025-07-18T00:00:00,4.000,2283164.60,S,2025-07-18T00:00:00,000000000010000208,3000
4500001282,00010,01,1,2024,4900003850,0001,E,101,2024-12-03T00:00:00,10.000,1289090.50,S,2024-12-03T00:00:00,000000000080000055,2000
4500001284,00010,01,1,2026,4900003854,0001,E,101,2026-03-19T00:00:00,10.000,1289090.50,S,2026-03-19T00:00:00,000000000080000055,2000
4500001284,00010,01,2,2026,5100000635,0001,Q,,2026-04-01T00:00:00,10.000,1289090.50,S,2026-04-06T00:00:00,000000000080000055,2000
4500001286,00010,01,1,2024,4900003858,0001,E,101,2024-10-26T00:00:00,4.000,515636.20,S,2024-10-26T00:00:00,000000000080000055,3000
4500001286,00010,01,2,2024,5100000636,0001,Q,,2024-11-02T00:00:00,4.000,515636.20,S,2024-11-22T00:00:00,000000000080000055,3000
4500001287,00010,01,1,2025,4900003861,0001,E,101,2025-04-22T00:00:00,7.000,902363.35,S,2025-04-22T00:00:00,000000000080000055,3000
4500001289,00010,01,1,2025,4900003866,0001,E,101,2025-10-25T00:00:00,7.000,902363.35,S,2025-10-25T00:00:00,000000000080000055,3000
4500001289,00010,01,2,2025,5100000637,0001,Q,,2025-11-22T00:00:00,7.000,902363.35,S,2025-11-21T00:00:00,000000000080000055,3000
4500001290,00010,01,1,2026,4900003870,0001,E,101,2026-06-28T00:00:00,5.000,644545.25,S,2026-06-28T00:00:00,000000000080000055,3000
4500001290,00010,01,2,2026,5100000638,0001,Q,,2026-07-05T00:00:00,5.000,644545.25,S,2026-07-10T00:00:00,000000000080000055,3000
4500001291,00010,01,1,2024,4900003874,0001,E,101,2024-11-02T00:00:00,116.000,1811478.04,S,2024-11-02T00:00:00,000000000010000212,4000
4500001291,00010,01,2,2024,5100000639,0001,Q,,2024-11-17T00:00:00,116.000,1811478.04,S,2024-11-23T00:00:00,000000000010000212,4000
4500001292,00010,01,1,2025,4900003881,0001,E,101,2025-04-11T00:00:00,88.000,1374224.72,S,2025-04-11T00:00:00,000000000010000212,4000
4500001292,00010,01,2,2025,5100000640,0001,Q,,2025-05-10T00:00:00,88.000,1374224.72,S,2025-04-16T00:00:00,000000000010000212,4000
4500001293,00010,01,1,2025,4900003886,0001,E,101,2025-08-23T00:00:00,113.000,1764629.47,S,2025-08-23T00:00:00,000000000010000212,4000
4500001293,00010,01,2,2025,5100000641,0001,Q,,2025-09-22T00:00:00,113.000,1764629.47,S,2025-09-02T00:00:00,000000000010000212,4000
4500001294,00010,01,1,2026,4900003893,0001,E,101,2026-02-19T00:00:00,110.000,1717780.90,S,2026-02-19T00:00:00,000000000010000212,4000
4500001294,00010,01,2,2026,5100000642,0001,Q,,2026-02-23T00:00:00,110.000,1717780.90,S,2026-03-12T00:00:00,000000000010000212,4000
4500001295,00010,01,1,2026,4900003898,0001,E,101,2026-06-30T00:00:00,118.000,1842710.42,S,2026-06-30T00:00:00,000000000010000212,4000
4500001295,00010,01,2,2026,5100000643,0001,Q,,2026-07-04T00:00:00,118.000,1842710.42,S,2026-07-16T00:00:00,000000000010000212,4000
4500001296,00010,01,1,2024,4900003903,0001,E,101,2024-10-27T00:00:00,57.000,1208900.46,S,2024-10-27T00:00:00,000000000010000213,2000
4500001297,00010,01,1,2025,4900003908,0001,E,101,2025-03-02T00:00:00,67.000,1420988.26,S,2025-03-02T00:00:00,000000000010000213,2000
4500001297,00010,01,2,2025,5100000644,0001,Q,,2025-03-27T00:00:00,67.000,1420988.26,S,2025-03-23T00:00:00,000000000010000213,2000
4500001298,00010,01,1,2025,4900003915,0001,E,101,2025-09-11T00:00:00,69.000,1463405.82,S,2025-09-11T00:00:00,000000000010000213,2000
4500001298,00010,01,2,2025,5100000645,0001,Q,,2025-09-18T00:00:00,69.000,1463405.82,S,2025-10-08T00:00:00,000000000010000213,2000
4500001300,00010,01,1,2026,4900003921,0001,E,101,2026-02-06T00:00:00,73.000,1548240.94,S,2026-02-06T00:00:00,000000000010000213,2000
4500001300,00010,01,2,2026,5100000646,0001,Q,,2026-03-03T00:00:00,73.000,1548240.94,S,2026-03-06T00:00:00,000000000010000213,2000
4500001301,00010,01,1,2026,4900003927,0001,E,101,2026-07-21T00:00:00,39.000,827142.42,S,2026-07-21T00:00:00,000000000010000213,2000
4500001301,00010,01,2,2026,5100000647,0001,Q,,2026-08-07T00:00:00,39.000,827142.42,S,2026-08-16T00:00:00,000000000010000213,2000
4500001302,00010,01,1,2024,4900003933,0001,E,101,2024-12-31T00:00:00,170.000,3605492.60,S,2024-12-31T00:00:00,000000000010000213,4000
4500001302,00010,01,2,2024,5100000648,0001,Q,,2025-01-05T00:00:00,170.000,3605492.60,S,2025-01-05T00:00:00,000000000010000213,4000
4500001303,00010,01,1,2025,4900003940,0001,E,101,2025-06-14T00:00:00,158.000,3350987.24,S,2025-06-14T00:00:00,000000000010000213,4000
4500001304,00010,01,1,2025,4900003946,0001,E,101,2025-12-05T00:00:00,162.000,3435822.36,S,2025-12-05T00:00:00,000000000010000213,4000
4500001304,00010,01,2,2025,5100000649,0001,Q,,2025-12-24T00:00:00,162.000,3435822.36,S,2025-12-22T00:00:00,000000000010000213,4000
4500001305,00010,01,1,2026,4900003952,0001,E,101,2026-05-14T00:00:00,161.000,3414613.58,S,2026-05-14T00:00:00,000000000010000213,4000
4500001305,00010,01,2,2026,5100000650,0001,Q,,2026-05-24T00:00:00,161.000,3414613.58,S,2026-06-01T00:00:00,000000000010000213,4000
4500001306,00010,01,1,2024,4900003957,0001,E,101,2024-11-11T00:00:00,3.000,174111.54,S,2024-11-11T00:00:00,000000000010000214,4000
4500001306,00010,01,2,2024,5100000651,0001,Q,,2024-12-01T00:00:00,3.000,174111.54,S,2024-11-20T00:00:00,000000000010000214,4000
4500001307,00010,01,1,2025,4900003961,0001,E,101,2025-05-23T00:00:00,3.000,174111.54,S,2025-05-23T00:00:00,000000000010000214,4000
4500001307,00010,01,2,2025,5100000652,0001,Q,,2025-06-08T00:00:00,3.000,174111.54,S,2025-06-08T00:00:00,000000000010000214,4000
4500001308,00010,01,1,2025,4900003963,0001,E,101,2025-11-09T00:00:00,3.000,174111.54,S,2025-11-09T00:00:00,000000000010000214,4000
4500001309,00010,01,1,2026,4900003966,0001,E,101,2026-06-12T00:00:00,4.000,232148.72,S,2026-06-12T00:00:00,000000000010000214,4000
4500001309,00010,01,2,2026,5100000653,0001,Q,,2026-07-09T00:00:00,4.000,232148.72,S,2026-06-27T00:00:00,000000000010000214,4000
4500001310,00010,01,1,2024,4900003968,0001,E,101,2024-12-01T00:00:00,3.000,174111.54,S,2024-12-01T00:00:00,000000000010000214,1000
4500001310,00010,01,2,2024,5100000654,0001,Q,,2024-12-28T00:00:00,3.000,174111.54,S,2024-12-04T00:00:00,000000000010000214,1000
4500001313,00010,01,1,2025,4900003972,0001,E,101,2025-07-05T00:00:00,7.000,406260.26,S,2025-07-05T00:00:00,000000000010000214,1000
4500001313,00010,01,2,2025,5100000655,0001,Q,,2025-07-16T00:00:00,7.000,406260.26,S,2025-07-14T00:00:00,000000000010000214,1000
4500001314,00010,01,1,2025,4900003975,0001,E,101,2025-11-27T00:00:00,3.000,174111.54,S,2025-11-27T00:00:00,000000000010000214,1000
4500001314,00010,01,2,2025,5100000656,0001,Q,,2025-12-25T00:00:00,3.000,174111.54,S,2025-12-04T00:00:00,000000000010000214,1000
4500001315,00010,01,1,2026,4900003979,0001,E,101,2026-03-19T00:00:00,2.000,116074.36,S,2026-03-19T00:00:00,000000000010000214,1000
4500001316,00010,01,1,2026,4900003981,0001,E,101,2026-04-21T00:00:00,6.000,348223.08,S,2026-04-21T00:00:00,000000000010000214,1000
4500001316,00010,01,2,2026,5100000657,0001,Q,,2026-05-20T00:00:00,6.000,348223.08,S,2026-05-15T00:00:00,000000000010000214,1000
4500001318,00010,01,1,2025,4900003986,0001,E,101,2025-09-12T00:00:00,1.000,112604.54,S,2025-09-12T00:00:00,000000000010000215,1000
