Mblnr,Mjahr,Zeile,Bwart,Matnr,Werks,Lgort,Lifnr,Shkzg,Dmbtr,Menge,Meins,Ebeln,Ebelp,Sgtxt,Wempf,Kostl,Aufnr,Rsnum,Rspos,Umwrk,Umlgo,Grund,BudatMkpf,CpudtMkpf
4900008143,2026,0001,201,000000000010000427,4000,SP04,,H,130237.20,31.000,EA,,,ISSUED TO CV-502,VZIREQ02,4000-MECH,,,,,,,2026-01-20T00:00:00,2026-01-20T00:00:00
4900008144,2026,0001,261,000000000010000427,4000,SP04,,H,168048.00,40.000,EA,,,ISSUED TO FA-810,VZIREQ04,,442266412,,,,,,2026-02-28T00:00:00,2026-02-28T00:00:00
4900008145,2026,0001,201,000000000010000427,4000,SP04,,H,180651.60,43.000,EA,,,ISSUED TO CV-501,VZIREQ01,4000-MECH,,,,,,,2026-03-04T00:00:00,2026-03-04T00:00:00
4900008146,2026,0001,201,000000000010000427,4000,SP04,,H,142840.80,34.000,EA,,,ISSUED TO CR-102,VZIREQ05,4000-MECH,,,,,,,2026-04-16T00:00:00,2026-04-16T00:00:00
4900008147,2026,0001,261,000000000010000427,4000,SP04,,H,126036.00,30.000,EA,,,ISSUED TO SC-701,VZIREQ01,,442311079,,,,,,2026-05-22T00:00:00,2026-05-22T00:00:00
4900008148,2026,0001,101,000000000010000427,4000,SP04,0001000049,S,747813.60,178.000,EA,4500002614,00010,GR AGAINST PO,,,,,,,,,2026-06-06T00:00:00,2026-06-06T00:00:00
4900008149,2026,0001,201,000000000010000427,4000,SP04,,H,189054.00,45.000,EA,,,ISSUED TO PU-611,VZIREQ02,4000-MECH,,,,,,,2026-06-13T00:00:00,2026-06-13T00:00:00
4900008150,2026,0001,261,000000000010000427,4000,SP04,,H,147042.00,35.000,EA,,,ISSUED TO CR-102,VZIREQ02,,449159016,,,,,,2026-07-26T00:00:00,2026-07-26T00:00:00
4900008151,2026,0001,261,000000000010000427,4000,SP04,,H,201657.60,48.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ03,,443697390,,,,,,2026-09-01T00:00:00,2026-09-01T00:00:00
4900008152,2024,0001,201,000000000010000428,3000,SP03,,H,193952.85,3.000,EA,,,ISSUED TO ML-201,VZIREQ02,3000-MECH,,,,,,,2024-09-06T00:00:00,2024-09-06T00:00:00
4900008153,2024,0001,101,000000000010000428,3000,SP03,0001000037,S,258603.80,4.000,EA,4500002616,00010,GR AGAINST PO,,,,,,,,,2024-12-21T00:00:00,2024-12-21T00:00:00
4900008154,2025,0001,201,000000000010000428,3000,SP03,,H,64650.95,1.000,EA,,,ISSUED TO ML-202,VZIREQ04,3000-MECH,,,,,,,2025-01-23T00:00:00,2025-01-23T00:00:00
4900008155,2025,0001,261,000000000010000428,3000,SP03,,H,64650.95,1.000,EA,,,CHANGEOUT CV-502,VZIREQ03,,436070297,,,,,,2025-04-21T00:00:00,2025-04-21T00:00:00
4900008156,2025,0001,261,000000000010000428,3000,SP03,,H,64650.95,1.000,EA,,,ISSUED TO FL-310,VZIREQ04,,431373583,,,,,,2025-05-10T00:00:00,2025-05-10T00:00:00
4900008157,2025,0001,201,000000000010000428,3000,SP03,,H,64650.95,1.000,EA,,,CHANGEOUT CR-102,VZIREQ03,3000-MECH,,,,,,,2025-06-04T00:00:00,2025-06-04T00:00:00
4900008158,2025,0001,101,000000000010000428,3000,SP03,0001000037,S,129301.90,2.000,EA,4500002617,00010,GR AGAINST PO,,,,,,,,,2025-06-13T00:00:00,2025-06-13T00:00:00
4900008159,2025,0001,261,000000000010000428,3000,SP03,,H,64650.95,1.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ02,,435172696,,,,,,2025-07-23T00:00:00,2025-07-23T00:00:00
4900008160,2025,0001,101,000000000010000428,3000,SP03,0001000037,S,258603.80,4.000,EA,4500002618,00010,GR AGAINST PO,,,,,,,,,2025-08-04T00:00:00,2025-08-04T00:00:00
4900008161,2025,0001,201,000000000010000428,3000,SP03,,H,193952.85,3.000,EA,,,ISSUED TO FL-310,VZIREQ04,3000-MECH,,,,,,,2025-08-30T00:00:00,2025-08-30T00:00:00
4900008162,2025,0001,261,000000000010000428,3000,SP03,,H,64650.95,1.000,EA,,,CHANGEOUT SC-701,VZIREQ02,,431907831,,,,,,2025-10-17T00:00:00,2025-10-17T00:00:00
4900008163,2025,0001,101,000000000010000428,3000,SP03,0001000037,S,129301.90,2.000,EA,4500002619,00010,GR AGAINST PO,,,,,,,,,2025-10-25T00:00:00,2025-10-25T00:00:00
4900008164,2026,0001,261,000000000010000428,3000,SP03,,H,129301.90,2.000,EA,,,CHANGEOUT PU-611,VZIREQ03,,436843012,,,,,,2026-06-06T00:00:00,2026-06-06T00:00:00
4900008165,2026,0001,101,000000000010000428,3000,SP03,0001000037,S,193952.85,3.000,EA,4500002620,00010,GR AGAINST PO,,,,,,,,,2026-08-01T00:00:00,2026-08-01T00:00:00
4900008166,2026,0001,261,000000000010000428,3000,SP03,,H,129301.90,2.000,EA,,,ISSUED TO CV-501,VZIREQ05,,434845289,,,,,,2026-08-13T00:00:00,2026-08-13T00:00:00
4900008167,2024,0001,201,000000000010000429,2000,SP02,,H,288919.71,3.000,EA,,,CHANGEOUT TH-401,VZIREQ05,2000-MECH,,,,,,,2024-09-27T00:00:00,2024-09-27T00:00:00
4900008168,2025,0001,201,000000000010000429,2000,SP02,,H,96306.57,1.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ03,2000-MECH,,,,,,,2025-01-18T00:00:00,2025-01-18T00:00:00
4900008169,2025,0001,201,000000000010000429,2000,SP02,,H,288919.71,3.000,EA,,,CHANGEOUT CR-102,VZIREQ05,2000-MECH,,,,,,,2025-02-07T00:00:00,2025-02-07T00:00:00
4900008170,2024,0001,261,000000000010000429,1000,SP01,,H,96306.57,1.000,EA,,,ISSUED TO FL-310,VZIREQ02,,417121099,,,,,,2024-09-30T00:00:00,2024-09-30T00:00:00
4900008171,2025,0001,261,000000000010000429,1000,SP01,,H,192613.14,2.000,EA,,,ISSUED TO FL-310,VZIREQ04,,415096572,,,,,,2025-01-29T00:00:00,2025-01-29T00:00:00
4900008172,2025,0001,261,000000000010000429,1000,SP01,,H,96306.57,1.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ04,,415750269,,,,,,2025-03-30T00:00:00,2025-03-30T00:00:00
4900008173,2025,0001,261,000000000010000430,2000,SP02,,H,192376.38,2.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ03,,429748958,,,,,,2025-06-04T00:00:00,2025-06-04T00:00:00
4900008174,2026,0001,261,000000000010000430,2000,SP02,,H,192376.38,2.000,EA,,,ISSUED TO CV-501,VZIREQ02,,421777207,,,,,,2026-03-01T00:00:00,2026-03-01T00:00:00
4900008175,2024,0001,261,000000000010000431,2000,SP02,,H,261433.74,2.000,EA,,,CHANGEOUT FA-810,VZIREQ05,,427912014,,,,,,2024-10-22T00:00:00,2024-10-22T00:00:00
4900008176,2024,0001,261,000000000010000432,2000,SP02,,H,255668.64,12.000,EA,,,ISSUED TO ML-201,VZIREQ02,,423166411,,,,,,2024-09-20T00:00:00,2024-09-20T00:00:00
4900008177,2024,0001,201,000000000010000432,2000,SP02,,H,468725.84,22.000,EA,,,ISSUED TO ML-201,VZIREQ03,2000-MECH,,,,,,,2024-10-06T00:00:00,2024-10-06T00:00:00
4900008178,2024,0001,261,000000000010000432,2000,SP02,,H,191751.48,9.000,EA,,,ISSUED TO ML-201,VZIREQ02,,429604839,,,,,,2024-11-24T00:00:00,2024-11-24T00:00:00
4900008179,2024,0001,101,000000000010000432,2000,SP02,0001000046,S,1001368.84,47.000,EA,4500002622,00010,GR AGAINST PO,,,,,,,,,2024-12-18T00:00:00,2024-12-18T00:00:00
4900008180,2024,0001,261,000000000010000432,2000,SP02,,H,340891.52,16.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ02,,421941495,,,,,,2024-12-18T00:00:00,2024-12-18T00:00:00
4900008181,2025,0001,261,000000000010000432,2000,SP02,,H,319585.80,15.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ02,,429475175,,,,,,2025-01-20T00:00:00,2025-01-20T00:00:00
4900008182,2025,0001,101,000000000010000432,2000,SP02,0001000046,S,490031.56,23.000,EA,4500002623,00010,GR AGAINST PO,,,,,,,,,2025-02-10T00:00:00,2025-02-10T00:00:00
4900008183,2025,0001,261,000000000010000432,2000,SP02,,H,362197.24,17.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ05,,426499126,,,,,,2025-02-11T00:00:00,2025-02-11T00:00:00
4900008184,2025,0001,261,000000000010000432,2000,SP02,,H,213057.20,10.000,EA,,,ISSUED TO ML-201,VZIREQ02,,425206979,,,,,,2025-03-16T00:00:00,2025-03-16T00:00:00
4900008185,2025,0001,101,000000000010000432,2000,SP02,0001000046,S,1193120.32,56.000,EA,4500002625,00010,GR AGAINST PO,,,,,,,,,2025-04-14T00:00:00,2025-04-14T00:00:00
4900008186,2025,0001,201,000000000010000432,2000,SP02,,H,298280.08,14.000,EA,,,CHANGEOUT SC-701,VZIREQ01,2000-MECH,,,,,,,2025-04-26T00:00:00,2025-04-26T00:00:00
4900008187,2025,0001,261,000000000010000432,2000,SP02,,H,319585.80,15.000,EA,,,ISSUED TO CV-502,VZIREQ05,,428155422,,,,,,2025-05-07T00:00:00,2025-05-07T00:00:00
4900008188,2025,0001,201,000000000010000432,2000,SP02,,H,362197.24,17.000,EA,,,ISSUED TO FL-310,VZIREQ03,2000-MECH,,,,,,,2025-06-24T00:00:00,2025-06-24T00:00:00
4900008189,2025,0001,101,000000000010000432,2000,SP02,0001000046,S,830923.08,39.000,EA,4500002626,00010,GR AGAINST PO,,,,,,,,,2025-07-01T00:00:00,2025-07-01T00:00:00
4900008190,2025,0001,201,000000000010000432,2000,SP02,,H,255668.64,12.000,EA,,,ISSUED TO PU-611,VZIREQ01,2000-MECH,,,,,,,2025-07-01T00:00:00,2025-07-01T00:00:00
4900008191,2025,0001,261,000000000010000432,2000,SP02,,H,298280.08,14.000,EA,,,CHANGEOUT CV-501,VZIREQ02,,426292963,,,,,,2025-08-15T00:00:00,2025-08-15T00:00:00
4900008192,2025,0001,201,000000000010000432,2000,SP02,,H,340891.52,16.000,EA,,,CHANGEOUT FA-810,VZIREQ01,2000-MECH,,,,,,,2025-09-27T00:00:00,2025-09-27T00:00:00
4900008193,2025,0001,201,000000000010000432,2000,SP02,,H,468725.84,22.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ04,2000-MECH,,,,,,,2025-10-07T00:00:00,2025-10-07T00:00:00
4900008194,2025,0001,101,000000000010000432,2000,SP02,0001000046,S,916145.96,43.000,EA,4500002627,00010,GR AGAINST PO,,,,,,,,,2025-10-12T00:00:00,2025-10-12T00:00:00
4900008195,2025,0001,201,000000000010000432,2000,SP02,,H,426114.40,20.000,EA,,,ISSUED TO CR-102,VZIREQ05,2000-MECH,,,,,,,2025-11-05T00:00:00,2025-11-05T00:00:00
4900008196,2025,0001,101,000000000010000432,2000,SP02,0001000046,S,1725763.32,81.000,EA,4500002628,00010,GR AGAINST PO,,,,,,,,,2025-12-05T00:00:00,2025-12-05T00:00:00
4900008197,2025,0001,261,000000000010000432,2000,SP02,,H,319585.80,15.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ02,,424204953,,,,,,2025-12-25T00:00:00,2025-12-25T00:00:00
4900008198,2026,0001,261,000000000010000432,2000,SP02,,H,404808.68,19.000,EA,,,CHANGEOUT PU-611,VZIREQ04,,425842982,,,,,,2026-01-11T00:00:00,2026-01-11T00:00:00
4900008199,2026,0001,261,000000000010000432,2000,SP02,,H,468725.84,22.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ05,,428783596,,,,,,2026-02-22T00:00:00,2026-02-22T00:00:00
4900008200,2026,0001,261,000000000010000432,2000,SP02,,H,383502.96,18.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ02,,424474978,,,,,,2026-03-11T00:00:00,2026-03-11T00:00:00
4900008201,2026,0001,261,000000000010000432,2000,SP02,,H,553948.72,26.000,EA,,,ISSUED TO FL-310,VZIREQ02,,427222109,,,,,,2026-04-24T00:00:00,2026-04-24T00:00:00
4900008202,2026,0001,101,000000000010000432,2000,SP02,0001000046,S,1086591.72,51.000,EA,4500002629,00010,GR AGAINST PO,,,,,,,,,2026-05-09T00:00:00,2026-05-09T00:00:00
4900008203,2026,0001,261,000000000010000432,2000,SP02,,H,362197.24,17.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ05,,428504315,,,,,,2026-05-28T00:00:00,2026-05-28T00:00:00
4900008204,2026,0001,261,000000000010000432,2000,SP02,,H,404808.68,19.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ04,,426119450,,,,,,2026-06-24T00:00:00,2026-06-24T00:00:00
4900008205,2026,0001,261,000000000010000432,2000,SP02,,H,213057.20,10.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ02,,429498482,,,,,,2026-07-04T00:00:00,2026-07-04T00:00:00
4900008206,2026,0001,101,000000000010000432,2000,SP02,0001000046,S,916145.96,43.000,EA,4500002630,00010,GR AGAINST PO,,,,,,,,,2026-07-31T00:00:00,2026-07-31T00:00:00
4900008207,2026,0001,261,000000000010000432,2000,SP02,,H,404808.68,19.000,EA,,,ISSUED TO PU-610,VZIREQ03,,428742504,,,,,,2026-08-30T00:00:00,2026-08-30T00:00:00
4900008208,2024,0001,201,000000000010000433,2000,SP02,,H,206833.86,2.000,EA,,,CHANGEOUT CR-101,VZIREQ05,2000-MECH,,,,,,,2024-10-13T00:00:00,2024-10-13T00:00:00
4900008209,2024,0001,101,000000000010000433,2000,SP02,0001000037,S,2068338.60,20.000,EA,4500002632,00010,GR AGAINST PO,,,,,,,,,2024-12-18T00:00:00,2024-12-18T00:00:00
4900008210,2025,0001,201,000000000010000433,2000,SP02,,H,310250.79,3.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ03,2000-MECH,,,,,,,2025-01-03T00:00:00,2025-01-03T00:00:00
4900008211,2025,0001,261,000000000010000433,2000,SP02,,H,310250.79,3.000,EA,,,CHANGEOUT SC-701,VZIREQ05,,427127117,,,,,,2025-02-11T00:00:00,2025-02-11T00:00:00
4900008212,2025,0001,201,000000000010000433,2000,SP02,,H,310250.79,3.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ02,2000-MECH,,,,,,,2025-04-26T00:00:00,2025-04-26T00:00:00
4900008213,2025,0001,261,000000000010000433,2000,SP02,,H,310250.79,3.000,EA,,,CHANGEOUT ML-201,VZIREQ03,,423775846,,,,,,2025-06-10T00:00:00,2025-06-10T00:00:00
4900008214,2025,0001,261,000000000010000433,2000,SP02,,H,517084.65,5.000,EA,,,CHANGEOUT ML-202,VZIREQ05,,426642976,,,,,,2025-07-18T00:00:00,2025-07-18T00:00:00
4900008215,2025,0001,201,000000000010000433,2000,SP02,,H,310250.79,3.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ01,2000-MECH,,,,,,,2025-11-26T00:00:00,2025-11-26T00:00:00
4900008216,2026,0001,101,000000000010000433,2000,SP02,0001000037,S,2068338.60,20.000,EA,4500002633,00010,GR AGAINST PO,,,,,,,,,2026-01-29T00:00:00,2026-01-29T00:00:00
4900008217,2026,0001,201,000000000010000433,2000,SP02,,H,620501.58,6.000,EA,,,CHANGEOUT FA-810,VZIREQ04,2000-MECH,,,,,,,2026-01-29T00:00:00,2026-01-29T00:00:00
4900008218,2026,0001,261,000000000010000433,2000,SP02,,H,413667.72,4.000,EA,,,ISSUED TO CR-102,VZIREQ02,,426504505,,,,,,2026-05-25T00:00:00,2026-05-25T00:00:00
4900008219,2026,0001,261,000000000010000433,2000,SP02,,H,517084.65,5.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ01,,428547746,,,,,,2026-08-30T00:00:00,2026-08-30T00:00:00
4900008220,2025,0001,201,000000000010000434,1000,SP01,,H,731760.67,1.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ04,1000-MECH,,,,,,,2025-03-06T00:00:00,2025-03-06T00:00:00
4900008221,2025,0001,261,000000000010000434,1000,SP01,,H,731760.67,1.000,EA,,,CHANGEOUT TH-401,VZIREQ03,,411583170,,,,,,2025-04-08T00:00:00,2025-04-08T00:00:00
4900008222,2026,0001,261,000000000010000434,1000,SP01,,H,731760.67,1.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ01,,419790920,,,,,,2026-03-10T00:00:00,2026-03-10T00:00:00
4900008223,2026,0001,261,000000000010000434,1000,SP01,,H,731760.67,1.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ03,,418603976,,,,,,2026-04-15T00:00:00,2026-04-15T00:00:00
4900008224,2026,0001,101,000000000010000434,1000,SP01,0001000011,S,731760.67,1.000,EA,4500002634,00010,GR AGAINST PO,,,,,,,,,2026-05-01T00:00:00,2026-05-01T00:00:00
4900008225,2026,0001,261,000000000010000434,1000,SP01,,H,731760.67,1.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ05,,412516973,,,,,,2026-05-21T00:00:00,2026-05-21T00:00:00
4900008226,2026,0001,101,000000000010000434,1000,SP01,0001000011,S,1463521.34,2.000,EA,4500002635,00010,GR AGAINST PO,,,,,,,,,2026-06-05T00:00:00,2026-06-05T00:00:00
4900008227,2024,0001,201,000000000010000434,2000,SP02,,H,1463521.34,2.000,EA,,,ISSUED TO CV-501,VZIREQ04,2000-MECH,,,,,,,2024-10-29T00:00:00,2024-10-29T00:00:00
4900008228,2025,0001,201,000000000010000434,2000,SP02,,H,1463521.34,2.000,EA,,,ISSUED TO PU-610,VZIREQ05,2000-MECH,,,,,,,2025-02-11T00:00:00,2025-02-11T00:00:00
4900008229,2025,0001,261,000000000010000434,2000,SP02,,H,1463521.34,2.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ05,,425837354,,,,,,2025-03-10T00:00:00,2025-03-10T00:00:00
4900008230,2025,0001,101,000000000010000434,2000,SP02,0001000011,S,1463521.34,2.000,EA,4500002636,00010,GR AGAINST PO,,,,,,,,,2025-04-05T00:00:00,2025-04-05T00:00:00
4900008231,2025,0001,101,000000000010000434,2000,SP02,0001000011,S,2927042.68,4.000,EA,4500002637,00010,GR AGAINST PO,,,,,,,,,2025-04-29T00:00:00,2025-04-29T00:00:00
4900008232,2025,0001,261,000000000010000434,2000,SP02,,H,1463521.34,2.000,EA,,,ISSUED TO CV-502,VZIREQ05,,427228827,,,,,,2025-10-26T00:00:00,2025-10-26T00:00:00
4900008233,2026,0001,201,000000000010000434,2000,SP02,,H,1463521.34,2.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ02,2000-MECH,,,,,,,2026-04-28T00:00:00,2026-04-28T00:00:00
4900008234,2026,0001,201,000000000010000434,2000,SP02,,H,1463521.34,2.000,EA,,,CHANGEOUT FL-310,VZIREQ01,2000-MECH,,,,,,,2026-05-12T00:00:00,2026-05-12T00:00:00
4900008235,2026,0001,101,000000000010000434,2000,SP02,0001000011,S,1463521.34,2.000,EA,4500002638,00010,GR AGAINST PO,,,,,,,,,2026-06-13T00:00:00,2026-06-13T00:00:00
4900008236,2026,0001,101,000000000010000434,2000,SP02,0001000011,S,2927042.68,4.000,EA,4500002639,00010,GR AGAINST PO,,,,,,,,,2026-07-03T00:00:00,2026-07-03T00:00:00
4900008237,2024,0001,261,000000000010000435,1000,SP01,,H,105017.25,25.000,EA,,,CHANGEOUT FL-310,VZIREQ01,,415030525,,,,,,2024-09-02T00:00:00,2024-09-02T00:00:00
4900008238,2024,0001,261,000000000010000435,1000,SP01,,H,134422.08,32.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ01,,413023126,,,,,,2024-10-13T00:00:00,2024-10-13T00:00:00
4900008239,2024,0001,261,000000000010000435,1000,SP01,,H,88214.49,21.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ04,,414551868,,,,,,2024-11-15T00:00:00,2024-11-15T00:00:00
4900008240,2024,0001,201,000000000010000435,1000,SP01,,H,4200.69,1.000,EA,,,ISSUED TO CR-102,VZIREQ01,1000-MECH,,,,,,,2024-12-08T00:00:00,2024-12-08T00:00:00
4900008241,2025,0001,101,000000000010000435,1000,SP01,0001000014,S,533487.63,127.000,EA,4500002642,00010,GR AGAINST PO,,,,,,,,,2025-01-18T00:00:00,2025-01-18T00:00:00
4900008242,2025,0001,201,000000000010000435,1000,SP01,,H,117619.32,28.000,EA,,,CHANGEOUT ML-202,VZIREQ02,1000-MECH,,,,,,,2025-02-28T00:00:00,2025-02-28T00:00:00
4900008243,2025,0001,201,000000000010000435,1000,SP01,,H,96615.87,23.000,EA,,,CHANGEOUT PU-611,VZIREQ01,1000-MECH,,,,,,,2025-03-25T00:00:00,2025-03-25T00:00:00
4900008244,2025,0001,261,000000000010000435,1000,SP01,,H,105017.25,25.000,EA,,,ISSUED TO CR-102,VZIREQ03,,414762725,,,,,,2025-04-19T00:00:00,2025-04-19T00:00:00
4900008245,2025,0001,201,000000000010000435,1000,SP01,,H,113418.63,27.000,EA,,,CHANGEOUT ML-202,VZIREQ04,1000-MECH,,,,,,,2025-05-01T00:00:00,2025-05-01T00:00:00
4900008246,2025,0001,101,000000000010000435,1000,SP01,0001000014,S,218435.88,52.000,EA,4500002643,00010,GR AGAINST PO,,,,,,,,,2025-05-22T00:00:00,2025-05-22T00:00:00
4900008247,2025,0001,261,000000000010000435,1000,SP01,,H,63010.35,15.000,EA,,,CHANGEOUT CR-101,VZIREQ04,,418925153,,,,,,2025-06-11T00:00:00,2025-06-11T00:00:00
4900008248,2025,0001,101,000000000010000435,1000,SP01,0001000014,S,180629.67,43.000,EA,4500002644,00010,GR AGAINST PO,,,,,,,,,2025-06-29T00:00:00,2025-06-29T00:00:00
4900008249,2025,0001,261,000000000010000435,1000,SP01,,H,100816.56,24.000,EA,,,CHANGEOUT PU-610,VZIREQ01,,418141886,,,,,,2025-07-03T00:00:00,2025-07-03T00:00:00
4900008250,2025,0001,261,000000000010000435,1000,SP01,,H,105017.25,25.000,EA,,,ISSUED TO SC-701,VZIREQ04,,414157668,,,,,,2025-08-12T00:00:00,2025-08-12T00:00:00
4900008251,2025,0001,261,000000000010000435,1000,SP01,,H,100816.56,24.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ02,,416687537,,,,,,2025-09-24T00:00:00,2025-09-24T00:00:00
4900008252,2025,0001,101,000000000010000435,1000,SP01,0001000014,S,306650.37,73.000,EA,4500002645,00010,GR AGAINST PO,,,,,,,,,2025-10-09T00:00:00,2025-10-09T00:00:00
4900008253,2025,0001,201,000000000010000435,1000,SP01,,H,71411.73,17.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ04,1000-MECH,,,,,,,2025-10-29T00:00:00,2025-10-29T00:00:00
4900008254,2025,0001,261,000000000010000435,1000,SP01,,H,63010.35,15.000,EA,,,CHANGEOUT CR-102,VZIREQ03,,417222069,,,,,,2025-11-19T00:00:00,2025-11-19T00:00:00
4900008255,2025,0001,201,000000000010000435,1000,SP01,,H,71411.73,17.000,EA,,,CHANGEOUT ML-201,VZIREQ05,1000-MECH,,,,,,,2025-12-20T00:00:00,2025-12-20T00:00:00
4900008256,2026,0001,201,000000000010000435,1000,SP01,,H,100816.56,24.000,EA,,,ISSUED TO CR-101,VZIREQ01,1000-MECH,,,,,,,2026-01-01T00:00:00,2026-01-01T00:00:00
4900008257,2026,0001,201,000000000010000435,1000,SP01,,H,79813.11,19.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ03,1000-MECH,,,,,,,2026-02-20T00:00:00,2026-02-20T00:00:00
4900008258,2026,0001,101,000000000010000435,1000,SP01,0001000014,S,306650.37,73.000,EA,4500002647,00010,GR AGAINST PO,,,,,,,,,2026-03-08T00:00:00,2026-03-08T00:00:00
4900008259,2026,0001,261,000000000010000435,1000,SP01,,H,105017.25,25.000,EA,,,CHANGEOUT CR-102,VZIREQ05,,418408782,,,,,,2026-03-18T00:00:00,2026-03-18T00:00:00
4900008260,2026,0001,201,000000000010000435,1000,SP01,,H,159626.22,38.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ04,1000-MECH,,,,,,,2026-04-22T00:00:00,2026-04-22T00:00:00
4900008261,2026,0001,261,000000000010000435,1000,SP01,,H,84013.80,20.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ03,,411633420,,,,,,2026-05-10T00:00:00,2026-05-10T00:00:00
4900008262,2026,0001,101,000000000010000435,1000,SP01,0001000014,S,285646.92,68.000,EA,4500002648,00010,GR AGAINST PO,,,,,,,,,2026-05-17T00:00:00,2026-05-17T00:00:00
4900008263,2026,0001,261,000000000010000435,1000,SP01,,H,138622.77,33.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ01,,418280841,,,,,,2026-06-12T00:00:00,2026-06-12T00:00:00
4900008264,2026,0001,261,000000000010000435,1000,SP01,,H,155425.53,37.000,EA,,,ISSUED TO SC-701,VZIREQ03,,419568681,,,,,,2026-07-19T00:00:00,2026-07-19T00:00:00
4900008265,2024,0001,261,000000000010000436,4000,SP04,,H,124861.41,3.000,EA,,,CHANGEOUT FA-810,VZIREQ02,,446331167,,,,,,2024-11-03T00:00:00,2024-11-03T00:00:00
4900008266,2024,0001,101,000000000010000436,4000,SP04,0001000035,S,457825.17,11.000,EA,4500002652,00010,GR AGAINST PO,,,,,,,,,2024-11-21T00:00:00,2024-11-21T00:00:00
4900008267,2024,0001,261,000000000010000436,4000,SP04,,H,249722.82,6.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ05,,447736129,,,,,,2024-12-07T00:00:00,2024-12-07T00:00:00
4900008268,2025,0001,201,000000000010000436,4000,SP04,,H,166481.88,4.000,EA,,,ISSUED TO TH-401,VZIREQ02,4000-MECH,,,,,,,2025-02-07T00:00:00,2025-02-07T00:00:00
4900008269,2025,0001,101,000000000010000436,4000,SP04,0001000035,S,416204.70,10.000,EA,4500002653,00010,GR AGAINST PO,,,,,,,,,2025-02-27T00:00:00,2025-02-27T00:00:00
4900008270,2025,0001,201,000000000010000436,4000,SP04,,H,83240.94,2.000,EA,,,ISSUED TO CV-502,VZIREQ05,4000-MECH,,,,,,,2025-05-03T00:00:00,2025-05-03T00:00:00
4900008271,2025,0001,201,000000000010000436,4000,SP04,,H,166481.88,4.000,EA,,,ISSUED TO TH-401,VZIREQ01,4000-MECH,,,,,,,2025-06-25T00:00:00,2025-06-25T00:00:00
4900008272,2025,0001,201,000000000010000436,4000,SP04,,H,83240.94,2.000,EA,,,CHANGEOUT TH-401,VZIREQ02,4000-MECH,,,,,,,2025-09-13T00:00:00,2025-09-13T00:00:00
4900008273,2025,0001,261,000000000010000436,4000,SP04,,H,124861.41,3.000,EA,,,ISSUED TO PU-610,VZIREQ03,,448787123,,,,,,2025-10-19T00:00:00,2025-10-19T00:00:00
4900008274,2025,0001,101,000000000010000436,4000,SP04,0001000035,S,457825.17,11.000,EA,4500002654,00010,GR AGAINST PO,,,,,,,,,2025-11-18T00:00:00,2025-11-18T00:00:00
4900008275,2025,0001,261,000000000010000436,4000,SP04,,H,166481.88,4.000,EA,,,ISSUED TO FA-810,VZIREQ04,,444499897,,,,,,2025-11-25T00:00:00,2025-11-25T00:00:00
4900008276,2025,0001,201,000000000010000436,4000,SP04,,H,83240.94,2.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ04,4000-MECH,,,,,,,2025-12-13T00:00:00,2025-12-13T00:00:00
4900008277,2026,0001,261,000000000010000436,4000,SP04,,H,83240.94,2.000,EA,,,CHANGEOUT CR-101,VZIREQ02,,449715187,,,,,,2026-01-10T00:00:00,2026-01-10T00:00:00
4900008278,2026,0001,261,000000000010000436,4000,SP04,,H,83240.94,2.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ04,,448465146,,,,,,2026-04-21T00:00:00,2026-04-21T00:00:00
