Matnr,Werks,Lvorm,Dismm,Dispo,Plifz,Webaz,Minbe,Eisbe,Bstmi,Bstma,Mabst
000000000010000460,1000,false,VB,003,9.000,1.000,11.124,5.270,36.875,221.250,149.276
000000000010000460,3000,false,PD,009,9.000,0.000,32.207,14.088,36.167,217.000,172.679
000000000010000461,3000,false,PD,007,11.000,0.000,1.015,0.809,1.000,2.000,1.824
000000000010000462,3000,false,VB,008,12.000,2.000,16.716,4.874,22.667,136.000,143.929
000000000010000463,1000,false,PD,002,136.000,1.000,9.281,4.429,1.083,6.500,19.479
000000000010000463,4000,false,VB,005,136.000,3.000,6.348,3.429,1.000,5.000,15.525
000000000010000464,4000,false,VB,010,30.000,1.000,1.333,0.750,1.000,3.750,4.123
000000000010000465,4000,false,VB,006,24.000,1.000,3.542,2.335,2.375,14.250,17.898
000000000010000465,3000,false,VB,003,24.000,3.000,7.142,5.043,1.750,10.500,14.687
000000000010000466,1000,false,PD,008,174.000,2.000,9.251,3.542,1.333,8.000,24.984
000000000010000466,4000,false,VB,009,174.000,1.000,9.100,4.253,1.000,3.000,11.170
000000000010000467,2000,false,PD,005,113.000,1.000,5.497,3.003,1.000,4.500,10.156
000000000010000467,4000,false,VB,010,113.000,0.000,9.611,6.038,1.000,4.500,9.611
000000000080000107,4000,false,PD,005,91.000,3.000,14.173,8.710,1.042,6.250,14.173
000000000080000107,3000,false,PD,001,91.000,0.000,3.640,2.456,1.000,4.750,16.144
000000000010000468,1000,false,VB,006,57.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000468,4000,false,VB,006,57.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000469,3000,false,PD,004,84.000,0.000,134.009,26.426,36.167,217.000,359.221
000000000010000470,3000,false,PD,010,194.000,2.000,3.447,1.636,1.000,2.750,9.267
000000000010000470,2000,false,VB,010,194.000,1.000,20.448,10.138,1.250,7.500,31.011
000000000010000471,4000,false,PD,004,29.000,3.000,0.306,0.217,1.000,1.000,1.452
000000000010000471,2000,false,VB,004,29.000,2.000,0.791,0.516,1.000,1.500,1.729
000000000080000108,3000,false,VB,010,52.000,2.000,7.961,4.606,1.208,7.250,8.443
000000000080000108,4000,false,VB,005,52.000,0.000,1.710,1.048,1.000,5.000,7.888
000000000010000472,1000,false,VB,008,103.000,2.000,21.421,12.901,1.458,8.750,21.421
000000000080000109,2000,false,VB,003,53.000,3.000,2.176,1.286,1.000,6.000,6.450
000000000080000109,4000,false,VB,001,53.000,1.000,1.673,0.851,1.000,5.250,7.916
000000000010000473,4000,false,PD,005,39.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000080000110,2000,false,PD,001,0.000,0.000,5.996,3.664,2.167,13.000,8.190
000000000080000110,1000,false,PD,007,21.000,2.000,1.923,1.282,1.458,8.750,7.695
000000000030000106,1000,false,PD,009,73.000,2.000,0.000,0.000,1.000,3.250,0.000
000000000080000111,4000,false,PD,001,35.000,3.000,3.224,2.104,1.000,4.000,3.458
000000000010000474,4000,false,VB,001,88.000,1.000,8.511,5.315,1.167,7.000,18.823
000000000010000475,1000,false,PD,007,33.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000476,2000,false,PD,009,43.000,0.000,98.057,24.551,41.375,248.250,265.774
000000000030000107,3000,false,PD,004,55.000,3.000,0.000,0.000,1.083,6.500,0.000
000000000010000477,1000,false,VB,008,63.000,3.000,91.153,22.851,35.958,215.750,157.824
000000000010000478,1000,false,VB,007,45.000,3.000,7.633,5.641,1.083,6.500,10.447
000000000010000478,2000,false,VB,008,45.000,1.000,5.483,3.598,1.000,4.500,5.483
000000000010000479,4000,false,PD,009,16.000,3.000,4.199,3.182,1.625,9.750,6.155
000000000010000479,1000,false,VB,005,16.000,0.000,1.060,0.866,1.000,4.750,6.975
000000000010000480,1000,false,PD,001,47.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000480,4000,false,PD,009,47.000,0.000,3.064,1.912,1.000,2.500,3.064
000000000010000481,3000,false,VB,008,14.000,1.000,2.207,1.531,1.792,10.750,7.978
000000000010000482,3000,false,VB,006,121.000,3.000,10.289,6.365,1.000,4.000,10.289
000000000010000482,1000,false,VB,010,121.000,3.000,4.420,2.364,1.000,4.750,13.579
000000000030000108,4000,false,PD,010,13.000,1.000,0.000,0.000,2.042,12.250,0.000
000000000030000108,1000,false,PD,008,13.000,2.000,0.000,0.000,1.333,8.000,0.000
000000000010000483,3000,false,VB,001,119.000,1.000,8.690,4.082,2.042,12.250,23.106
000000000010000484,3000,false,PD,009,37.000,3.000,2.029,1.279,1.208,7.250,7.462
000000000010000484,2000,false,PD,010,37.000,1.000,6.631,4.477,1.333,8.000,7.905
000000000010000485,2000,false,VB,007,13.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000486,2000,false,PD,008,35.000,0.000,34.988,9.893,14.750,88.500,74.175
000000000010000487,4000,false,VB,010,48.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000109,1000,false,PD,002,18.000,3.000,0.000,0.000,1.667,10.000,0.000
000000000030000109,3000,false,PD,006,18.000,2.000,0.000,0.000,2.208,13.250,0.000
000000000010000488,3000,false,VB,008,53.000,0.000,1.205,0.774,1.000,1.000,2.177
000000000010000489,1000,false,VB,009,239.000,3.000,24.167,8.871,1.250,7.500,31.762
000000000010000490,4000,false,PD,002,99.000,3.000,39.891,21.314,3.333,20.000,46.820
000000000010000491,4000,false,VB,002,49.000,1.000,123.109,17.642,39.208,235.250,237.975
000000000010000492,3000,false,PD,001,138.000,0.000,3.462,1.610,1.000,2.000,5.633
000000000010000493,3000,false,VB,002,41.000,0.000,4.365,3.242,1.083,6.500,13.058
000000000010000494,3000,false,PD,001,65.000,2.000,105.405,16.837,35.375,212.250,243.061
000000000010000494,2000,false,VB,006,65.000,1.000,154.984,32.433,33.125,198.750,282.562
000000000080000112,2000,false,PD,010,82.000,2.000,9.529,7.826,1.000,2.500,11.106
000000000010000495,2000,false,VB,003,64.000,1.000,1.677,1.329,1.000,1.000,2.108
000000000010000495,1000,false,VB,001,64.000,3.000,2.959,2.346,1.000,1.500,4.278
000000000030000110,4000,false,PD,008,42.000,3.000,0.000,0.000,1.000,3.000,0.000
000000000030000110,3000,false,PD,003,42.000,1.000,0.000,0.000,1.417,8.500,0.000
000000000010000496,3000,false,VB,007,36.000,3.000,13.592,2.561,11.833,71.000,72.670
000000000010000496,1000,false,VB,002,36.000,2.000,57.608,10.230,23.375,140.250,128.005
000000000010000497,1000,false,VB,002,86.000,2.000,78.558,15.071,24.833,149.000,129.344
000000000010000498,1000,false,VB,003,60.000,2.000,24.995,5.050,11.292,67.750,44.659
000000000090000025,2000,false,ND,005,41.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010000499,4000,false,PD,010,25.000,1.000,13.189,3.450,12.125,72.750,39.995
000000000010000500,3000,false,PD,006,52.000,0.000,10.560,6.344,1.500,9.000,14.168
000000000010000500,1000,false,PD,004,52.000,3.000,5.340,3.135,1.000,5.750,5.940
000000000010000501,1000,false,VB,001,131.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000111,1000,false,PD,003,111.000,1.000,0.000,0.000,1.958,11.750,0.000
000000000010000502,4000,false,VB,004,50.000,1.000,2.268,1.253,1.333,8.000,8.357
000000000010000503,2000,false,PD,005,48.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000503,4000,false,VB,002,48.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000504,2000,false,VB,002,59.000,1.000,2.950,2.218,1.000,2.250,3.736
000000000010000504,1000,false,VB,010,59.000,1.000,3.160,2.281,1.000,5.000,6.499
000000000010000505,4000,false,VB,003,33.000,0.000,14.539,2.305,23.458,140.750,131.965
000000000010000506,2000,false,PD,002,59.000,1.000,2.925,1.455,1.083,6.500,8.868
000000000010000506,3000,false,VB,010,59.000,2.000,6.202,3.165,1.458,8.750,12.640
000000000010000507,4000,false,VB,006,146.000,0.000,15.322,9.123,1.000,5.000,21.437
000000000010000507,1000,false,PD,006,146.000,2.000,23.952,13.474,1.458,8.750,23.952
000000000010000508,1000,false,VB,005,148.000,3.000,107.171,19.020,19.667,118.000,168.078
000000000010000508,2000,false,PD,001,148.000,2.000,264.680,53.659,26.917,161.500,264.680
000000000010000509,4000,false,VB,010,0.000,1.000,1.581,1.071,1.000,3.500,5.635
000000000010000510,2000,false,PD,005,17.000,1.000,17.760,3.604,19.917,119.500,101.044
000000000010000511,2000,false,VB,010,28.000,1.000,1.306,0.982,1.000,1.500,1.836
000000000090000026,4000,false,ND,003,37.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000090000026,2000,false,ND,007,37.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000030000112,4000,false,PD,001,22.000,3.000,0.000,0.000,1.000,3.000,0.000
000000000010000512,3000,false,VB,008,109.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000512,1000,false,VB,003,109.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000113,3000,false,PD,009,150.000,3.000,0.000,0.000,1.167,7.000,0.000
000000000010000513,2000,false,VB,002,11.000,2.000,0.606,0.517,1.000,1.000,1.415
000000000010000514,1000,false,PD,002,55.000,0.000,69.961,10.983,26.792,160.750,121.459
000000000010000514,2000,false,VB,008,55.000,1.000,69.534,13.391,37.792,226.750,246.965
000000000080000113,4000,false,VB,009,20.000,3.000,1.375,1.064,1.167,7.000,6.413
000000000010000515,4000,false,PD,007,141.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000515,3000,false,PD,005,141.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000516,2000,false,PD,004,91.000,0.000,50.476,7.784,32.833,197.000,208.716
000000000010000516,1000,false,PD,008,91.000,3.000,68.710,9.916,11.000,66.000,80.019
000000000010000517,1000,false,VB,005,38.000,0.000,18.729,3.350,9.625,57.750,72.128
000000000080000114,1000,false,VB,005,54.000,0.000,1.372,0.753,1.000,4.750,8.467
000000000080000114,3000,false,PD,009,54.000,3.000,3.606,2.280,1.333,8.000,7.448
000000000010000518,4000,false,PD,004,29.000,2.000,7.859,4.642,1.958,11.750,15.662
000000000010000518,2000,false,VB,005,29.000,2.000,3.432,2.063,1.250,7.500,7.319
000000000030000114,2000,false,PD,009,97.000,3.000,0.000,0.000,1.583,9.500,0.000
000000000090000027,2000,false,ND,005,58.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010000519,3000,false,VB,005,52.000,0.000,5.653,3.319,1.375,8.250,15.829
000000000010000520,3000,false,PD,010,43.000,1.000,28.906,4.679,25.625,153.750,188.828
000000000010000521,2000,false,VB,009,107.000,3.000,21.561,12.080,1.500,9.000,21.561
000000000010000521,4000,false,PD,006,107.000,0.000,20.267,11.650,1.583,9.500,22.054
000000000010000522,2000,false,VB,010,178.000,0.000,12.461,4.143,1.083,6.500,12.461
000000000010000523,3000,false,PD,009,108.000,0.000,12.622,6.313,1.292,7.750,14.492
000000000010000524,1000,false,VB,001,139.000,3.000,28.108,5.406,8.500,51.000,94.912
000000000010000525,3000,false,PD,008,31.000,2.000,3.573,2.341,1.250,7.500,7.380
000000000010000525,4000,false,PD,008,31.000,0.000,1.341,0.863,1.000,3.500,4.708
000000000010000526,3000,false,PD,002,67.000,3.000,4.809,3.031,1.792,10.750,25.137
000000000010000527,4000,false,VB,002,47.000,3.000,71.811,10.093,22.833,137.000,98.488
000000000090000028,4000,false,ND,002,28.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000090000028,3000,false,ND,001,28.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000030000115,2000,false,PD,004,20.000,3.000,0.000,0.000,1.000,4.000,0.000
000000000010000528,1000,false,PD,009,58.000,1.000,2.625,1.765,1.000,2.500,6.445
000000000010000529,4000,false,VB,007,26.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000529,3000,false,PD,003,26.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000530,1000,false,VB,006,60.000,3.000,6.336,3.866,1.958,11.750,22.486
000000000010000531,3000,false,VB,008,107.000,3.000,7.894,4.799,1.458,8.750,18.381
000000000010000531,4000,false,VB,009,107.000,1.000,4.453,2.556,1.000,5.250,15.673
000000000010000532,4000,false,PD,008,83.000,2.000,8.943,5.268,1.083,6.500,10.791
000000000010000533,2000,false,VB,001,54.000,2.000,7.838,3.635,1.500,9.000,10.006
000000000080000115,3000,false,VB,002,21.000,0.000,2.785,2.063,1.000,4.750,3.284
000000000010000534,1000,false,VB,004,111.000,3.000,26.315,3.573,9.042,54.250,47.793
000000000010000535,2000,false,VB,006,128.000,1.000,11.016,5.310,2.250,13.500,37.701
000000000010000535,4000,false,PD,009,128.000,2.000,11.654,6.942,1.000,5.500,17.543
000000000030000116,4000,false,PD,003,23.000,0.000,0.000,0.000,1.000,2.000,0.000
000000000030000116,2000,false,PD,007,23.000,0.000,0.000,0.000,1.042,6.250,0.000
000000000080000116,4000,false,PD,002,46.000,2.000,5.890,4.128,1.000,4.000,9.019
000000000030000117,1000,false,PD,006,32.000,1.000,0.000,0.000,1.417,8.500,0.000
000000000080000117,3000,false,VB,008,57.000,2.000,7.906,5.183,1.625,9.750,22.967
000000000010000536,2000,false,VB,005,66.000,3.000,3.536,1.956,1.000,3.500,3.536
000000000010000537,1000,false,PD,001,49.000,3.000,83.180,13.115,24.958,149.750,100.818
000000000010000538,4000,false,PD,006,0.000,1.000,100.157,13.695,19.417,116.500,122.597
000000000030000118,4000,false,PD,001,37.000,3.000,0.000,0.000,1.417,8.500,0.000
000000000010000539,2000,false,VB,008,19.000,0.000,0.528,0.448,1.000,1.000,0.783
000000000030000119,1000,false,PD,006,12.000,1.000,0.000,0.000,1.000,3.250,0.000
000000000080000118,2000,false,PD,005,36.000,2.000,2.658,1.744,1.583,9.500,16.965
000000000010000540,3000,false,VB,001,70.000,1.000,6.068,3.416,1.583,9.500,16.748
000000000010000540,4000,false,PD,010,70.000,3.000,4.479,2.553,1.583,9.500,13.146
000000000010000541,1000,false,VB,007,106.000,1.000,7.076,4.905,1.000,2.250,7.076
000000000010000542,2000,false,VB,005,51.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000542,4000,false,PD,002,51.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000543,2000,false,VB,010,18.000,1.000,38.890,8.508,33.167,199.000,194.728
000000000030000120,2000,false,PD,001,20.000,2.000,0.000,0.000,1.000,2.750,0.000
000000000030000121,3000,false,PD,004,58.000,0.000,0.000,0.000,1.042,6.250,0.000
000000000080000119,4000,false,VB,006,43.000,0.000,1.202,0.877,1.000,3.000,4.740
000000000080000119,2000,false,VB,010,43.000,0.000,8.914,6.425,1.542,9.250,18.485
000000000010000544,4000,false,VB,005,37.000,2.000,47.675,11.459,31.667,190.000,181.174
000000000010000544,1000,false,VB,001,37.000,1.000,49.429,13.151,16.875,101.250,101.854
000000000010000545,1000,false,VB,004,44.000,2.000,58.979,16.109,22.625,135.750,191.458
000000000010000545,3000,false,VB,001,44.000,3.000,24.668,8.485,11.708,70.250,64.853
000000000010000546,3000,false,PD,002,40.000,0.000,2.050,1.028,1.083,6.500,5.743
000000000010000547,1000,false,VB,010,60.000,1.000,42.219,11.332,37.167,223.000,252.411
000000000030000122,3000,false,PD,010,0.000,2.000,0.000,0.000,1.500,9.000,0.000
000000000080000120,4000,false,VB,005,15.000,3.000,1.373,0.862,1.000,4.000,3.305
000000000030000123,3000,false,PD,008,39.000,0.000,0.000,0.000,1.208,7.250,0.000
000000000080000121,1000,false,VB,008,39.000,0.000,7.567,4.719,2.125,12.750,10.232
000000000010000548,1000,false,VB,002,31.000,0.000,15.509,4.425,22.583,135.500,156.739
000000000030000124,4000,false,PD,004,90.000,0.000,0.000,0.000,1.000,4.500,0.000
000000000010000549,2000,false,VB,007,50.000,3.000,30.914,4.404,13.458,80.750,50.362
000000000010000550,1000,false,VB,007,126.000,3.000,15.711,6.625,1.333,8.000,22.478
000000000030000125,3000,false,PD,004,0.000,2.000,0.000,0.000,1.458,8.750,0.000
000000000030000125,4000,false,PD,003,107.000,1.000,0.000,0.000,1.000,5.000,0.000
000000000010000551,2000,false,VB,007,109.000,1.000,19.541,12.089,1.333,8.000,19.541
000000000030000126,4000,false,PD,003,58.000,3.000,0.000,0.000,1.500,9.000,0.000
000000000010000552,4000,false,PD,005,63.000,3.000,7.293,4.697,1.000,5.250,7.293
000000000010000553,2000,false,PD,007,127.000,1.000,27.576,14.562,2.500,15.000,52.102
000000000030000127,2000,false,PD,004,23.000,2.000,0.000,0.000,1.000,4.750,0.000
000000000010000554,3000,false,PD,005,89.000,3.000,106.918,24.625,15.792,94.750,125.492
000000000010000555,4000,false,VB,004,143.000,3.000,16.482,7.801,2.958,17.750,53.996
000000000010000556,4000,false,VB,009,119.000,1.000,1.256,0.750,1.000,1.000,2.341
000000000010000557,2000,false,PD,004,210.000,3.000,12.343,3.659,1.167,7.000,21.811
000000000010000558,3000,false,PD,005,133.000,3.000,4.935,2.318,1.000,4.000,5.774
000000000010000559,4000,false,VB,008,27.000,1.000,4.108,2.830,1.208,7.250,11.749
000000000010000560,4000,false,VB,008,42.000,3.000,2.265,1.260,1.000,3.500,5.168
000000000010000560,3000,false,VB,005,42.000,0.000,2.628,1.452,1.000,5.000,8.960
000000000080000122,1000,false,VB,002,22.000,1.000,1.390,1.087,1.000,5.750,10.805
000000000080000122,3000,false,VB,006,22.000,2.000,5.462,3.776,1.417,8.500,8.190
000000000010000561,4000,false,VB,009,34.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000562,3000,false,VB,006,41.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000563,4000,false,VB,010,13.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000030000128,3000,false,PD,004,58.000,2.000,0.000,0.000,1.708,10.250,0.000
000000000030000128,1000,false,PD,010,58.000,0.000,0.000,0.000,1.042,6.250,0.000
000000000080000123,3000,false,VB,007,50.000,0.000,0.918,0.559,1.000,3.250,6.320
000000000090000029,3000,false,ND,007,44.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000090000030,4000,false,ND,006,38.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000010000564,2000,false,VB,002,183.000,0.000,8.087,3.562,1.000,3.250,9.290
000000000010000565,1000,false,VB,009,71.000,2.000,140.722,22.510,36.125,216.750,343.850
000000000010000565,3000,false,VB,001,71.000,3.000,108.778,18.225,28.833,173.000,155.680
000000000010000566,1000,false,PD,010,58.000,1.000,3.554,2.228,1.000,4.500,10.404
000000000030000129,3000,false,PD,001,62.000,1.000,0.000,0.000,1.000,3.500,0.000
000000000080000124,2000,false,PD,009,16.000,3.000,2.090,1.610,1.250,7.500,6.334
000000000010000567,2000,false,PD,005,73.000,3.000,13.889,8.036,1.375,8.250,13.889
000000000030000130,2000,false,PD,001,10.000,0.000,0.000,0.000,1.583,9.500,0.000
000000000030000130,4000,false,PD,004,10.000,1.000,0.000,0.000,1.375,8.250,0.000
000000000010000568,4000,false,PD,009,8.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000568,3000,false,VB,002,8.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000569,2000,false,VB,005,47.000,3.000,6.941,4.780,2.250,13.500,30.883
000000000080000125,2000,false,PD,008,11.000,0.000,0.609,0.388,1.500,9.000,6.488
000000000030000131,2000,false,PD,003,28.000,1.000,0.000,0.000,1.000,6.000,0.000
000000000010000570,1000,false,VB,003,41.000,1.000,88.813,17.682,33.292,199.750,169.264
000000000010000571,3000,false,VB,007,58.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000571,1000,false,PD,001,58.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000572,4000,false,PD,001,33.000,0.000,1.899,1.405,1.000,2.000,2.721
000000000010000573,1000,false,VB,003,35.000,2.000,4.326,3.215,1.583,9.500,10.269
000000000010000573,4000,false,VB,006,35.000,3.000,4.213,2.895,1.542,9.250,11.449
000000000010000574,1000,false,PD,005,8.000,0.000,0.475,0.380,1.000,1.250,1.332
000000000010000574,3000,false,VB,008,8.000,1.000,0.598,0.491,1.000,2.000,2.088
000000000080000126,3000,false,VB,003,27.000,1.000,4.170,2.587,1.958,11.750,12.885
000000000080000127,1000,false,VB,008,58.000,0.000,5.354,3.071,1.000,4.500,5.739
000000000030000132,4000,false,PD,004,35.000,0.000,0.000,0.000,1.000,5.250,0.000
000000000010000575,3000,false,VB,009,136.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000030000133,3000,false,PD,003,146.000,2.000,0.000,0.000,1.250,7.500,0.000
000000000080000128,3000,false,VB,003,32.000,1.000,3.407,2.355,1.125,6.750,11.548
000000000080000128,1000,false,VB,007,32.000,2.000,6.735,4.744,1.458,8.750,17.179
000000000010000576,1000,false,PD,008,20.000,3.000,0.716,0.475,1.000,3.250,1.888
000000000080000129,2000,false,VB,005,94.000,3.000,7.479,4.454,2.000,12.000,30.625
000000000010000577,4000,false,VB,004,130.000,0.000,12.394,7.335,1.000,5.750,12.394
000000000010000577,1000,false,VB,002,130.000,2.000,9.674,5.925,1.583,9.500,20.779
000000000010000578,2000,false,PD,007,41.000,3.000,4.301,3.006,1.042,6.250,10.122
000000000010000578,4000,false,VB,008,41.000,3.000,10.813,7.914,1.333,8.000,17.989
000000000010000579,2000,false,PD,009,19.000,2.000,1.854,1.391,1.000,4.000,5.457
000000000010000580,3000,false,PD,004,119.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000581,1000,false,VB,010,80.000,3.000,70.764,11.946,13.917,83.500,70.764
000000000010000581,4000,false,PD,010,80.000,2.000,42.691,7.011,10.000,60.000,63.573
000000000010000582,3000,false,VB,005,40.000,1.000,0.558,0.351,1.000,1.750,3.053
