Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000002071,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR TH-401,000000000010000351,4000,SP04,,HYDR-ASSY,,214.000,EA,2024-09-09T00:00:00,2025-01-28T00:00:00,21896.14,1.000,,4500002071,00010,214.000,true,
2000002072,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,SPARE FOR CV-502,000000000010000351,4000,SP04,,HYDR-ASSY,,307.000,EA,2024-11-08T00:00:00,2025-03-29T00:00:00,21896.14,1.000,,4500002072,00010,307.000,true,
2000002073,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR TH-401,000000000010000351,4000,SP04,,HYDR-ASSY,,356.000,EA,2024-12-23T00:00:00,2025-05-13T00:00:00,21896.14,1.000,,4500002073,00010,356.000,true,
2000002074,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR FA-810,000000000010000351,4000,SP04,,HYDR-ASSY,,187.000,EA,2025-08-22T00:00:00,2026-01-10T00:00:00,21896.14,1.000,,4500002074,00010,187.000,true,
2000002075,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR CV-502,000000000010000351,4000,SP04,,HYDR-ASSY,,186.000,EA,2026-01-27T00:00:00,2026-06-17T00:00:00,21896.14,1.000,,4500002075,00010,186.000,true,
2000002076,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR PU-610,000000000010000351,4000,SP04,,HYDR-ASSY,,208.000,EA,2026-02-22T00:00:00,2026-07-13T00:00:00,21896.14,1.000,,4500002076,00010,208.000,true,
2000002077,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR FA-810,000000000010000351,4000,SP04,,HYDR-ASSY,,398.000,EA,2026-07-18T00:00:00,2026-12-06T00:00:00,21896.14,1.000,,4500002077,00010,398.000,true,
2000002078,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR CV-501,000000000010000353,4000,SP04,,HYDR-ASSY,,9.000,EA,2024-10-06T00:00:00,2025-01-27T00:00:00,8403.94,1.000,,4500002078,00010,9.000,true,
2000002079,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR CV-502,000000000010000353,4000,SP04,,HYDR-ASSY,,9.000,EA,2025-04-25T00:00:00,2025-08-16T00:00:00,8403.94,1.000,,4500002079,00010,9.000,true,
2000002080,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,SPARE FOR CV-502,000000000010000353,4000,SP04,,HYDR-ASSY,,9.000,EA,2025-05-26T00:00:00,2025-09-16T00:00:00,8403.94,1.000,,4500002080,00010,9.000,true,
2000002081,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR ML-201,000000000010000353,4000,SP04,,HYDR-ASSY,,9.000,EA,2025-06-06T00:00:00,2025-09-27T00:00:00,8403.94,1.000,,4500002081,00010,9.000,true,
2000002082,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,SPARE FOR ML-202,000000000010000353,4000,SP04,,HYDR-ASSY,,9.000,EA,2025-11-30T00:00:00,2026-03-23T00:00:00,8403.94,1.000,,4500002082,00010,9.000,true,
2000002083,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,SPARE FOR TH-401,000000000010000353,4000,SP04,,HYDR-ASSY,,13.000,EA,2025-12-04T00:00:00,2026-03-27T00:00:00,8403.94,1.000,,4500002083,00010,13.000,true,
2000002084,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR CR-101,000000000010000353,4000,SP04,,HYDR-ASSY,,7.000,EA,2026-05-26T00:00:00,2026-09-16T00:00:00,8403.94,1.000,,4500002084,00010,7.000,true,
2000002085,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR FA-810,000000000010000353,4000,SP04,,HYDR-ASSY,,10.000,EA,2026-06-29T00:00:00,2026-10-20T00:00:00,8403.94,1.000,,4500002085,00010,10.000,true,
2000002086,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR FA-810,000000000010000354,4000,SP04,,MECH-SEAL,,5.000,EA,2024-09-22T00:00:00,2024-10-14T00:00:00,104301.83,1.000,,4500002086,00010,5.000,true,
2000002087,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR CR-101,000000000010000354,4000,SP04,,MECH-SEAL,,5.000,EA,2024-11-18T00:00:00,2024-12-10T00:00:00,104301.83,1.000,,4500002087,00010,5.000,true,
2000002088,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR CV-502,000000000010000354,4000,SP04,,MECH-SEAL,,5.000,EA,2024-12-31T00:00:00,2025-01-22T00:00:00,104301.83,1.000,,4500002088,00010,5.000,true,
2000002089,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,SPARE FOR FA-810,000000000010000354,4000,SP04,,MECH-SEAL,,4.000,EA,2025-02-20T00:00:00,2025-03-14T00:00:00,104301.83,1.000,,4500002089,00010,4.000,true,
2000002090,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR SC-701,000000000010000354,4000,SP04,,MECH-SEAL,,5.000,EA,2025-06-20T00:00:00,2025-07-12T00:00:00,104301.83,1.000,,4500002090,00010,5.000,true,
2000002091,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR ML-202,000000000010000354,4000,SP04,,MECH-SEAL,,5.000,EA,2026-01-11T00:00:00,2026-02-02T00:00:00,104301.83,1.000,,4500002091,00010,5.000,true,
2000002092,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR CV-502,000000000010000354,4000,SP04,,MECH-SEAL,,5.000,EA,2026-06-09T00:00:00,2026-07-01T00:00:00,104301.83,1.000,,4500002092,00010,5.000,true,
2000002093,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR PU-610,000000000010000354,4000,SP04,,MECH-SEAL,,3.000,EA,2026-07-16T00:00:00,2026-08-07T00:00:00,104301.83,1.000,,4500002093,00010,3.000,true,
2000002094,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR ML-201,000000000010000354,4000,SP04,,MECH-SEAL,,3.000,EA,2026-08-25T00:00:00,2026-09-16T00:00:00,104301.83,1.000,,4500002094,00010,3.000,true,
2000002095,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR CR-101,000000000010000354,1000,SP01,,MECH-SEAL,,5.000,EA,2025-02-06T00:00:00,2025-02-28T00:00:00,104301.83,1.000,,4500002095,00010,5.000,true,
2000002096,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,SPARE FOR SC-701,000000000010000354,1000,SP01,,MECH-SEAL,,5.000,EA,2025-08-26T00:00:00,2025-09-17T00:00:00,104301.83,1.000,,4500002096,00010,5.000,true,
2000002097,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR CV-502,000000000010000354,1000,SP01,,MECH-SEAL,,5.000,EA,2026-05-21T00:00:00,2026-06-12T00:00:00,104301.83,1.000,,4500002097,00010,5.000,true,
2000002098,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR TH-401,000000000010000355,3000,SP03,,MILL-LINR,,18.000,EA,2024-09-27T00:00:00,2024-11-25T00:00:00,131587.55,1.000,,4500002098,00010,18.000,true,
2000002099,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR CV-501,000000000010000355,3000,SP03,,MILL-LINR,,17.000,EA,2025-03-17T00:00:00,2025-05-15T00:00:00,131587.55,1.000,,4500002099,00010,17.000,true,
2000002100,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR TH-401,000000000010000355,3000,SP03,,MILL-LINR,,15.000,EA,2025-08-29T00:00:00,2025-10-27T00:00:00,131587.55,1.000,,4500002100,00010,15.000,true,
2000002101,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR FA-810,000000000010000355,3000,SP03,,MILL-LINR,,14.000,EA,2026-03-11T00:00:00,2026-05-09T00:00:00,131587.55,1.000,,4500002101,00010,14.000,true,
2000002102,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR CV-501,000000000010000356,1000,SP01,,INST-XMTR,,3.000,EA,2024-09-04T00:00:00,2024-11-27T00:00:00,99115.35,1.000,,4500002102,00010,3.000,true,
2000002103,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR FA-810,000000000010000356,1000,SP01,,INST-XMTR,,3.000,EA,2025-02-21T00:00:00,2025-05-16T00:00:00,99115.35,1.000,,4500002103,00010,3.000,true,
2000002104,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,SPARE FOR CR-102,000000000010000356,1000,SP01,,INST-XMTR,,3.000,EA,2025-10-02T00:00:00,2025-12-25T00:00:00,99115.35,1.000,,4500002104,00010,3.000,true,
2000002105,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR ML-201,000000000010000356,1000,SP01,,INST-XMTR,,3.000,EA,2026-07-19T00:00:00,2026-10-11T00:00:00,99115.35,1.000,,4500002105,00010,3.000,true,
2000002106,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR PU-610,000000000010000356,4000,SP04,,INST-XMTR,,4.000,EA,2024-09-25T00:00:00,2024-12-18T00:00:00,99115.35,1.000,,4500002106,00010,4.000,true,
2000002107,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR ML-201,000000000010000356,4000,SP04,,INST-XMTR,,5.000,EA,2025-05-06T00:00:00,2025-07-29T00:00:00,99115.35,1.000,,4500002107,00010,5.000,true,
2000002108,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,SPARE FOR SC-701,000000000010000356,4000,SP04,,INST-XMTR,,7.000,EA,2025-07-25T00:00:00,2025-10-17T00:00:00,99115.35,1.000,,4500002108,00010,7.000,true,
2000002109,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,SPARE FOR TH-401,000000000010000356,4000,SP04,,INST-XMTR,,6.000,EA,2025-08-08T00:00:00,2025-10-31T00:00:00,99115.35,1.000,,4500002109,00010,6.000,true,
2000002110,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR FA-810,000000000010000356,4000,SP04,,INST-XMTR,,5.000,EA,2026-01-09T00:00:00,2026-04-03T00:00:00,99115.35,1.000,,4500002110,00010,5.000,true,
2000002111,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR TH-401,000000000010000356,4000,SP04,,INST-XMTR,,4.000,EA,2026-04-09T00:00:00,2026-07-02T00:00:00,99115.35,1.000,,4500002111,00010,4.000,true,
2000002112,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ04,SPARE FOR TH-401,000000000010000357,3000,SP03,,CONV-COMP,,16.000,EA,2024-09-06T00:00:00,2024-11-23T00:00:00,694785.24,1.000,,4500002112,00010,16.000,true,
2000002113,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR PU-610,000000000010000357,3000,SP03,,CONV-COMP,,16.000,EA,2024-10-18T00:00:00,2025-01-04T00:00:00,694785.24,1.000,,4500002113,00010,16.000,true,
2000002114,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR CV-501,000000000010000357,3000,SP03,,CONV-COMP,,17.000,EA,2025-03-30T00:00:00,2025-06-16T00:00:00,694785.24,1.000,,4500002114,00010,17.000,true,
2000002115,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR ML-201,000000000010000357,3000,SP03,,CONV-COMP,,20.000,EA,2026-06-23T00:00:00,2026-09-09T00:00:00,694785.24,1.000,,4500002115,00010,20.000,true,
2000002116,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,SPARE FOR ML-201,000000000010000357,4000,SP04,,CONV-COMP,,6.000,EA,2025-01-15T00:00:00,2025-04-03T00:00:00,694785.24,1.000,,4500002116,00010,6.000,true,
2000002117,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ01,SPARE FOR ML-201,000000000010000357,4000,SP04,,CONV-COMP,,5.000,EA,2025-05-16T00:00:00,2025-08-02T00:00:00,694785.24,1.000,,4500002117,00010,5.000,true,
2000002118,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR PU-611,000000000010000357,4000,SP04,,CONV-COMP,,6.000,EA,2025-09-30T00:00:00,2025-12-17T00:00:00,694785.24,1.000,,4500002118,00010,6.000,true,
2000002119,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR ML-201,000000000010000357,4000,SP04,,CONV-COMP,,7.000,EA,2026-02-05T00:00:00,2026-04-24T00:00:00,694785.24,1.000,,4500002119,00010,7.000,true,
2000002120,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR CR-101,000000000010000357,4000,SP04,,CONV-COMP,,5.000,EA,2026-06-06T00:00:00,2026-08-23T00:00:00,694785.24,1.000,,4500002120,00010,5.000,true,
2000002121,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,SPARE FOR TH-401,000000000010000358,4000,SP04,,MECH-GBOX,,51.000,EA,2024-10-06T00:00:00,2024-10-15T00:00:00,10188.02,1.000,,4500002121,00010,51.000,true,
2000002122,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR ML-201,000000000010000358,4000,SP04,,MECH-GBOX,,46.000,EA,2024-12-18T00:00:00,2024-12-27T00:00:00,10188.02,1.000,,4500002122,00010,46.000,true,
2000002123,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR CV-502,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2025-02-20T00:00:00,2025-03-01T00:00:00,10188.02,1.000,,4500002123,00010,53.000,true,
2000002124,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR CV-501,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2025-04-11T00:00:00,2025-04-20T00:00:00,10188.02,1.000,,4500002124,00010,53.000,true,
2000002125,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR ML-201,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2025-07-18T00:00:00,2025-07-27T00:00:00,10188.02,1.000,,4500002125,00010,53.000,true,
2000002126,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,SPARE FOR ML-202,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2025-11-23T00:00:00,2025-12-02T00:00:00,10188.02,1.000,,4500002126,00010,53.000,true,
2000002127,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR CR-101,000000000010000358,4000,SP04,,MECH-GBOX,,48.000,EA,2026-01-07T00:00:00,2026-01-16T00:00:00,10188.02,1.000,,4500002127,00010,48.000,true,
2000002128,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR TH-401,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2026-02-25T00:00:00,2026-03-06T00:00:00,10188.02,1.000,,4500002128,00010,53.000,true,
2000002129,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,SPARE FOR CV-501,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2026-03-11T00:00:00,2026-03-20T00:00:00,10188.02,1.000,,4500002129,00010,53.000,true,
2000002130,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,SPARE FOR PU-611,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2026-06-20T00:00:00,2026-06-29T00:00:00,10188.02,1.000,,4500002130,00010,53.000,true,
2000002131,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR PU-611,000000000010000358,4000,SP04,,MECH-GBOX,,53.000,EA,2026-07-21T00:00:00,2026-07-30T00:00:00,10188.02,1.000,,4500002131,00010,53.000,true,
2000002132,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR PU-610,000000000080000084,3000,SP03,,MECH-PUMP,,17.000,EA,2024-09-09T00:00:00,2024-10-18T00:00:00,343815.62,1.000,,4500002132,00010,17.000,true,
2000002133,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,SPARE FOR TH-401,000000000080000084,3000,SP03,,MECH-PUMP,,18.000,EA,2025-02-03T00:00:00,2025-03-14T00:00:00,343815.62,1.000,,4500002133,00010,18.000,true,
2000002134,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR FA-810,000000000080000084,3000,SP03,,MECH-PUMP,,18.000,EA,2025-08-15T00:00:00,2025-09-23T00:00:00,343815.62,1.000,,4500002134,00010,18.000,true,
2000002135,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000080000084,3000,SP03,,MECH-PUMP,,18.000,EA,2026-07-05T00:00:00,2026-08-13T00:00:00,343815.62,1.000,,4500002135,00010,18.000,true,
2000002136,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR SC-701,000000000010000359,3000,SP03,,INST-XMTR,,4.000,EA,2024-09-24T00:00:00,2024-11-04T00:00:00,21760.10,1.000,,4500002136,00010,4.000,true,
2000002137,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR SC-701,000000000010000359,3000,SP03,,INST-XMTR,,4.000,EA,2024-10-05T00:00:00,2024-11-15T00:00:00,21760.10,1.000,,4500002137,00010,4.000,true,
2000002138,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ02,SPARE FOR ML-201,000000000010000359,3000,SP03,,INST-XMTR,,5.000,EA,2025-01-25T00:00:00,2025-03-07T00:00:00,21760.10,1.000,,4500002138,00010,5.000,true,
2000002139,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR ML-201,000000000010000359,3000,SP03,,INST-XMTR,,5.000,EA,2025-08-10T00:00:00,2025-09-20T00:00:00,21760.10,1.000,,4500002139,00010,5.000,true,
2000002140,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR TH-401,000000000010000359,3000,SP03,,INST-XMTR,,5.000,EA,2025-09-13T00:00:00,2025-10-24T00:00:00,21760.10,1.000,,4500002140,00010,5.000,true,
2000002141,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR CR-102,000000000010000359,3000,SP03,,INST-XMTR,,4.000,EA,2025-12-11T00:00:00,2026-01-21T00:00:00,21760.10,1.000,,4500002141,00010,4.000,true,
2000002142,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR CR-101,000000000010000359,3000,SP03,,INST-XMTR,,5.000,EA,2026-07-01T00:00:00,2026-08-11T00:00:00,21760.10,1.000,,4500002142,00010,5.000,true,
2000002143,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,SPARE FOR ML-202,000000000010000359,3000,SP03,,INST-XMTR,,5.000,EA,2026-08-15T00:00:00,2026-09-25T00:00:00,21760.10,1.000,,4500002143,00010,5.000,true,
2000002144,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,SPARE FOR PU-611,000000000010000359,4000,SP04,,INST-XMTR,,7.000,EA,2024-10-09T00:00:00,2024-11-19T00:00:00,21760.10,1.000,,4500002144,00010,7.000,true,
2000002145,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR TH-401,000000000010000359,4000,SP04,,INST-XMTR,,7.000,EA,2024-11-02T00:00:00,2024-12-13T00:00:00,21760.10,1.000,,4500002145,00010,7.000,true,
2000002146,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,SPARE FOR PU-610,000000000010000359,4000,SP04,,INST-XMTR,,10.000,EA,2024-12-14T00:00:00,2025-01-24T00:00:00,21760.10,1.000,,4500002146,00010,10.000,true,
2000002147,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR FA-810,000000000010000359,4000,SP04,,INST-XMTR,,5.000,EA,2025-09-05T00:00:00,2025-10-16T00:00:00,21760.10,1.000,,4500002147,00010,5.000,true,
2000002148,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR FL-310,000000000010000359,4000,SP04,,INST-XMTR,,7.000,EA,2026-02-06T00:00:00,2026-03-19T00:00:00,21760.10,1.000,,4500002148,00010,7.000,true,
2000002149,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ03,SPARE FOR CV-502,000000000010000359,4000,SP04,,INST-XMTR,,6.000,EA,2026-05-23T00:00:00,2026-07-03T00:00:00,21760.10,1.000,,4500002149,00010,6.000,true,
2000002150,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,SPARE FOR FA-810,000000000010000359,4000,SP04,,INST-XMTR,,10.000,EA,2026-06-04T00:00:00,2026-07-15T00:00:00,21760.10,1.000,,4500002150,00010,10.000,true,
2000002151,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,SPARE FOR PU-611,000000000010000360,4000,SP04,,ELEC-CTRL,,10.000,EA,2024-11-22T00:00:00,2025-01-08T00:00:00,39568.24,1.000,,4500002151,00010,10.000,true,
2000002152,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000010000360,4000,SP04,,ELEC-CTRL,,12.000,EA,2025-08-28T00:00:00,2025-10-14T00:00:00,39568.24,1.000,,4500002152,00010,12.000,true,
2000002153,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR PU-611,000000000010000360,4000,SP04,,ELEC-CTRL,,10.000,EA,2026-01-10T00:00:00,2026-02-26T00:00:00,39568.24,1.000,,4500002153,00010,10.000,true,
2000002154,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000010000360,4000,SP04,,ELEC-CTRL,,11.000,EA,2026-07-12T00:00:00,2026-08-28T00:00:00,39568.24,1.000,,4500002154,00010,11.000,true,
2000002155,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ01,SPARE FOR CR-101,000000000010000361,4000,SP04,,ELEC-MOTR,,9.000,EA,2024-09-10T00:00:00,2025-01-27T00:00:00,538651.07,1.000,,4500002155,00010,9.000,true,
2000002156,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR TH-401,000000000010000361,4000,SP04,,ELEC-MOTR,,6.000,EA,2025-02-01T00:00:00,2025-06-20T00:00:00,538651.07,1.000,,4500002156,00010,6.000,true,
2000002157,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR TH-401,000000000010000361,4000,SP04,,ELEC-MOTR,,11.000,EA,2025-05-24T00:00:00,2025-10-10T00:00:00,538651.07,1.000,,4500002157,00010,11.000,true,
2000002158,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,SPARE FOR CR-102,000000000010000361,4000,SP04,,ELEC-MOTR,,8.000,EA,2026-03-08T00:00:00,2026-07-25T00:00:00,538651.07,1.000,,4500002158,00010,8.000,true,
2000002159,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR CR-102,000000000010000362,4000,SP04,,INST-XMTR,,120.000,EA,2024-09-12T00:00:00,2024-10-20T00:00:00,13148.62,1.000,,4500002159,00010,120.000,true,
2000002160,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,SPARE FOR FA-810,000000000010000362,4000,SP04,,INST-XMTR,,117.000,EA,2024-11-26T00:00:00,2025-01-03T00:00:00,13148.62,1.000,,4500002160,00010,117.000,true,
2000002161,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR CR-102,000000000010000362,4000,SP04,,INST-XMTR,,152.000,EA,2024-12-16T00:00:00,2025-01-23T00:00:00,13148.62,1.000,,4500002161,00010,152.000,true,
2000002162,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ04,SPARE FOR ML-201,000000000010000362,4000,SP04,,INST-XMTR,,112.000,EA,2025-06-20T00:00:00,2025-07-28T00:00:00,13148.62,1.000,,4500002162,00010,112.000,true,
2000002163,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR CR-102,000000000010000362,4000,SP04,,INST-XMTR,,143.000,EA,2025-07-30T00:00:00,2025-09-06T00:00:00,13148.62,1.000,,4500002163,00010,143.000,true,
2000002164,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR CV-502,000000000010000362,4000,SP04,,INST-XMTR,,98.000,EA,2025-12-06T00:00:00,2026-01-13T00:00:00,13148.62,1.000,,4500002164,00010,98.000,true,
2000002165,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,SPARE FOR SC-701,000000000010000362,4000,SP04,,INST-XMTR,,98.000,EA,2026-03-29T00:00:00,2026-05-06T00:00:00,13148.62,1.000,,4500002165,00010,98.000,true,
2000002166,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR FA-810,000000000010000362,4000,SP04,,INST-XMTR,,102.000,EA,2026-06-09T00:00:00,2026-07-17T00:00:00,13148.62,1.000,,4500002166,00010,102.000,true,
2000002167,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,SPARE FOR CV-501,000000000010000362,4000,SP04,,INST-XMTR,,130.000,EA,2026-07-01T00:00:00,2026-08-08T00:00:00,13148.62,1.000,,4500002167,00010,130.000,true,
2000002168,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR ML-202,000000000010000363,3000,SP03,,INST-XMTR,,208.000,EA,2024-09-20T00:00:00,2025-01-03T00:00:00,7004.72,1.000,,4500002168,00010,208.000,true,
2000002169,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR TH-401,000000000010000363,3000,SP03,,INST-XMTR,,200.000,EA,2025-03-22T00:00:00,2025-07-05T00:00:00,7004.72,1.000,,4500002169,00010,200.000,true,
2000002170,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR FA-810,000000000010000363,3000,SP03,,INST-XMTR,,178.000,EA,2025-09-05T00:00:00,2025-12-19T00:00:00,7004.72,1.000,,4500002170,00010,178.000,true,
2000002171,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR FL-310,000000000010000363,3000,SP03,,INST-XMTR,,216.000,EA,2025-10-19T00:00:00,2026-02-01T00:00:00,7004.72,1.000,,4500002171,00010,216.000,true,
2000002172,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR FL-310,000000000010000363,3000,SP03,,INST-XMTR,,191.000,EA,2026-04-02T00:00:00,2026-07-16T00:00:00,7004.72,1.000,,4500002172,00010,191.000,true,
2000002173,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR PU-610,000000000010000363,1000,SP01,,INST-XMTR,,87.000,EA,2024-09-26T00:00:00,2025-01-09T00:00:00,7004.72,1.000,,4500002173,00010,87.000,true,
2000002174,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR ML-201,000000000010000363,1000,SP01,,INST-XMTR,,112.000,EA,2024-10-26T00:00:00,2025-02-08T00:00:00,7004.72,1.000,,4500002174,00010,112.000,true,
