id,user_id,action,entity_type,entity_id,old_value,new_value,timestamp,ip_address,device_metadata
951,2,DOA_APPROVED,RR,206,,,2026-04-09T02:46:36.003322+00:00,,synthetic-seed
952,24,PR_CREATED,PR,179,,"{""pr_number"": ""PR-2179""}",2026-04-12T02:46:36.003322+00:00,,synthetic-seed
953,24,RFQ_CLOSED,PR,179,,,2026-04-20T02:46:36.003322+00:00,,synthetic-seed
954,15,NFA_APPROVED,PR,179,,,2026-05-20T02:46:36.003322+00:00,,synthetic-seed
955,24,PO_CREATED,PO,152,,"{""po_number"": ""PO-3152""}",2026-05-21T02:46:36.003322+00:00,,synthetic-seed
956,17,RR_CREATED,RR,207,,"{""rr_number"": ""RR-1207""}",2026-01-10T07:46:36.003322+00:00,,synthetic-seed
957,3,DOA_APPROVED,RR,207,,,2026-01-14T07:46:36.003322+00:00,,synthetic-seed
958,12,PR_CREATED,PR,180,,"{""pr_number"": ""PR-2180""}",2026-01-17T07:46:36.003322+00:00,,synthetic-seed
959,12,RFQ_CLOSED,PR,180,,,2026-01-28T07:46:36.003322+00:00,,synthetic-seed
960,15,NFA_APPROVED,PR,180,,,2026-02-02T07:46:36.003322+00:00,,synthetic-seed
961,12,PO_CREATED,PO,153,,"{""po_number"": ""PO-3153""}",2026-02-03T07:46:36.003322+00:00,,synthetic-seed
962,16,RR_CREATED,RR,208,,"{""rr_number"": ""RR-1208""}",2026-07-24T10:46:36.003322+00:00,,synthetic-seed
963,21,RR_CREATED,RR,209,,"{""rr_number"": ""RR-1209""}",2025-12-09T16:46:36.003322+00:00,,synthetic-seed
964,2,DOA_APPROVED,RR,209,,,2025-12-13T16:46:36.003322+00:00,,synthetic-seed
965,24,PR_CREATED,PR,181,,"{""pr_number"": ""PR-2181""}",2025-12-16T16:46:36.003322+00:00,,synthetic-seed
966,24,RFQ_CLOSED,PR,181,,,2025-12-27T16:46:36.003322+00:00,,synthetic-seed
967,24,PO_CREATED,PO,154,,"{""po_number"": ""PO-3154""}",2026-01-30T16:46:36.003322+00:00,,synthetic-seed
968,5,RR_CREATED,RR,210,,"{""rr_number"": ""RR-1210""}",2026-04-07T02:46:36.003322+00:00,,synthetic-seed
969,2,DOA_APPROVED,RR,210,,,2026-04-26T02:46:36.003322+00:00,,synthetic-seed
970,5,PR_CREATED,PR,182,,"{""pr_number"": ""PR-2182""}",2026-04-27T02:46:36.003322+00:00,,synthetic-seed
971,5,RFQ_CLOSED,PR,182,,,2026-05-06T02:46:36.003322+00:00,,synthetic-seed
972,5,PO_CREATED,PO,155,,"{""po_number"": ""PO-3155""}",2026-05-07T02:46:36.003322+00:00,,synthetic-seed
973,18,RR_CREATED,RR,211,,"{""rr_number"": ""RR-1211""}",2025-12-25T07:46:36.003322+00:00,,synthetic-seed
974,2,DOA_APPROVED,RR,211,,,2025-12-27T07:46:36.003322+00:00,,synthetic-seed
975,13,PR_CREATED,PR,183,,"{""pr_number"": ""PR-2183""}",2025-12-30T07:46:36.003322+00:00,,synthetic-seed
976,13,RFQ_CLOSED,PR,183,,,2026-01-08T07:46:36.003322+00:00,,synthetic-seed
977,3,NFA_APPROVED,PR,183,,,2026-01-19T07:46:36.003322+00:00,,synthetic-seed
978,13,PO_CREATED,PO,156,,"{""po_number"": ""PO-3156""}",2026-01-20T07:46:36.003322+00:00,,synthetic-seed
979,19,RR_CREATED,RR,212,,"{""rr_number"": ""RR-1212""}",2026-01-25T14:46:36.003322+00:00,,synthetic-seed
980,2,DOA_APPROVED,RR,212,,,2026-02-15T14:46:36.003322+00:00,,synthetic-seed
981,24,PR_CREATED,PR,184,,"{""pr_number"": ""PR-2184""}",2026-02-17T14:46:36.003322+00:00,,synthetic-seed
982,24,RFQ_CLOSED,PR,184,,,2026-02-24T14:46:36.003322+00:00,,synthetic-seed
983,24,PO_CREATED,PO,157,,"{""po_number"": ""PO-3157""}",2026-03-04T08:46:36.003322+00:00,,synthetic-seed
984,16,RR_CREATED,RR,213,,"{""rr_number"": ""RR-1213""}",2026-03-26T13:46:36.003322+00:00,,synthetic-seed
985,15,DOA_APPROVED,RR,213,,,2026-03-30T13:46:36.003322+00:00,,synthetic-seed
986,13,PR_CREATED,PR,185,,"{""pr_number"": ""PR-2185""}",2026-03-31T13:46:36.003322+00:00,,synthetic-seed
987,13,RFQ_CLOSED,PR,185,,,2026-04-06T13:46:36.003322+00:00,,synthetic-seed
988,15,NFA_APPROVED,PR,185,,,2026-04-11T13:46:36.003322+00:00,,synthetic-seed
989,13,PO_CREATED,PO,158,,"{""po_number"": ""PO-3158""}",2026-04-12T13:46:36.003322+00:00,,synthetic-seed
990,11,RR_CREATED,RR,214,,"{""rr_number"": ""RR-1214""}",2026-06-17T01:46:36.003322+00:00,,synthetic-seed
991,15,DOA_APPROVED,RR,214,,,2026-07-10T01:46:36.003322+00:00,,synthetic-seed
992,5,PR_CREATED,PR,186,,"{""pr_number"": ""PR-2186""}",2026-07-12T01:46:36.003322+00:00,,synthetic-seed
993,5,PO_CREATED,PO,159,,"{""po_number"": ""PO-3159""}",2026-07-13T01:46:36.003322+00:00,,synthetic-seed
994,20,RR_CREATED,RR,215,,"{""rr_number"": ""RR-1215""}",2026-05-03T20:46:36.003322+00:00,,synthetic-seed
995,14,RR_CREATED,RR,216,,"{""rr_number"": ""RR-1216""}",2026-04-06T09:46:36.003322+00:00,,synthetic-seed
996,2,DOA_APPROVED,RR,216,,,2026-04-09T09:46:36.003322+00:00,,synthetic-seed
997,12,PR_CREATED,PR,187,,"{""pr_number"": ""PR-2187""}",2026-04-11T09:46:36.003322+00:00,,synthetic-seed
998,12,PO_CREATED,PO,160,,"{""po_number"": ""PO-3160""}",2026-04-12T09:46:36.003322+00:00,,synthetic-seed
999,12,RR_CREATED,RR,217,,"{""rr_number"": ""RR-1217""}",2026-08-09T07:46:36.003322+00:00,,synthetic-seed
1000,2,DOA_APPROVED,RR,217,,,2026-08-13T07:46:36.003322+00:00,,synthetic-seed
1001,5,PR_CREATED,PR,188,,"{""pr_number"": ""PR-2188""}",2026-08-16T07:46:36.003322+00:00,,synthetic-seed
1002,5,RFQ_CLOSED,PR,188,,,2026-08-24T07:46:36.003322+00:00,,synthetic-seed
1003,5,PO_CREATED,PO,161,,"{""po_number"": ""PO-3161""}",2026-08-25T07:46:36.003322+00:00,,synthetic-seed
1004,6,RR_CREATED,RR,218,,"{""rr_number"": ""RR-1218""}",2026-02-10T20:46:36.003322+00:00,,synthetic-seed
1005,2,DOA_APPROVED,RR,218,,,2026-02-13T20:46:36.003322+00:00,,synthetic-seed
1006,5,PR_CREATED,PR,189,,"{""pr_number"": ""PR-2189""}",2026-02-15T20:46:36.003322+00:00,,synthetic-seed
1007,5,RFQ_CLOSED,PR,189,,,2026-02-25T20:46:36.003322+00:00,,synthetic-seed
1008,15,NFA_APPROVED,PR,189,,,2026-03-03T20:46:36.003322+00:00,,synthetic-seed
1009,5,PO_CREATED,PO,162,,"{""po_number"": ""PO-3162""}",2026-03-04T20:46:36.003322+00:00,,synthetic-seed
1010,2,RR_CREATED,RR,219,,"{""rr_number"": ""RR-1219""}",2026-07-14T07:46:36.003322+00:00,,synthetic-seed
1011,11,RR_CREATED,RR,220,,"{""rr_number"": ""RR-1220""}",2026-04-24T22:46:36.003322+00:00,,synthetic-seed
1012,15,DOA_APPROVED,RR,220,,,2026-04-27T22:46:36.003322+00:00,,synthetic-seed
1013,24,PR_CREATED,PR,190,,"{""pr_number"": ""PR-2190""}",2026-04-30T22:46:36.003322+00:00,,synthetic-seed
1014,24,RFQ_CLOSED,PR,190,,,2026-05-09T22:46:36.003322+00:00,,synthetic-seed
1015,3,NFA_APPROVED,PR,190,,,2026-05-18T22:46:36.003322+00:00,,synthetic-seed
1016,24,PO_CREATED,PO,163,,"{""po_number"": ""PO-3163""}",2026-05-19T22:46:36.003322+00:00,,synthetic-seed
1017,14,RR_CREATED,RR,221,,"{""rr_number"": ""RR-1221""}",2025-12-22T22:46:36.003322+00:00,,synthetic-seed
1018,15,DOA_APPROVED,RR,221,,,2025-12-25T22:46:36.003322+00:00,,synthetic-seed
1019,12,PR_CREATED,PR,191,,"{""pr_number"": ""PR-2191""}",2025-12-28T22:46:36.003322+00:00,,synthetic-seed
1020,12,RFQ_CLOSED,PR,191,,,2026-01-05T22:46:36.003322+00:00,,synthetic-seed
1021,12,PO_CREATED,PO,164,,"{""po_number"": ""PO-3164""}",2026-01-06T22:46:36.003322+00:00,,synthetic-seed
1022,2,RR_CREATED,RR,222,,"{""rr_number"": ""RR-1222""}",2026-03-17T05:46:36.003322+00:00,,synthetic-seed
1023,2,DOA_APPROVED,RR,222,,,2026-03-19T05:46:36.003322+00:00,,synthetic-seed
1024,12,PR_CREATED,PR,192,,"{""pr_number"": ""PR-2192""}",2026-03-22T05:46:36.003322+00:00,,synthetic-seed
1025,12,PO_CREATED,PO,165,,"{""po_number"": ""PO-3165""}",2026-03-23T05:46:36.003322+00:00,,synthetic-seed
1026,19,RR_CREATED,RR,223,,"{""rr_number"": ""RR-1223""}",2026-03-19T21:46:36.003322+00:00,,synthetic-seed
1027,2,DOA_APPROVED,RR,223,,,2026-03-21T21:46:36.003322+00:00,,synthetic-seed
1028,24,PR_CREATED,PR,193,,"{""pr_number"": ""PR-2193""}",2026-03-24T21:46:36.003322+00:00,,synthetic-seed
1029,24,RFQ_CLOSED,PR,193,,,2026-03-30T21:46:36.003322+00:00,,synthetic-seed
1030,24,PO_CREATED,PO,166,,"{""po_number"": ""PO-3166""}",2026-04-07T11:46:36.003322+00:00,,synthetic-seed
1031,10,RR_CREATED,RR,224,,"{""rr_number"": ""RR-1224""}",2026-03-27T02:46:36.003322+00:00,,synthetic-seed
1032,2,DOA_APPROVED,RR,224,,,2026-03-31T02:46:36.003322+00:00,,synthetic-seed
1033,24,PR_CREATED,PR,194,,"{""pr_number"": ""PR-2194""}",2026-04-03T02:46:36.003322+00:00,,synthetic-seed
1034,24,RFQ_CLOSED,PR,194,,,2026-04-09T02:46:36.003322+00:00,,synthetic-seed
1035,3,NFA_APPROVED,PR,194,,,2026-04-21T23:46:36.003322+00:00,,synthetic-seed
1036,24,PO_CREATED,PO,167,,"{""po_number"": ""PO-3167""}",2026-04-22T23:46:36.003322+00:00,,synthetic-seed
1037,3,RR_CREATED,RR,225,,"{""rr_number"": ""RR-1225""}",2025-12-03T08:46:36.003322+00:00,,synthetic-seed
1038,2,DOA_APPROVED,RR,225,,,2025-12-05T08:46:36.003322+00:00,,synthetic-seed
1039,12,PR_CREATED,PR,195,,"{""pr_number"": ""PR-2195""}",2025-12-07T08:46:36.003322+00:00,,synthetic-seed
1040,12,RFQ_CLOSED,PR,195,,,2025-12-14T08:46:36.003322+00:00,,synthetic-seed
1041,12,PO_CREATED,PO,168,,"{""po_number"": ""PO-3168""}",2025-12-15T08:46:36.003322+00:00,,synthetic-seed
1042,3,RR_CREATED,RR,226,,"{""rr_number"": ""RR-1226""}",2026-08-11T07:46:36.003322+00:00,,synthetic-seed
1043,3,DOA_APPROVED,RR,226,,,2026-08-14T07:46:36.003322+00:00,,synthetic-seed
1044,13,PR_CREATED,PR,196,,"{""pr_number"": ""PR-2196""}",2026-08-15T07:46:36.003322+00:00,,synthetic-seed
1045,13,PO_CREATED,PO,169,,"{""po_number"": ""PO-3169""}",2026-08-16T07:46:36.003322+00:00,,synthetic-seed
1046,3,RR_CREATED,RR,227,,"{""rr_number"": ""RR-1227""}",2026-03-19T19:46:36.003322+00:00,,synthetic-seed
1047,15,DOA_APPROVED,RR,227,,,2026-03-21T19:46:36.003322+00:00,,synthetic-seed
1048,12,PR_CREATED,PR,197,,"{""pr_number"": ""PR-2197""}",2026-03-22T19:46:36.003322+00:00,,synthetic-seed
1049,12,RFQ_CLOSED,PR,197,,,2026-03-29T19:46:36.003322+00:00,,synthetic-seed
1050,12,PO_CREATED,PO,170,,"{""po_number"": ""PO-3170""}",2026-04-03T19:46:36.003322+00:00,,synthetic-seed
1051,13,RR_CREATED,RR,228,,"{""rr_number"": ""RR-1228""}",2026-05-09T14:46:36.003322+00:00,,synthetic-seed
1052,19,RR_CREATED,RR,229,,"{""rr_number"": ""RR-1229""}",2026-08-21T17:46:36.003322+00:00,,synthetic-seed
1053,3,DOA_APPROVED,RR,229,,,2026-08-23T17:46:36.003322+00:00,,synthetic-seed
1054,13,PR_CREATED,PR,198,,"{""pr_number"": ""PR-2198""}",2026-08-26T17:46:36.003322+00:00,,synthetic-seed
1055,3,NFA_APPROVED,PR,198,,,2026-08-31T17:46:36.003322+00:00,,synthetic-seed
1056,13,PO_CREATED,PO,171,,"{""po_number"": ""PO-3171""}",2026-09-01T17:46:36.003322+00:00,,synthetic-seed
1057,14,RR_CREATED,RR,230,,"{""rr_number"": ""RR-1230""}",2025-12-27T02:46:36.003322+00:00,,synthetic-seed
1058,2,APPROVAL_ESCALATED,RR,230,,,2025-12-29T02:46:36.003322+00:00,,synthetic-seed
1059,23,RR_CREATED,RR,231,,"{""rr_number"": ""RR-1231""}",2026-07-15T12:46:36.003322+00:00,,synthetic-seed
1060,2,DOA_APPROVED,RR,231,,,2026-07-19T12:46:36.003322+00:00,,synthetic-seed
1061,5,PR_CREATED,PR,199,,"{""pr_number"": ""PR-2199""}",2026-07-21T12:46:36.003322+00:00,,synthetic-seed
1062,5,RFQ_CLOSED,PR,199,,,2026-09-05T12:46:36.003322+00:00,,synthetic-seed
1063,3,NFA_APPROVED,PR,199,,,2026-09-09T12:46:36.003322+00:00,,synthetic-seed
1064,5,PO_CREATED,PO,172,,"{""po_number"": ""PO-3172""}",2026-09-10T12:46:36.003322+00:00,,synthetic-seed
1065,20,RR_CREATED,RR,232,,"{""rr_number"": ""RR-1232""}",2026-07-15T04:46:36.003322+00:00,,synthetic-seed
1066,2,DOA_APPROVED,RR,232,,,2026-07-17T04:46:36.003322+00:00,,synthetic-seed
1067,5,PR_CREATED,PR,200,,"{""pr_number"": ""PR-2200""}",2026-07-19T04:46:36.003322+00:00,,synthetic-seed
1068,5,PO_CREATED,PO,173,,"{""po_number"": ""PO-3173""}",2026-07-20T04:46:36.003322+00:00,,synthetic-seed
1069,18,RR_CREATED,RR,233,,"{""rr_number"": ""RR-1233""}",2026-02-13T10:46:36.003322+00:00,,synthetic-seed
1070,2,DOA_APPROVED,RR,233,,,2026-02-15T10:46:36.003322+00:00,,synthetic-seed
1071,24,PR_CREATED,PR,201,,"{""pr_number"": ""PR-2201""}",2026-02-18T10:46:36.003322+00:00,,synthetic-seed
1072,24,RFQ_CLOSED,PR,201,,,2026-02-25T10:46:36.003322+00:00,,synthetic-seed
1073,12,RR_CREATED,RR,234,,"{""rr_number"": ""RR-1234""}",2025-12-29T18:46:36.003322+00:00,,synthetic-seed
1074,2,DOA_APPROVED,RR,234,,,2026-01-01T18:46:36.003322+00:00,,synthetic-seed
1075,12,PR_CREATED,PR,202,,"{""pr_number"": ""PR-2202""}",2026-01-02T18:46:36.003322+00:00,,synthetic-seed
1076,12,RFQ_CLOSED,PR,202,,,2026-01-13T18:46:36.003322+00:00,,synthetic-seed
1077,15,NFA_APPROVED,PR,202,,,2026-01-16T18:46:36.003322+00:00,,synthetic-seed
1078,12,PO_CREATED,PO,174,,"{""po_number"": ""PO-3174""}",2026-01-17T18:46:36.003322+00:00,,synthetic-seed
1079,12,RR_CREATED,RR,235,,"{""rr_number"": ""RR-1235""}",2026-04-20T08:46:36.003322+00:00,,synthetic-seed
1080,15,RR_CREATED,RR,236,,"{""rr_number"": ""RR-1236""}",2026-06-28T03:46:36.003322+00:00,,synthetic-seed
1081,15,DOA_APPROVED,RR,236,,,2026-07-02T03:46:36.003322+00:00,,synthetic-seed
1082,13,PR_CREATED,PR,203,,"{""pr_number"": ""PR-2203""}",2026-07-05T03:46:36.003322+00:00,,synthetic-seed
1083,3,NFA_APPROVED,PR,203,,,2026-07-09T03:46:36.003322+00:00,,synthetic-seed
1084,13,PO_CREATED,PO,175,,"{""po_number"": ""PO-3175""}",2026-07-10T03:46:36.003322+00:00,,synthetic-seed
1085,21,RR_CREATED,RR,237,,"{""rr_number"": ""RR-1237""}",2026-06-23T20:46:36.003322+00:00,,synthetic-seed
1086,15,DOA_APPROVED,RR,237,,,2026-06-25T20:46:36.003322+00:00,,synthetic-seed
1087,5,PR_CREATED,PR,204,,"{""pr_number"": ""PR-2204""}",2026-06-26T20:46:36.003322+00:00,,synthetic-seed
1088,5,RFQ_CLOSED,PR,204,,,2026-07-04T20:46:36.003322+00:00,,synthetic-seed
1089,5,PO_CREATED,PO,176,,"{""po_number"": ""PO-3176""}",2026-07-05T20:46:36.003322+00:00,,synthetic-seed
1090,2,RR_CREATED,RR,238,,"{""rr_number"": ""RR-1238""}",2026-04-14T03:46:36.003322+00:00,,synthetic-seed
1091,8,RR_CREATED,RR,239,,"{""rr_number"": ""RR-1239""}",2025-12-10T17:46:36.003322+00:00,,synthetic-seed
1092,3,APPROVAL_ESCALATED,RR,239,,,2025-12-12T17:46:36.003322+00:00,,synthetic-seed
1093,1,RR_CREATED,RR,240,,"{""rr_number"": ""RR-1240""}",2026-01-04T23:46:36.003322+00:00,,synthetic-seed
1094,3,DOA_APPROVED,RR,240,,,2026-01-08T23:46:36.003322+00:00,,synthetic-seed
1095,24,PR_CREATED,PR,205,,"{""pr_number"": ""PR-2205""}",2026-01-11T23:46:36.003322+00:00,,synthetic-seed
1096,15,NFA_APPROVED,PR,205,,,2026-01-15T23:46:36.003322+00:00,,synthetic-seed
1097,24,PO_CREATED,PO,177,,"{""po_number"": ""PO-3177""}",2026-01-16T23:46:36.003322+00:00,,synthetic-seed
1098,10,RR_CREATED,RR,241,,"{""rr_number"": ""RR-1241""}",2026-08-19T14:46:36.003322+00:00,,synthetic-seed
1099,15,DOA_APPROVED,RR,241,,,2026-08-20T14:46:36.003322+00:00,,synthetic-seed
1100,20,RR_CREATED,RR,242,,"{""rr_number"": ""RR-1242""}",2026-06-06T10:46:36.003322+00:00,,synthetic-seed
1101,15,DOA_APPROVED,RR,242,,,2026-06-08T10:46:36.003322+00:00,,synthetic-seed
1102,12,PR_CREATED,PR,206,,"{""pr_number"": ""PR-2206""}",2026-06-10T10:46:36.003322+00:00,,synthetic-seed
1103,12,RFQ_CLOSED,PR,206,,,2026-06-21T10:46:36.003322+00:00,,synthetic-seed
1104,3,NFA_APPROVED,PR,206,,,2026-07-13T10:46:36.003322+00:00,,synthetic-seed
1105,12,PO_CREATED,PO,178,,"{""po_number"": ""PO-3178""}",2026-07-14T10:46:36.003322+00:00,,synthetic-seed
1106,16,RR_CREATED,RR,243,,"{""rr_number"": ""RR-1243""}",2026-07-19T21:46:36.003322+00:00,,synthetic-seed
1107,2,DOA_APPROVED,RR,243,,,2026-07-23T21:46:36.003322+00:00,,synthetic-seed
1108,5,PR_CREATED,PR,207,,"{""pr_number"": ""PR-2207""}",2026-07-26T21:46:36.003322+00:00,,synthetic-seed
1109,5,RFQ_CLOSED,PR,207,,,2026-08-04T21:46:36.003322+00:00,,synthetic-seed
1110,3,NFA_APPROVED,PR,207,,,2026-08-17T12:46:36.003322+00:00,,synthetic-seed
1111,5,PO_CREATED,PO,179,,"{""po_number"": ""PO-3179""}",2026-08-18T12:46:36.003322+00:00,,synthetic-seed
1112,4,RR_CREATED,RR,244,,"{""rr_number"": ""RR-1244""}",2026-01-19T14:46:36.003322+00:00,,synthetic-seed
1113,15,DOA_APPROVED,RR,244,,,2026-01-22T14:46:36.003322+00:00,,synthetic-seed
1114,24,PR_CREATED,PR,208,,"{""pr_number"": ""PR-2208""}",2026-01-23T14:46:36.003322+00:00,,synthetic-seed
1115,24,PO_CREATED,PO,180,,"{""po_number"": ""PO-3180""}",2026-01-24T14:46:36.003322+00:00,,synthetic-seed
1116,5,RR_CREATED,RR,245,,"{""rr_number"": ""RR-1245""}",2026-08-14T02:46:36.003322+00:00,,synthetic-seed
1117,8,RR_CREATED,RR,246,,"{""rr_number"": ""RR-1246""}",2026-07-11T04:46:36.003322+00:00,,synthetic-seed
1118,2,RR_CREATED,RR,247,,"{""rr_number"": ""RR-1247""}",2026-01-15T12:46:36.003322+00:00,,synthetic-seed
1119,15,DOA_APPROVED,RR,247,,,2026-01-16T12:46:36.003322+00:00,,synthetic-seed
1120,12,PR_CREATED,PR,209,,"{""pr_number"": ""PR-2209""}",2026-01-19T12:46:36.003322+00:00,,synthetic-seed
1121,12,PO_CREATED,PO,181,,"{""po_number"": ""PO-3181""}",2026-01-20T12:46:36.003322+00:00,,synthetic-seed
1122,11,RR_CREATED,RR,248,,"{""rr_number"": ""RR-1248""}",2026-01-08T14:46:36.003322+00:00,,synthetic-seed
1123,2,DOA_APPROVED,RR,248,,,2026-01-10T14:46:36.003322+00:00,,synthetic-seed
1124,12,PR_CREATED,PR,210,,"{""pr_number"": ""PR-2210""}",2026-01-23T14:46:36.003322+00:00,,synthetic-seed
1125,12,RFQ_CLOSED,PR,210,,,2026-02-01T14:46:36.003322+00:00,,synthetic-seed
1126,3,NFA_APPROVED,PR,210,,,2026-02-06T14:46:36.003322+00:00,,synthetic-seed
1127,12,PO_CREATED,PO,182,,"{""po_number"": ""PO-3182""}",2026-02-07T14:46:36.003322+00:00,,synthetic-seed
1128,3,RR_CREATED,RR,249,,"{""rr_number"": ""RR-1249""}",2026-01-15T19:46:36.003322+00:00,,synthetic-seed
1129,3,APPROVAL_ESCALATED,RR,249,,,2026-01-17T19:46:36.003322+00:00,,synthetic-seed
1130,11,RR_CREATED,RR,250,,"{""rr_number"": ""RR-1250""}",2026-04-05T19:46:36.003322+00:00,,synthetic-seed
1131,2,DOA_APPROVED,RR,250,,,2026-04-08T19:46:36.003322+00:00,,synthetic-seed
1132,13,PR_CREATED,PR,211,,"{""pr_number"": ""PR-2211""}",2026-04-09T19:46:36.003322+00:00,,synthetic-seed
1133,13,PO_CREATED,PO,183,,"{""po_number"": ""PO-3183""}",2026-04-10T19:46:36.003322+00:00,,synthetic-seed
1134,21,RR_CREATED,RR,251,,"{""rr_number"": ""RR-1251""}",2025-12-09T22:46:36.003322+00:00,,synthetic-seed
1135,3,APPROVAL_ESCALATED,RR,251,,,2025-12-11T22:46:36.003322+00:00,,synthetic-seed
1136,19,RR_CREATED,RR,252,,"{""rr_number"": ""RR-1252""}",2025-12-13T23:46:36.003322+00:00,,synthetic-seed
1137,2,DOA_APPROVED,RR,252,,,2025-12-16T23:46:36.003322+00:00,,synthetic-seed
1138,5,PR_CREATED,PR,212,,"{""pr_number"": ""PR-2212""}",2025-12-17T23:46:36.003322+00:00,,synthetic-seed
1139,5,RFQ_CLOSED,PR,212,,,2025-12-25T23:46:36.003322+00:00,,synthetic-seed
1140,5,PO_CREATED,PO,184,,"{""po_number"": ""PO-3184""}",2025-12-26T23:46:36.003322+00:00,,synthetic-seed
1141,10,RR_CREATED,RR,253,,"{""rr_number"": ""RR-1253""}",2026-03-22T16:46:36.003322+00:00,,synthetic-seed
1142,3,DOA_APPROVED,RR,253,,,2026-03-25T16:46:36.003322+00:00,,synthetic-seed
1143,24,PR_CREATED,PR,213,,"{""pr_number"": ""PR-2213""}",2026-03-26T16:46:36.003322+00:00,,synthetic-seed
1144,24,PO_CREATED,PO,185,,"{""po_number"": ""PO-3185""}",2026-03-27T16:46:36.003322+00:00,,synthetic-seed
1145,2,RR_CREATED,RR,254,,"{""rr_number"": ""RR-1254""}",2025-12-23T18:46:36.003322+00:00,,synthetic-seed
1146,2,DOA_APPROVED,RR,254,,,2025-12-24T18:46:36.003322+00:00,,synthetic-seed
1147,24,PR_CREATED,PR,214,,"{""pr_number"": ""PR-2214""}",2025-12-25T18:46:36.003322+00:00,,synthetic-seed
1148,24,RFQ_CLOSED,PR,214,,,2026-01-01T18:46:36.003322+00:00,,synthetic-seed
1149,3,NFA_APPROVED,PR,214,,,2026-01-29T18:46:36.003322+00:00,,synthetic-seed
1150,24,PO_CREATED,PO,186,,"{""po_number"": ""PO-3186""}",2026-01-30T18:46:36.003322+00:00,,synthetic-seed
1151,7,RR_CREATED,RR,255,,"{""rr_number"": ""RR-1255""}",2026-03-03T04:46:36.003322+00:00,,synthetic-seed
1152,3,DOA_APPROVED,RR,255,,,2026-03-04T04:46:36.003322+00:00,,synthetic-seed
1153,13,PR_CREATED,PR,215,,"{""pr_number"": ""PR-2215""}",2026-03-06T04:46:36.003322+00:00,,synthetic-seed
1154,13,RFQ_CLOSED,PR,215,,,2026-03-16T04:46:36.003322+00:00,,synthetic-seed
1155,3,NFA_APPROVED,PR,215,,,2026-03-25T17:46:36.003322+00:00,,synthetic-seed
1156,13,PO_CREATED,PO,187,,"{""po_number"": ""PO-3187""}",2026-03-26T17:46:36.003322+00:00,,synthetic-seed
1157,14,RR_CREATED,RR,256,,"{""rr_number"": ""RR-1256""}",2026-04-01T13:46:36.003322+00:00,,synthetic-seed
1158,2,DOA_APPROVED,RR,256,,,2026-04-02T13:46:36.003322+00:00,,synthetic-seed
1159,24,PR_CREATED,PR,216,,"{""pr_number"": ""PR-2216""}",2026-04-04T13:46:36.003322+00:00,,synthetic-seed
1160,24,RFQ_CLOSED,PR,216,,,2026-04-15T13:46:36.003322+00:00,,synthetic-seed
1161,15,NFA_APPROVED,PR,216,,,2026-04-18T13:46:36.003322+00:00,,synthetic-seed
1162,24,PO_CREATED,PO,188,,"{""po_number"": ""PO-3188""}",2026-04-19T13:46:36.003322+00:00,,synthetic-seed
1163,3,RR_CREATED,RR,257,,"{""rr_number"": ""RR-1257""}",2026-07-10T02:46:36.003322+00:00,,synthetic-seed
1164,2,DOA_APPROVED,RR,257,,,2026-07-12T02:46:36.003322+00:00,,synthetic-seed
1165,5,PR_CREATED,PR,217,,"{""pr_number"": ""PR-2217""}",2026-07-15T02:46:36.003322+00:00,,synthetic-seed
1166,5,RFQ_CLOSED,PR,217,,,2026-07-21T02:46:36.003322+00:00,,synthetic-seed
1167,5,PO_CREATED,PO,189,,"{""po_number"": ""PO-3189""}",2026-08-09T02:46:36.003322+00:00,,synthetic-seed
1168,21,RR_CREATED,RR,258,,"{""rr_number"": ""RR-1258""}",2026-07-09T22:46:36.003322+00:00,,synthetic-seed
1169,2,DOA_APPROVED,RR,258,,,2026-07-30T22:46:36.003322+00:00,,synthetic-seed
1170,13,PR_CREATED,PR,218,,"{""pr_number"": ""PR-2218""}",2026-08-02T22:46:36.003322+00:00,,synthetic-seed
1171,13,RFQ_CLOSED,PR,218,,,2026-08-09T22:46:36.003322+00:00,,synthetic-seed
1172,15,NFA_APPROVED,PR,218,,,2026-08-14T22:46:36.003322+00:00,,synthetic-seed
1173,13,PO_CREATED,PO,190,,"{""po_number"": ""PO-3190""}",2026-08-15T22:46:36.003322+00:00,,synthetic-seed
1174,12,RR_CREATED,RR,259,,"{""rr_number"": ""RR-1259""}",2026-03-15T08:46:36.003322+00:00,,synthetic-seed
1175,2,DOA_APPROVED,RR,259,,,2026-03-16T08:46:36.003322+00:00,,synthetic-seed
1176,24,PR_CREATED,PR,219,,"{""pr_number"": ""PR-2219""}",2026-03-17T08:46:36.003322+00:00,,synthetic-seed
1177,24,RFQ_CLOSED,PR,219,,,2026-05-01T08:46:36.003322+00:00,,synthetic-seed
1178,24,PO_CREATED,PO,191,,"{""po_number"": ""PO-3191""}",2026-05-10T02:46:36.003322+00:00,,synthetic-seed
1179,9,RR_CREATED,RR,260,,"{""rr_number"": ""RR-1260""}",2026-07-08T22:46:36.003322+00:00,,synthetic-seed
1180,2,DOA_APPROVED,RR,260,,,2026-07-09T22:46:36.003322+00:00,,synthetic-seed
1181,24,PR_CREATED,PR,220,,"{""pr_number"": ""PR-2220""}",2026-07-12T22:46:36.003322+00:00,,synthetic-seed
