id,entity_type,entity_id,stage_code,stage_name,started_at,completed_at,status,owner_id,source_system
744,PR,112,NFA,NFA Approval,2026-02-24T16:09:36.211764+00:00,2026-02-27T16:09:36.211764+00:00,COMPLETED,3,synthetic
745,PR,112,PO_CREATED,PO Created,2026-02-28T16:09:36.211764+00:00,2026-02-28T16:09:36.211764+00:00,COMPLETED,24,synthetic
746,RR,129,RR_CREATED,RR Created,2026-01-24T14:09:36.211764+00:00,2026-01-24T14:09:36.211764+00:00,COMPLETED,18,synthetic
747,RR,129,DOA,DOA Approval,2026-01-24T14:09:36.211764+00:00,2026-01-26T14:09:36.211764+00:00,COMPLETED,2,synthetic
748,RR,129,MRP,MRP Processing,2026-01-26T14:09:36.211764+00:00,2026-01-29T14:09:36.211764+00:00,COMPLETED,,synthetic
749,PR,113,PR_CREATED,PR Created,2026-01-29T14:09:36.211764+00:00,2026-01-29T14:09:36.211764+00:00,COMPLETED,5,synthetic
750,PR,113,RFQ,RFQ,2026-01-30T14:09:36.211764+00:00,2026-03-13T14:09:36.211764+00:00,COMPLETED,5,synthetic
751,PR,113,ARIBA,Ariba Event,2026-03-14T14:09:36.211764+00:00,2026-03-17T14:09:36.211764+00:00,COMPLETED,5,synthetic
752,PR,113,AUCTION,Auction,2026-03-17T18:09:36.211764+00:00,2026-03-17T20:09:36.211764+00:00,COMPLETED,5,synthetic
753,PR,113,PO_CREATED,PO Created,2026-03-18T20:09:36.211764+00:00,2026-03-18T20:09:36.211764+00:00,COMPLETED,5,synthetic
754,RR,130,RR_CREATED,RR Created,2026-05-07T16:09:36.211764+00:00,2026-05-07T16:09:36.211764+00:00,COMPLETED,21,synthetic
755,RR,130,DOA,DOA Approval,2026-05-07T16:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
756,RR,131,RR_CREATED,RR Created,2026-07-25T23:09:36.211764+00:00,2026-07-25T23:09:36.211764+00:00,COMPLETED,11,synthetic
757,RR,131,DOA,DOA Approval,2026-07-25T23:09:36.211764+00:00,2026-07-29T23:09:36.211764+00:00,COMPLETED,2,synthetic
758,RR,131,MRP,MRP Processing,2026-07-29T23:09:36.211764+00:00,2026-07-31T23:09:36.211764+00:00,COMPLETED,,synthetic
759,PR,114,PR_CREATED,PR Created,2026-07-31T23:09:36.211764+00:00,2026-07-31T23:09:36.211764+00:00,COMPLETED,12,synthetic
760,PR,114,RFQ,RFQ,2026-08-01T23:09:36.211764+00:00,2026-08-08T23:09:36.211764+00:00,COMPLETED,12,synthetic
761,PR,114,ARIBA,Ariba Event,2026-08-09T23:09:36.211764+00:00,2026-08-13T23:09:36.211764+00:00,COMPLETED,12,synthetic
762,PR,114,AUCTION,Auction,2026-08-14T09:09:36.211764+00:00,2026-08-14T17:09:36.211764+00:00,COMPLETED,12,synthetic
763,PR,114,NFA,NFA Approval,2026-08-15T17:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
764,RR,132,RR_CREATED,RR Created,2026-01-06T11:09:36.211764+00:00,2026-01-06T11:09:36.211764+00:00,COMPLETED,21,synthetic
765,RR,132,DOA,DOA Approval,2026-01-06T11:09:36.211764+00:00,2026-01-08T11:09:36.211764+00:00,COMPLETED,3,synthetic
766,RR,132,MRP,MRP Processing,2026-01-08T11:09:36.211764+00:00,2026-01-11T11:09:36.211764+00:00,COMPLETED,,synthetic
767,PR,115,PR_CREATED,PR Created,2026-01-11T11:09:36.211764+00:00,2026-01-11T11:09:36.211764+00:00,COMPLETED,12,synthetic
768,PR,115,PO_CREATED,PO Created,2026-01-12T11:09:36.211764+00:00,2026-01-12T11:09:36.211764+00:00,COMPLETED,12,synthetic
769,RR,133,RR_CREATED,RR Created,2026-02-13T21:09:36.211764+00:00,2026-02-13T21:09:36.211764+00:00,COMPLETED,11,synthetic
770,RR,133,DOA,DOA Approval,2026-02-13T21:09:36.211764+00:00,2026-02-15T21:09:36.211764+00:00,COMPLETED,2,synthetic
771,RR,133,MRP,MRP Processing,2026-02-15T21:09:36.211764+00:00,2026-02-17T21:09:36.211764+00:00,COMPLETED,,synthetic
772,PR,116,PR_CREATED,PR Created,2026-02-17T21:09:36.211764+00:00,2026-02-17T21:09:36.211764+00:00,COMPLETED,13,synthetic
773,PR,116,RFQ,RFQ,2026-02-18T21:09:36.211764+00:00,2026-02-27T21:09:36.211764+00:00,COMPLETED,13,synthetic
774,PR,116,NFA,NFA Approval,2026-02-28T21:09:36.211764+00:00,2026-03-02T21:09:36.211764+00:00,COMPLETED,15,synthetic
775,PR,116,PO_CREATED,PO Created,2026-03-03T21:09:36.211764+00:00,2026-03-03T21:09:36.211764+00:00,COMPLETED,13,synthetic
776,RR,134,RR_CREATED,RR Created,2026-04-17T00:09:36.211764+00:00,2026-04-17T00:09:36.211764+00:00,COMPLETED,21,synthetic
777,RR,134,DOA,DOA Approval,2026-04-17T00:09:36.211764+00:00,,IN_PROGRESS,2,synthetic
778,RR,135,RR_CREATED,RR Created,2026-05-30T10:09:36.211764+00:00,2026-05-30T10:09:36.211764+00:00,COMPLETED,19,synthetic
779,RR,135,DOA,DOA Approval,2026-05-30T10:09:36.211764+00:00,2026-06-01T10:09:36.211764+00:00,COMPLETED,2,synthetic
780,RR,135,MRP,MRP Processing,2026-06-01T10:09:36.211764+00:00,2026-06-02T10:09:36.211764+00:00,COMPLETED,,synthetic
781,PR,117,PR_CREATED,PR Created,2026-06-02T10:09:36.211764+00:00,2026-06-02T10:09:36.211764+00:00,COMPLETED,12,synthetic
782,PR,117,NFA,NFA Approval,2026-06-03T10:09:36.211764+00:00,2026-06-06T10:09:36.211764+00:00,COMPLETED,15,synthetic
783,PR,117,PO_CREATED,PO Created,2026-06-07T10:09:36.211764+00:00,2026-06-07T10:09:36.211764+00:00,COMPLETED,12,synthetic
784,RR,136,RR_CREATED,RR Created,2026-07-15T11:09:36.211764+00:00,2026-07-15T11:09:36.211764+00:00,COMPLETED,6,synthetic
785,RR,136,DOA,DOA Approval,2026-07-15T11:09:36.211764+00:00,2026-07-19T11:09:36.211764+00:00,COMPLETED,2,synthetic
786,RR,136,MRP,MRP Processing,2026-07-19T11:09:36.211764+00:00,2026-07-22T11:09:36.211764+00:00,COMPLETED,,synthetic
787,PR,118,PR_CREATED,PR Created,2026-07-22T11:09:36.211764+00:00,2026-07-22T11:09:36.211764+00:00,COMPLETED,24,synthetic
788,PR,118,PO_CREATED,PO Created,2026-07-23T11:09:36.211764+00:00,2026-07-23T11:09:36.211764+00:00,COMPLETED,24,synthetic
789,RR,137,RR_CREATED,RR Created,2026-08-09T15:09:36.211764+00:00,2026-08-09T15:09:36.211764+00:00,COMPLETED,24,synthetic
790,RR,137,DOA,DOA Approval,2026-08-09T15:09:36.211764+00:00,2026-08-11T15:09:36.211764+00:00,COMPLETED,2,synthetic
791,RR,137,MRP,MRP Processing,2026-08-11T15:09:36.211764+00:00,2026-08-13T15:09:36.211764+00:00,COMPLETED,,synthetic
792,PR,119,PR_CREATED,PR Created,2026-08-13T15:09:36.211764+00:00,2026-08-13T15:09:36.211764+00:00,COMPLETED,13,synthetic
793,PR,119,NFA,NFA Approval,2026-08-14T15:09:36.211764+00:00,2026-08-17T15:09:36.211764+00:00,COMPLETED,3,synthetic
794,PR,119,PO_CREATED,PO Created,2026-08-18T15:09:36.211764+00:00,2026-08-18T15:09:36.211764+00:00,COMPLETED,13,synthetic
795,RR,138,RR_CREATED,RR Created,2026-06-10T18:09:36.211764+00:00,2026-06-10T18:09:36.211764+00:00,COMPLETED,7,synthetic
796,RR,138,DOA,DOA Approval,2026-06-10T18:09:36.211764+00:00,2026-06-14T18:09:36.211764+00:00,COMPLETED,2,synthetic
797,RR,138,MRP,MRP Processing,2026-06-14T18:09:36.211764+00:00,2026-06-16T18:09:36.211764+00:00,COMPLETED,,synthetic
798,PR,120,PR_CREATED,PR Created,2026-06-16T18:09:36.211764+00:00,2026-06-16T18:09:36.211764+00:00,COMPLETED,12,synthetic
799,PR,120,RFQ,RFQ,2026-06-17T18:09:36.211764+00:00,,IN_PROGRESS,12,synthetic
800,RR,139,RR_CREATED,RR Created,2026-07-17T10:09:36.211764+00:00,2026-07-17T10:09:36.211764+00:00,COMPLETED,20,synthetic
801,RR,139,DOA,DOA Approval,2026-07-17T10:09:36.211764+00:00,2026-07-21T10:09:36.211764+00:00,COMPLETED,2,synthetic
802,RR,139,MRP,MRP Processing,2026-07-21T10:09:36.211764+00:00,2026-07-22T10:09:36.211764+00:00,COMPLETED,,synthetic
803,PR,121,PR_CREATED,PR Created,2026-07-22T10:09:36.211764+00:00,2026-07-22T10:09:36.211764+00:00,COMPLETED,12,synthetic
804,PR,121,NFA,NFA Approval,2026-07-23T10:09:36.211764+00:00,2026-07-26T10:09:36.211764+00:00,COMPLETED,3,synthetic
805,PR,121,PO_CREATED,PO Created,2026-07-27T10:09:36.211764+00:00,2026-07-27T10:09:36.211764+00:00,COMPLETED,12,synthetic
806,RR,140,RR_CREATED,RR Created,2026-07-23T20:09:36.211764+00:00,2026-07-23T20:09:36.211764+00:00,COMPLETED,14,synthetic
807,RR,140,DOA,DOA Approval,2026-07-23T20:09:36.211764+00:00,2026-07-27T20:09:36.211764+00:00,COMPLETED,2,synthetic
808,RR,140,MRP,MRP Processing,2026-07-27T20:09:36.211764+00:00,2026-07-28T20:09:36.211764+00:00,COMPLETED,,synthetic
809,PR,122,PR_CREATED,PR Created,2026-07-28T20:09:36.211764+00:00,2026-07-28T20:09:36.211764+00:00,COMPLETED,24,synthetic
810,PR,122,RFQ,RFQ,2026-07-29T20:09:36.211764+00:00,2026-08-03T20:09:36.211764+00:00,COMPLETED,24,synthetic
811,PR,122,NFA,NFA Approval,2026-08-04T20:09:36.211764+00:00,2026-08-07T20:09:36.211764+00:00,COMPLETED,3,synthetic
812,PR,122,PO_CREATED,PO Created,2026-08-08T20:09:36.211764+00:00,2026-08-08T20:09:36.211764+00:00,COMPLETED,24,synthetic
813,RR,141,RR_CREATED,RR Created,2025-11-29T14:09:36.211764+00:00,2025-11-29T14:09:36.211764+00:00,COMPLETED,13,synthetic
814,RR,141,DOA,DOA Approval,2025-11-29T14:09:36.211764+00:00,2025-12-01T14:09:36.211764+00:00,COMPLETED,15,synthetic
815,RR,141,MRP,MRP Processing,2025-12-01T14:09:36.211764+00:00,2025-12-02T14:09:36.211764+00:00,COMPLETED,,synthetic
816,PR,123,PR_CREATED,PR Created,2025-12-02T14:09:36.211764+00:00,2025-12-02T14:09:36.211764+00:00,COMPLETED,24,synthetic
817,PR,123,RFQ,RFQ,2025-12-03T14:09:36.211764+00:00,2025-12-09T14:09:36.211764+00:00,COMPLETED,24,synthetic
818,PR,123,PO_CREATED,PO Created,2025-12-10T14:09:36.211764+00:00,2025-12-10T14:09:36.211764+00:00,COMPLETED,24,synthetic
819,RR,142,RR_CREATED,RR Created,2026-02-27T11:09:36.211764+00:00,2026-02-27T11:09:36.211764+00:00,COMPLETED,16,synthetic
820,RR,142,DOA,DOA Approval,2026-02-27T11:09:36.211764+00:00,2026-03-03T11:09:36.211764+00:00,COMPLETED,2,synthetic
821,RR,142,MRP,MRP Processing,2026-03-03T11:09:36.211764+00:00,2026-03-25T11:09:36.211764+00:00,COMPLETED,,synthetic
822,PR,124,PR_CREATED,PR Created,2026-03-25T11:09:36.211764+00:00,2026-03-25T11:09:36.211764+00:00,COMPLETED,13,synthetic
823,PR,124,RFQ,RFQ,2026-03-26T11:09:36.211764+00:00,2026-04-03T11:09:36.211764+00:00,COMPLETED,13,synthetic
824,PR,124,ARIBA,Ariba Event,2026-04-04T11:09:36.211764+00:00,2026-04-07T11:09:36.211764+00:00,COMPLETED,13,synthetic
825,PR,124,AUCTION,Auction,2026-04-08T02:09:36.211764+00:00,2026-04-08T10:09:36.211764+00:00,COMPLETED,13,synthetic
826,PR,124,PO_CREATED,PO Created,2026-04-09T10:09:36.211764+00:00,2026-04-09T10:09:36.211764+00:00,COMPLETED,13,synthetic
827,RR,143,RR_CREATED,RR Created,2026-01-14T09:09:36.211764+00:00,2026-01-14T09:09:36.211764+00:00,COMPLETED,24,synthetic
828,RR,143,DOA,DOA Approval,2026-01-14T09:09:36.211764+00:00,2026-01-15T09:09:36.211764+00:00,COMPLETED,2,synthetic
829,RR,143,MRP,MRP Processing,2026-01-15T09:09:36.211764+00:00,2026-01-18T09:09:36.211764+00:00,COMPLETED,,synthetic
830,PR,125,PR_CREATED,PR Created,2026-01-18T09:09:36.211764+00:00,2026-01-18T09:09:36.211764+00:00,COMPLETED,24,synthetic
831,PR,125,RFQ,RFQ,2026-01-19T09:09:36.211764+00:00,2026-01-24T09:09:36.211764+00:00,COMPLETED,24,synthetic
832,PR,125,NFA,NFA Approval,2026-01-25T09:09:36.211764+00:00,2026-02-22T09:09:36.211764+00:00,COMPLETED,3,synthetic
833,PR,125,PO_CREATED,PO Created,2026-02-23T09:09:36.211764+00:00,2026-02-23T09:09:36.211764+00:00,COMPLETED,24,synthetic
834,RR,144,RR_CREATED,RR Created,2026-06-22T00:09:36.211764+00:00,2026-06-22T00:09:36.211764+00:00,COMPLETED,1,synthetic
835,RR,144,DOA,DOA Approval,2026-06-22T00:09:36.211764+00:00,2026-06-25T00:09:36.211764+00:00,COMPLETED,2,synthetic
836,RR,144,MRP,MRP Processing,2026-06-25T00:09:36.211764+00:00,2026-06-27T00:09:36.211764+00:00,COMPLETED,,synthetic
837,PR,126,PR_CREATED,PR Created,2026-06-27T00:09:36.211764+00:00,2026-06-27T00:09:36.211764+00:00,COMPLETED,13,synthetic
838,PR,126,NFA,NFA Approval,2026-06-28T00:09:36.211764+00:00,2026-07-03T00:09:36.211764+00:00,COMPLETED,3,synthetic
839,PR,126,PO_CREATED,PO Created,2026-07-04T00:09:36.211764+00:00,2026-07-04T00:09:36.211764+00:00,COMPLETED,13,synthetic
840,RR,145,RR_CREATED,RR Created,2026-05-31T03:09:36.211764+00:00,2026-05-31T03:09:36.211764+00:00,COMPLETED,2,synthetic
841,RR,145,DOA,DOA Approval,2026-05-31T03:09:36.211764+00:00,,IN_PROGRESS,2,synthetic
842,RR,146,RR_CREATED,RR Created,2026-04-24T05:09:36.211764+00:00,2026-04-24T05:09:36.211764+00:00,COMPLETED,17,synthetic
843,RR,146,DOA,DOA Approval,2026-04-24T05:09:36.211764+00:00,2026-04-27T05:09:36.211764+00:00,COMPLETED,2,synthetic
844,RR,146,MRP,MRP Processing,2026-04-27T05:09:36.211764+00:00,2026-04-30T05:09:36.211764+00:00,COMPLETED,,synthetic
845,PR,127,PR_CREATED,PR Created,2026-04-30T05:09:36.211764+00:00,2026-04-30T05:09:36.211764+00:00,COMPLETED,24,synthetic
846,PR,127,RFQ,RFQ,2026-05-01T05:09:36.211764+00:00,2026-06-08T05:09:36.211764+00:00,COMPLETED,24,synthetic
847,PR,127,NFA,NFA Approval,2026-06-09T05:09:36.211764+00:00,2026-06-11T05:09:36.211764+00:00,COMPLETED,3,synthetic
848,PR,127,PO_CREATED,PO Created,2026-06-12T05:09:36.211764+00:00,2026-06-12T05:09:36.211764+00:00,COMPLETED,24,synthetic
849,RR,147,RR_CREATED,RR Created,2025-12-02T14:09:36.211764+00:00,2025-12-02T14:09:36.211764+00:00,COMPLETED,16,synthetic
850,RR,147,DOA,DOA Approval,2025-12-02T14:09:36.211764+00:00,2025-12-06T14:09:36.211764+00:00,COMPLETED,15,synthetic
851,RR,147,MRP,MRP Processing,2025-12-06T14:09:36.211764+00:00,2025-12-09T14:09:36.211764+00:00,COMPLETED,,synthetic
852,PR,128,PR_CREATED,PR Created,2025-12-09T14:09:36.211764+00:00,2025-12-09T14:09:36.211764+00:00,COMPLETED,13,synthetic
853,PR,128,RFQ,RFQ,2025-12-10T14:09:36.211764+00:00,2025-12-16T14:09:36.211764+00:00,COMPLETED,13,synthetic
854,PR,128,ARIBA,Ariba Event,2025-12-17T14:09:36.211764+00:00,2025-12-20T14:09:36.211764+00:00,COMPLETED,13,synthetic
855,PR,128,PO_CREATED,PO Created,2025-12-21T14:09:36.211764+00:00,2025-12-21T14:09:36.211764+00:00,COMPLETED,13,synthetic
856,RR,148,RR_CREATED,RR Created,2026-07-22T21:09:36.211764+00:00,2026-07-22T21:09:36.211764+00:00,COMPLETED,4,synthetic
857,RR,148,DOA,DOA Approval,2026-07-22T21:09:36.211764+00:00,2026-07-23T21:09:36.211764+00:00,COMPLETED,2,synthetic
858,RR,148,MRP,MRP Processing,2026-07-23T21:09:36.211764+00:00,2026-07-25T21:09:36.211764+00:00,COMPLETED,,synthetic
859,PR,129,PR_CREATED,PR Created,2026-07-25T21:09:36.211764+00:00,2026-07-25T21:09:36.211764+00:00,COMPLETED,24,synthetic
860,PR,129,RFQ,RFQ,2026-07-26T21:09:36.211764+00:00,2026-08-02T21:09:36.211764+00:00,COMPLETED,24,synthetic
861,PR,129,NFA,NFA Approval,2026-08-03T21:09:36.211764+00:00,2026-08-05T21:09:36.211764+00:00,COMPLETED,15,synthetic
862,PR,129,PO_CREATED,PO Created,2026-08-06T21:09:36.211764+00:00,2026-08-06T21:09:36.211764+00:00,COMPLETED,24,synthetic
863,RR,149,RR_CREATED,RR Created,2026-03-28T19:09:36.211764+00:00,2026-03-28T19:09:36.211764+00:00,COMPLETED,2,synthetic
864,RR,149,DOA,DOA Approval,2026-03-28T19:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
865,RR,150,RR_CREATED,RR Created,2026-05-10T03:09:36.211764+00:00,2026-05-10T03:09:36.211764+00:00,COMPLETED,20,synthetic
866,RR,150,DOA,DOA Approval,2026-05-10T03:09:36.211764+00:00,2026-05-11T03:09:36.211764+00:00,COMPLETED,2,synthetic
867,RR,150,MRP,MRP Processing,2026-05-11T03:09:36.211764+00:00,2026-05-12T03:09:36.211764+00:00,COMPLETED,,synthetic
868,PR,130,PR_CREATED,PR Created,2026-05-12T03:09:36.211764+00:00,2026-05-12T03:09:36.211764+00:00,COMPLETED,5,synthetic
869,PR,130,NFA,NFA Approval,2026-05-13T03:09:36.211764+00:00,2026-05-15T03:09:36.211764+00:00,COMPLETED,15,synthetic
870,PR,130,PO_CREATED,PO Created,2026-05-16T03:09:36.211764+00:00,2026-05-16T03:09:36.211764+00:00,COMPLETED,5,synthetic
871,RR,151,RR_CREATED,RR Created,2026-07-14T20:09:36.211764+00:00,2026-07-14T20:09:36.211764+00:00,COMPLETED,21,synthetic
872,RR,151,DOA,DOA Approval,2026-07-14T20:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
873,RR,152,RR_CREATED,RR Created,2026-06-14T13:09:36.211764+00:00,2026-06-14T13:09:36.211764+00:00,COMPLETED,13,synthetic
874,RR,152,DOA,DOA Approval,2026-06-14T13:09:36.211764+00:00,2026-06-15T13:09:36.211764+00:00,COMPLETED,2,synthetic
875,RR,152,MRP,MRP Processing,2026-06-15T13:09:36.211764+00:00,2026-06-17T13:09:36.211764+00:00,COMPLETED,,synthetic
876,PR,131,PR_CREATED,PR Created,2026-06-17T13:09:36.211764+00:00,2026-06-17T13:09:36.211764+00:00,COMPLETED,12,synthetic
877,PR,131,RFQ,RFQ,2026-06-18T13:09:36.211764+00:00,2026-06-23T13:09:36.211764+00:00,COMPLETED,12,synthetic
878,PR,131,PO_CREATED,PO Created,2026-06-24T13:09:36.211764+00:00,2026-06-24T13:09:36.211764+00:00,COMPLETED,12,synthetic
879,RR,153,RR_CREATED,RR Created,2026-02-13T13:09:36.211764+00:00,2026-02-13T13:09:36.211764+00:00,COMPLETED,6,synthetic
880,RR,153,DOA,DOA Approval,2026-02-13T13:09:36.211764+00:00,2026-02-15T13:09:36.211764+00:00,COMPLETED,2,synthetic
881,RR,153,MRP,MRP Processing,2026-02-15T13:09:36.211764+00:00,2026-02-17T13:09:36.211764+00:00,COMPLETED,,synthetic
882,PR,132,PR_CREATED,PR Created,2026-02-17T13:09:36.211764+00:00,2026-02-17T13:09:36.211764+00:00,COMPLETED,12,synthetic
883,PR,132,NFA,NFA Approval,2026-02-18T13:09:36.211764+00:00,2026-02-21T13:09:36.211764+00:00,COMPLETED,15,synthetic
884,PR,132,PO_CREATED,PO Created,2026-02-22T13:09:36.211764+00:00,2026-02-22T13:09:36.211764+00:00,COMPLETED,12,synthetic
885,RR,154,RR_CREATED,RR Created,2025-12-29T04:09:36.211764+00:00,2025-12-29T04:09:36.211764+00:00,COMPLETED,20,synthetic
886,RR,154,DOA,DOA Approval,2025-12-29T04:09:36.211764+00:00,2025-12-31T04:09:36.211764+00:00,COMPLETED,2,synthetic
887,RR,154,MRP,MRP Processing,2025-12-31T04:09:36.211764+00:00,2026-01-02T04:09:36.211764+00:00,COMPLETED,,synthetic
888,PR,133,PR_CREATED,PR Created,2026-01-02T04:09:36.211764+00:00,2026-01-02T04:09:36.211764+00:00,COMPLETED,12,synthetic
889,PR,133,RFQ,RFQ,2026-01-03T04:09:36.211764+00:00,2026-02-14T04:09:36.211764+00:00,COMPLETED,12,synthetic
890,PR,133,PO_CREATED,PO Created,2026-02-15T04:09:36.211764+00:00,2026-02-15T04:09:36.211764+00:00,COMPLETED,12,synthetic
891,RR,155,RR_CREATED,RR Created,2026-01-12T14:09:36.211764+00:00,2026-01-12T14:09:36.211764+00:00,COMPLETED,24,synthetic
892,RR,155,DOA,DOA Approval,2026-01-12T14:09:36.211764+00:00,2026-02-01T14:09:36.211764+00:00,COMPLETED,2,synthetic
893,RR,155,MRP,MRP Processing,2026-02-01T14:09:36.211764+00:00,2026-02-03T14:09:36.211764+00:00,COMPLETED,,synthetic
894,PR,134,PR_CREATED,PR Created,2026-02-03T14:09:36.211764+00:00,2026-02-03T14:09:36.211764+00:00,COMPLETED,12,synthetic
895,PR,134,RFQ,RFQ,2026-02-04T14:09:36.211764+00:00,2026-02-12T14:09:36.211764+00:00,COMPLETED,12,synthetic
896,PR,134,NFA,NFA Approval,2026-02-13T14:09:36.211764+00:00,2026-02-15T14:09:36.211764+00:00,COMPLETED,15,synthetic
897,PR,134,PO_CREATED,PO Created,2026-02-16T14:09:36.211764+00:00,2026-02-16T14:09:36.211764+00:00,COMPLETED,12,synthetic
898,RR,156,RR_CREATED,RR Created,2026-06-08T04:09:36.211764+00:00,2026-06-08T04:09:36.211764+00:00,COMPLETED,20,synthetic
899,RR,156,DOA,DOA Approval,2026-06-08T04:09:36.211764+00:00,2026-06-10T04:09:36.211764+00:00,REJECTED,2,synthetic
900,RR,157,RR_CREATED,RR Created,2026-05-05T01:09:36.211764+00:00,2026-05-05T01:09:36.211764+00:00,COMPLETED,4,synthetic
901,RR,157,DOA,DOA Approval,2026-05-05T01:09:36.211764+00:00,2026-05-07T01:09:36.211764+00:00,COMPLETED,2,synthetic
902,RR,157,MRP,MRP Processing,2026-05-07T01:09:36.211764+00:00,2026-05-08T01:09:36.211764+00:00,COMPLETED,,synthetic
903,PR,135,PR_CREATED,PR Created,2026-05-08T01:09:36.211764+00:00,2026-05-08T01:09:36.211764+00:00,COMPLETED,24,synthetic
904,PR,135,RFQ,RFQ,2026-05-09T01:09:36.211764+00:00,2026-05-14T01:09:36.211764+00:00,COMPLETED,24,synthetic
905,PR,135,PO_CREATED,PO Created,2026-05-15T01:09:36.211764+00:00,2026-05-15T01:09:36.211764+00:00,COMPLETED,24,synthetic
906,RR,158,RR_CREATED,RR Created,2025-12-12T20:09:36.211764+00:00,2025-12-12T20:09:36.211764+00:00,COMPLETED,17,synthetic
907,RR,158,DOA,DOA Approval,2025-12-12T20:09:36.211764+00:00,2025-12-14T20:09:36.211764+00:00,COMPLETED,2,synthetic
908,RR,158,MRP,MRP Processing,2025-12-14T20:09:36.211764+00:00,2025-12-15T20:09:36.211764+00:00,COMPLETED,,synthetic
909,PR,136,PR_CREATED,PR Created,2025-12-15T20:09:36.211764+00:00,2025-12-15T20:09:36.211764+00:00,COMPLETED,5,synthetic
910,PR,136,RFQ,RFQ,2025-12-16T20:09:36.211764+00:00,2026-01-08T20:09:36.211764+00:00,COMPLETED,5,synthetic
911,PR,136,ARIBA,Ariba Event,2026-01-09T20:09:36.211764+00:00,2026-01-15T20:09:36.211764+00:00,COMPLETED,5,synthetic
912,PR,136,AUCTION,Auction,2026-01-16T07:09:36.211764+00:00,2026-01-16T09:09:36.211764+00:00,COMPLETED,5,synthetic
913,PR,136,NFA,NFA Approval,2026-01-17T09:09:36.211764+00:00,2026-01-22T09:09:36.211764+00:00,COMPLETED,15,synthetic
914,PR,136,PO_CREATED,PO Created,2026-01-23T09:09:36.211764+00:00,2026-01-23T09:09:36.211764+00:00,COMPLETED,5,synthetic
915,RR,159,RR_CREATED,RR Created,2025-12-28T15:09:36.211764+00:00,2025-12-28T15:09:36.211764+00:00,COMPLETED,11,synthetic
916,RR,159,DOA,DOA Approval,2025-12-28T15:09:36.211764+00:00,2026-01-01T15:09:36.211764+00:00,COMPLETED,2,synthetic
917,RR,159,MRP,MRP Processing,2026-01-01T15:09:36.211764+00:00,2026-01-03T15:09:36.211764+00:00,COMPLETED,,synthetic
918,PR,137,PR_CREATED,PR Created,2026-01-03T15:09:36.211764+00:00,2026-01-03T15:09:36.211764+00:00,COMPLETED,24,synthetic
919,PR,137,RFQ,RFQ,2026-01-04T15:09:36.211764+00:00,2026-01-14T15:09:36.211764+00:00,COMPLETED,24,synthetic
920,PR,137,NFA,NFA Approval,2026-01-15T15:09:36.211764+00:00,2026-01-20T15:09:36.211764+00:00,COMPLETED,15,synthetic
921,PR,137,PO_CREATED,PO Created,2026-01-21T15:09:36.211764+00:00,2026-01-21T15:09:36.211764+00:00,COMPLETED,24,synthetic
922,RR,160,RR_CREATED,RR Created,2026-07-04T20:09:36.211764+00:00,2026-07-04T20:09:36.211764+00:00,COMPLETED,12,synthetic
923,RR,160,DOA,DOA Approval,2026-07-04T20:09:36.211764+00:00,2026-07-05T20:09:36.211764+00:00,COMPLETED,15,synthetic
924,RR,160,MRP,MRP Processing,2026-07-05T20:09:36.211764+00:00,2026-07-07T20:09:36.211764+00:00,COMPLETED,,synthetic
925,PR,138,PR_CREATED,PR Created,2026-07-07T20:09:36.211764+00:00,2026-07-07T20:09:36.211764+00:00,COMPLETED,5,synthetic
926,PR,138,NFA,NFA Approval,2026-07-08T20:09:36.211764+00:00,2026-07-10T20:09:36.211764+00:00,COMPLETED,15,synthetic
927,PR,138,PO_CREATED,PO Created,2026-07-11T20:09:36.211764+00:00,2026-07-11T20:09:36.211764+00:00,COMPLETED,5,synthetic
928,RR,161,RR_CREATED,RR Created,2025-12-03T12:09:36.211764+00:00,2025-12-03T12:09:36.211764+00:00,COMPLETED,3,synthetic
929,RR,161,DOA,DOA Approval,2025-12-03T12:09:36.211764+00:00,2025-12-06T12:09:36.211764+00:00,COMPLETED,2,synthetic
930,RR,161,MRP,MRP Processing,2025-12-06T12:09:36.211764+00:00,2025-12-08T12:09:36.211764+00:00,COMPLETED,,synthetic
931,PR,139,PR_CREATED,PR Created,2025-12-08T12:09:36.211764+00:00,2025-12-08T12:09:36.211764+00:00,COMPLETED,24,synthetic
932,PR,139,RFQ,RFQ,2025-12-09T12:09:36.211764+00:00,2025-12-16T12:09:36.211764+00:00,COMPLETED,24,synthetic
933,PR,139,ARIBA,Ariba Event,2025-12-17T12:09:36.211764+00:00,2025-12-22T12:09:36.211764+00:00,COMPLETED,24,synthetic
934,PR,139,AUCTION,Auction,2025-12-23T03:09:36.211764+00:00,2025-12-23T06:09:36.211764+00:00,COMPLETED,24,synthetic
935,PR,139,NFA,NFA Approval,2025-12-24T06:09:36.211764+00:00,2025-12-28T06:09:36.211764+00:00,COMPLETED,15,synthetic
936,PR,139,PO_CREATED,PO Created,2025-12-29T06:09:36.211764+00:00,2025-12-29T06:09:36.211764+00:00,COMPLETED,24,synthetic
