id,recipient_id,type,title,message,status,related_entity_type,related_entity_id,created_at,read_at
881,6,APPROVAL_RESULT,RR-1523 approved,Your requisition was approved at DOA.,UNREAD,RR,523,2026-03-22T08:18:35.097269+00:00,
882,6,PO_CREATED,PO-3414 created,A purchase order has been created for your requisition.,READ,PO,414,2026-04-08T08:18:35.097269+00:00,2026-04-09T11:18:35.097269+00:00
883,11,APPROVAL_RESULT,RR-1524 approved,Your requisition was approved at DOA.,READ,RR,524,2025-12-12T15:18:35.097269+00:00,2025-12-12T17:18:35.097269+00:00
884,11,PO_CREATED,PO-3415 created,A purchase order has been created for your requisition.,READ,PO,415,2025-12-14T15:18:35.097269+00:00,2025-12-14T16:18:35.097269+00:00
885,4,APPROVAL_RESULT,RR-1525 approved,Your requisition was approved at DOA.,READ,RR,525,2026-05-11T11:18:35.097269+00:00,2026-05-12T13:18:35.097269+00:00
886,4,PO_CREATED,PO-3416 created,A purchase order has been created for your requisition.,UNREAD,PO,416,2026-06-30T00:18:35.097269+00:00,
887,12,APPROVAL_RESULT,RR-1526 approved,Your requisition was approved at DOA.,READ,RR,526,2026-03-02T13:18:35.097269+00:00,2026-03-03T19:18:35.097269+00:00
888,12,PO_CREATED,PO-3417 created,A purchase order has been created for your requisition.,UNREAD,PO,417,2026-03-19T00:18:35.097269+00:00,
889,14,APPROVAL_RESULT,RR-1527 approved,Your requisition was approved at DOA.,READ,RR,527,2026-07-14T05:18:35.097269+00:00,2026-07-14T08:18:35.097269+00:00
890,14,PO_CREATED,PO-3418 created,A purchase order has been created for your requisition.,READ,PO,418,2026-08-24T05:18:35.097269+00:00,2026-08-25T08:18:35.097269+00:00
891,2,APPROVAL_REQUEST,DOA approval needed: RR-1528,A requisition is waiting on your DOA approval.,UNREAD,RR,528,2026-08-01T15:18:35.097269+00:00,
892,21,APPROVAL_RESULT,RR-1529 approved,Your requisition was approved at DOA.,READ,RR,529,2026-05-12T15:18:35.097269+00:00,2026-05-13T08:18:35.097269+00:00
893,21,PO_CREATED,PO-3419 created,A purchase order has been created for your requisition.,READ,PO,419,2026-05-15T15:18:35.097269+00:00,2026-05-15T21:18:35.097269+00:00
894,17,APPROVAL_RESULT,RR-1530 approved,Your requisition was approved at DOA.,READ,RR,530,2026-04-22T07:18:35.097269+00:00,2026-04-22T16:18:35.097269+00:00
895,17,PO_CREATED,PO-3420 created,A purchase order has been created for your requisition.,READ,PO,420,2026-05-09T07:18:35.097269+00:00,2026-05-10T08:18:35.097269+00:00
896,17,APPROVAL_RESULT,RR-1531 approved,Your requisition was approved at DOA.,READ,RR,531,2026-02-17T01:18:35.097269+00:00,2026-02-17T14:18:35.097269+00:00
897,17,PO_CREATED,PO-3421 created,A purchase order has been created for your requisition.,READ,PO,421,2026-02-24T01:18:35.097269+00:00,2026-02-24T10:18:35.097269+00:00
898,16,APPROVAL_RESULT,RR-1532 approved,Your requisition was approved at DOA.,UNREAD,RR,532,2026-05-21T07:18:35.097269+00:00,
899,16,PO_CREATED,PO-3422 created,A purchase order has been created for your requisition.,UNREAD,PO,422,2026-06-13T21:18:35.097269+00:00,
900,8,APPROVAL_RESULT,RR-1533 approved,Your requisition was approved at DOA.,READ,RR,533,2026-01-13T01:18:35.097269+00:00,2026-01-14T04:18:35.097269+00:00
901,8,PO_CREATED,PO-3423 created,A purchase order has been created for your requisition.,UNREAD,PO,423,2026-01-15T01:18:35.097269+00:00,
902,23,APPROVAL_RESULT,RR-1534 approved,Your requisition was approved at DOA.,READ,RR,534,2025-12-11T01:18:35.097269+00:00,2025-12-11T16:18:35.097269+00:00
903,23,PO_CREATED,PO-3424 created,A purchase order has been created for your requisition.,READ,PO,424,2026-01-29T19:18:35.097269+00:00,2026-01-30T13:18:35.097269+00:00
904,19,APPROVAL_RESULT,RR-1535 approved,Your requisition was approved at DOA.,READ,RR,535,2026-08-22T18:18:35.097269+00:00,2026-08-23T07:18:35.097269+00:00
905,19,PO_CREATED,PO-3425 created,A purchase order has been created for your requisition.,UNREAD,PO,425,2026-09-05T18:18:35.097269+00:00,
906,7,APPROVAL_RESULT,RR-1536 approved,Your requisition was approved at DOA.,READ,RR,536,2025-12-03T11:18:35.097269+00:00,2025-12-04T01:18:35.097269+00:00
907,7,PO_CREATED,PO-3426 created,A purchase order has been created for your requisition.,READ,PO,426,2025-12-07T11:18:35.097269+00:00,2025-12-08T06:18:35.097269+00:00
908,12,APPROVAL_RESULT,RR-1537 approved,Your requisition was approved at DOA.,UNREAD,RR,537,2026-06-19T11:18:35.097269+00:00,
909,24,APPROVAL_RESULT,RR-1538 approved,Your requisition was approved at DOA.,UNREAD,RR,538,2026-04-05T18:18:35.097269+00:00,
910,24,PO_CREATED,PO-3427 created,A purchase order has been created for your requisition.,UNREAD,PO,427,2026-05-06T18:18:35.097269+00:00,
911,8,APPROVAL_RESULT,RR-1539 approved,Your requisition was approved at DOA.,UNREAD,RR,539,2026-08-17T21:18:35.097269+00:00,
912,2,APPROVAL_RESULT,RR-1540 approved,Your requisition was approved at DOA.,READ,RR,540,2026-07-16T07:18:35.097269+00:00,2026-07-16T22:18:35.097269+00:00
913,2,PO_CREATED,PO-3428 created,A purchase order has been created for your requisition.,READ,PO,428,2026-08-19T07:18:35.097269+00:00,2026-08-19T18:18:35.097269+00:00
914,18,APPROVAL_RESULT,RR-1541 approved,Your requisition was approved at DOA.,READ,RR,541,2026-08-05T00:18:35.097269+00:00,2026-08-06T06:18:35.097269+00:00
915,18,PO_CREATED,PO-3429 created,A purchase order has been created for your requisition.,UNREAD,PO,429,2026-08-27T00:18:35.097269+00:00,
916,13,APPROVAL_RESULT,RR-1542 approved,Your requisition was approved at DOA.,READ,RR,542,2026-02-12T15:18:35.097269+00:00,2026-02-13T02:18:35.097269+00:00
917,13,PO_CREATED,PO-3430 created,A purchase order has been created for your requisition.,UNREAD,PO,430,2026-02-24T15:18:35.097269+00:00,
918,15,APPROVAL_RESULT,RR-1543 approved,Your requisition was approved at DOA.,READ,RR,543,2026-02-12T18:18:35.097269+00:00,2026-02-13T21:18:35.097269+00:00
919,15,PO_CREATED,PO-3431 created,A purchase order has been created for your requisition.,UNREAD,PO,431,2026-03-24T18:18:35.097269+00:00,
920,17,APPROVAL_RESULT,RR-1544 approved,Your requisition was approved at DOA.,READ,RR,544,2026-08-17T03:18:35.097269+00:00,2026-08-17T06:18:35.097269+00:00
921,17,PO_CREATED,PO-3432 created,A purchase order has been created for your requisition.,READ,PO,432,2026-09-04T00:18:35.097269+00:00,2026-09-04T17:18:35.097269+00:00
922,20,APPROVAL_RESULT,RR-1545 approved,Your requisition was approved at DOA.,READ,RR,545,2026-02-24T02:18:35.097269+00:00,2026-02-24T11:18:35.097269+00:00
923,20,PO_CREATED,PO-3433 created,A purchase order has been created for your requisition.,READ,PO,433,2026-03-04T02:18:35.097269+00:00,2026-03-04T03:18:35.097269+00:00
924,18,APPROVAL_RESULT,RR-1546 approved,Your requisition was approved at DOA.,READ,RR,546,2026-06-22T18:18:35.097269+00:00,2026-06-23T19:18:35.097269+00:00
925,18,PO_CREATED,PO-3434 created,A purchase order has been created for your requisition.,UNREAD,PO,434,2026-08-09T08:18:35.097269+00:00,
926,11,APPROVAL_RESULT,RR-1547 approved,Your requisition was approved at DOA.,READ,RR,547,2026-05-10T11:18:35.097269+00:00,2026-05-10T15:18:35.097269+00:00
927,11,PO_CREATED,PO-3435 created,A purchase order has been created for your requisition.,READ,PO,435,2026-05-17T11:18:35.097269+00:00,2026-05-18T00:18:35.097269+00:00
928,9,APPROVAL_RESULT,RR-1548 approved,Your requisition was approved at DOA.,READ,RR,548,2026-08-01T00:18:35.097269+00:00,2026-08-02T06:18:35.097269+00:00
929,3,APPROVAL_REQUEST,NFA approval needed: PR-2509,An NFA is waiting on your approval.,UNREAD,PR,509,2026-08-16T14:18:35.097269+00:00,
930,11,APPROVAL_RESULT,RR-1549 approved,Your requisition was approved at DOA.,READ,RR,549,2026-01-19T23:18:35.097269+00:00,2026-01-20T10:18:35.097269+00:00
931,6,APPROVAL_RESULT,RR-1550 approved,Your requisition was approved at DOA.,UNREAD,RR,550,2026-05-31T10:18:35.097269+00:00,
932,2,APPROVAL_REQUEST,DOA approval needed: RR-1552,A requisition is waiting on your DOA approval.,UNREAD,RR,552,2026-05-03T07:18:35.097269+00:00,
933,11,APPROVAL_RESULT,RR-1553 approved,Your requisition was approved at DOA.,READ,RR,553,2026-03-04T06:18:35.097269+00:00,2026-03-04T13:18:35.097269+00:00
934,11,PO_CREATED,PO-3436 created,A purchase order has been created for your requisition.,UNREAD,PO,436,2026-03-15T06:18:35.097269+00:00,
935,3,APPROVAL_RESULT,RR-1554 approved,Your requisition was approved at DOA.,READ,RR,554,2026-06-20T17:18:35.097269+00:00,2026-06-21T19:18:35.097269+00:00
936,3,PO_CREATED,PO-3437 created,A purchase order has been created for your requisition.,UNREAD,PO,437,2026-07-13T17:18:35.097269+00:00,
937,2,APPROVAL_RESULT,RR-1555 approved,Your requisition was approved at DOA.,READ,RR,555,2026-01-11T22:18:35.097269+00:00,2026-01-12T11:18:35.097269+00:00
938,2,PO_CREATED,PO-3438 created,A purchase order has been created for your requisition.,READ,PO,438,2026-01-19T22:18:35.097269+00:00,2026-01-20T07:18:35.097269+00:00
939,5,APPROVAL_RESULT,RR-1556 approved,Your requisition was approved at DOA.,UNREAD,RR,556,2026-01-29T03:18:35.097269+00:00,
940,5,PO_CREATED,PO-3439 created,A purchase order has been created for your requisition.,UNREAD,PO,439,2026-03-11T07:18:35.097269+00:00,
941,14,APPROVAL_RESULT,RR-1557 approved,Your requisition was approved at DOA.,READ,RR,557,2026-05-31T18:18:35.097269+00:00,2026-06-01T04:18:35.097269+00:00
942,14,PO_CREATED,PO-3440 created,A purchase order has been created for your requisition.,READ,PO,440,2026-06-19T22:18:35.097269+00:00,2026-06-20T05:18:35.097269+00:00
943,15,APPROVAL_REQUEST,DOA approval needed: RR-1558,A requisition is waiting on your DOA approval.,UNREAD,RR,558,2026-06-22T06:18:35.097269+00:00,
944,4,APPROVAL_RESULT,RR-1559 approved,Your requisition was approved at DOA.,READ,RR,559,2026-03-11T00:18:35.097269+00:00,2026-03-11T15:18:35.097269+00:00
945,4,PO_CREATED,PO-3441 created,A purchase order has been created for your requisition.,READ,PO,441,2026-04-03T00:18:35.097269+00:00,2026-04-03T23:18:35.097269+00:00
946,9,APPROVAL_RESULT,RR-1560 approved,Your requisition was approved at DOA.,READ,RR,560,2025-12-17T10:18:35.097269+00:00,2025-12-18T09:18:35.097269+00:00
947,9,PO_CREATED,PO-3442 created,A purchase order has been created for your requisition.,READ,PO,442,2025-12-22T10:18:35.097269+00:00,2025-12-22T23:18:35.097269+00:00
948,13,APPROVAL_RESULT,RR-1561 approved,Your requisition was approved at DOA.,READ,RR,561,2026-01-01T11:18:35.097269+00:00,2026-01-01T22:18:35.097269+00:00
949,13,PO_CREATED,PO-3443 created,A purchase order has been created for your requisition.,READ,PO,443,2026-02-10T11:18:35.097269+00:00,2026-02-10T22:18:35.097269+00:00
950,14,APPROVAL_RESULT,RR-1562 approved,Your requisition was approved at DOA.,UNREAD,RR,562,2026-01-18T07:18:35.097269+00:00,
951,14,PO_CREATED,PO-3444 created,A purchase order has been created for your requisition.,READ,PO,444,2026-01-26T07:18:35.097269+00:00,2026-01-26T17:18:35.097269+00:00
952,6,APPROVAL_RESULT,RR-1563 approved,Your requisition was approved at DOA.,READ,RR,563,2026-08-05T14:18:35.097269+00:00,2026-08-06T06:18:35.097269+00:00
953,6,PO_CREATED,PO-3445 created,A purchase order has been created for your requisition.,READ,PO,445,2026-08-23T14:18:35.097269+00:00,2026-08-24T13:18:35.097269+00:00
954,3,APPROVAL_REQUEST,DOA approval needed: RR-1564,A requisition is waiting on your DOA approval.,UNREAD,RR,564,2026-07-02T18:18:35.097269+00:00,
955,3,APPROVAL_RESULT,RR-1565 approved,Your requisition was approved at DOA.,UNREAD,RR,565,2026-07-17T21:18:35.097269+00:00,
956,18,APPROVAL_RESULT,RR-1566 approved,Your requisition was approved at DOA.,READ,RR,566,2025-12-15T19:18:35.097269+00:00,2025-12-16T09:18:35.097269+00:00
957,18,PO_CREATED,PO-3446 created,A purchase order has been created for your requisition.,UNREAD,PO,446,2025-12-31T19:18:35.097269+00:00,
958,20,APPROVAL_RESULT,RR-1568 approved,Your requisition was approved at DOA.,UNREAD,RR,568,2026-08-18T17:18:35.097269+00:00,
959,20,PO_CREATED,PO-3447 created,A purchase order has been created for your requisition.,READ,PO,447,2026-09-06T17:18:35.097269+00:00,2026-09-06T21:18:35.097269+00:00
960,5,APPROVAL_RESULT,RR-1569 approved,Your requisition was approved at DOA.,READ,RR,569,2026-08-20T21:18:35.097269+00:00,2026-08-21T15:18:35.097269+00:00
961,5,PO_CREATED,PO-3448 created,A purchase order has been created for your requisition.,READ,PO,448,2026-08-30T21:18:35.097269+00:00,2026-08-31T01:18:35.097269+00:00
962,10,APPROVAL_RESULT,RR-1570 approved,Your requisition was approved at DOA.,READ,RR,570,2026-03-10T08:18:35.097269+00:00,2026-03-10T23:18:35.097269+00:00
963,10,PO_CREATED,PO-3449 created,A purchase order has been created for your requisition.,READ,PO,449,2026-03-25T08:18:35.097269+00:00,2026-03-26T10:18:35.097269+00:00
964,8,APPROVAL_RESULT,RR-1571 approved,Your requisition was approved at DOA.,READ,RR,571,2026-04-01T18:18:35.097269+00:00,2026-04-01T20:18:35.097269+00:00
965,8,PO_CREATED,PO-3450 created,A purchase order has been created for your requisition.,UNREAD,PO,450,2026-05-04T19:18:35.097269+00:00,
966,4,APPROVAL_RESULT,RR-1572 approved,Your requisition was approved at DOA.,READ,RR,572,2026-06-07T10:18:35.097269+00:00,2026-06-07T21:18:35.097269+00:00
967,18,APPROVAL_RESULT,RR-1573 approved,Your requisition was approved at DOA.,READ,RR,573,2025-12-18T05:18:35.097269+00:00,2025-12-18T19:18:35.097269+00:00
968,18,PO_CREATED,PO-3451 created,A purchase order has been created for your requisition.,READ,PO,451,2025-12-26T05:18:35.097269+00:00,2025-12-26T14:18:35.097269+00:00
969,20,APPROVAL_RESULT,RR-1574 approved,Your requisition was approved at DOA.,UNREAD,RR,574,2026-07-26T12:18:35.097269+00:00,
970,20,PO_CREATED,PO-3452 created,A purchase order has been created for your requisition.,UNREAD,PO,452,2026-08-13T12:18:35.097269+00:00,
971,22,APPROVAL_RESULT,RR-1575 approved,Your requisition was approved at DOA.,UNREAD,RR,575,2025-12-21T00:18:35.097269+00:00,
972,22,PO_CREATED,PO-3453 created,A purchase order has been created for your requisition.,UNREAD,PO,453,2026-01-10T00:18:35.097269+00:00,
973,24,APPROVAL_RESULT,RR-1577 approved,Your requisition was approved at DOA.,READ,RR,577,2026-06-26T13:18:35.097269+00:00,2026-06-27T11:18:35.097269+00:00
974,24,PO_CREATED,PO-3454 created,A purchase order has been created for your requisition.,UNREAD,PO,454,2026-07-11T13:18:35.097269+00:00,
975,2,APPROVAL_REQUEST,DOA approval needed: RR-1578,A requisition is waiting on your DOA approval.,UNREAD,RR,578,2026-08-19T05:18:35.097269+00:00,
976,12,APPROVAL_RESULT,RR-1579 approved,Your requisition was approved at DOA.,UNREAD,RR,579,2026-06-16T14:18:35.097269+00:00,
977,12,APPROVAL_RESULT,RR-1580 approved,Your requisition was approved at DOA.,READ,RR,580,2025-12-02T18:18:35.097269+00:00,2025-12-03T06:18:35.097269+00:00
978,12,PO_CREATED,PO-3455 created,A purchase order has been created for your requisition.,UNREAD,PO,455,2025-12-05T18:18:35.097269+00:00,
979,2,APPROVAL_REQUEST,DOA approval needed: RR-1581,A requisition is waiting on your DOA approval.,UNREAD,RR,581,2026-05-26T05:18:35.097269+00:00,
980,23,APPROVAL_RESULT,RR-1582 approved,Your requisition was approved at DOA.,READ,RR,582,2026-02-05T21:18:35.097269+00:00,2026-02-06T18:18:35.097269+00:00
981,23,PO_CREATED,PO-3456 created,A purchase order has been created for your requisition.,UNREAD,PO,456,2026-02-20T21:18:35.097269+00:00,
982,14,APPROVAL_RESULT,RR-1583 approved,Your requisition was approved at DOA.,READ,RR,583,2025-12-22T08:18:35.097269+00:00,2025-12-23T14:18:35.097269+00:00
983,14,PO_CREATED,PO-3457 created,A purchase order has been created for your requisition.,READ,PO,457,2025-12-30T08:18:35.097269+00:00,2025-12-30T18:18:35.097269+00:00
984,17,APPROVAL_RESULT,RR-1584 approved,Your requisition was approved at DOA.,UNREAD,RR,584,2026-01-10T19:18:35.097269+00:00,
985,17,PO_CREATED,PO-3458 created,A purchase order has been created for your requisition.,READ,PO,458,2026-02-21T19:18:35.097269+00:00,2026-02-22T02:18:35.097269+00:00
986,18,APPROVAL_RESULT,RR-1585 approved,Your requisition was approved at DOA.,UNREAD,RR,585,2026-06-24T15:18:35.097269+00:00,
987,18,PO_CREATED,PO-3459 created,A purchase order has been created for your requisition.,UNREAD,PO,459,2026-07-03T15:18:35.097269+00:00,
988,14,APPROVAL_RESULT,RR-1586 approved,Your requisition was approved at DOA.,UNREAD,RR,586,2025-12-31T16:18:35.097269+00:00,
989,14,PO_CREATED,PO-3460 created,A purchase order has been created for your requisition.,UNREAD,PO,460,2026-01-27T16:18:35.097269+00:00,
990,6,APPROVAL_RESULT,RR-1587 approved,Your requisition was approved at DOA.,READ,RR,587,2026-05-20T01:18:35.097269+00:00,2026-05-20T19:18:35.097269+00:00
991,10,APPROVAL_RESULT,RR-1588 approved,Your requisition was approved at DOA.,UNREAD,RR,588,2026-06-25T10:18:35.097269+00:00,
992,10,PO_CREATED,PO-3461 created,A purchase order has been created for your requisition.,UNREAD,PO,461,2026-08-02T09:18:35.097269+00:00,
993,6,APPROVAL_RESULT,RR-1589 approved,Your requisition was approved at DOA.,READ,RR,589,2026-08-01T15:18:35.097269+00:00,2026-08-02T16:18:35.097269+00:00
994,6,PO_CREATED,PO-3462 created,A purchase order has been created for your requisition.,UNREAD,PO,462,2026-08-17T15:18:35.097269+00:00,
995,15,APPROVAL_RESULT,RR-1590 approved,Your requisition was approved at DOA.,READ,RR,590,2026-03-09T05:18:35.097269+00:00,2026-03-10T00:18:35.097269+00:00
996,15,PO_CREATED,PO-3463 created,A purchase order has been created for your requisition.,UNREAD,PO,463,2026-03-31T06:18:35.097269+00:00,
997,13,APPROVAL_RESULT,RR-1591 approved,Your requisition was approved at DOA.,READ,RR,591,2026-04-03T22:18:35.097269+00:00,2026-04-04T12:18:35.097269+00:00
998,13,PO_CREATED,PO-3464 created,A purchase order has been created for your requisition.,READ,PO,464,2026-04-19T22:18:35.097269+00:00,2026-04-20T05:18:35.097269+00:00
999,22,APPROVAL_RESULT,RR-1592 rejected,Your requisition was rejected at DOA approval.,READ,RR,592,2026-06-27T08:18:35.097269+00:00,2026-06-27T12:18:35.097269+00:00
1000,6,APPROVAL_RESULT,RR-1593 approved,Your requisition was approved at DOA.,READ,RR,593,2026-04-18T08:18:35.097269+00:00,2026-04-18T17:18:35.097269+00:00
1001,6,PO_CREATED,PO-3465 created,A purchase order has been created for your requisition.,READ,PO,465,2026-04-24T08:18:35.097269+00:00,2026-04-25T13:18:35.097269+00:00
1002,17,APPROVAL_RESULT,RR-1594 approved,Your requisition was approved at DOA.,READ,RR,594,2026-08-22T13:18:35.097269+00:00,2026-08-23T19:18:35.097269+00:00
1003,17,PO_CREATED,PO-3466 created,A purchase order has been created for your requisition.,UNREAD,PO,466,2026-09-09T23:18:35.097269+00:00,
1004,9,APPROVAL_RESULT,RR-1595 approved,Your requisition was approved at DOA.,UNREAD,RR,595,2026-04-14T10:18:35.097269+00:00,
1005,9,PO_CREATED,PO-3467 created,A purchase order has been created for your requisition.,UNREAD,PO,467,2026-04-24T10:18:35.097269+00:00,
1006,2,APPROVAL_RESULT,RR-1596 approved,Your requisition was approved at DOA.,UNREAD,RR,596,2026-02-18T22:18:35.097269+00:00,
1007,2,PO_CREATED,PO-3468 created,A purchase order has been created for your requisition.,UNREAD,PO,468,2026-02-28T22:18:35.097269+00:00,
1008,5,APPROVAL_RESULT,RR-1597 approved,Your requisition was approved at DOA.,READ,RR,597,2026-01-26T04:18:35.097269+00:00,2026-01-26T16:18:35.097269+00:00
1009,5,PO_CREATED,PO-3469 created,A purchase order has been created for your requisition.,UNREAD,PO,469,2026-02-16T00:18:35.097269+00:00,
1010,10,APPROVAL_RESULT,RR-1598 approved,Your requisition was approved at DOA.,READ,RR,598,2026-07-08T19:18:35.097269+00:00,2026-07-09T12:18:35.097269+00:00
1011,10,PO_CREATED,PO-3470 created,A purchase order has been created for your requisition.,READ,PO,470,2026-08-21T14:18:35.097269+00:00,2026-08-22T18:18:35.097269+00:00
1012,3,APPROVAL_REQUEST,DOA approval needed: RR-1599,A requisition is waiting on your DOA approval.,UNREAD,RR,599,2026-07-28T18:18:35.097269+00:00,
1013,22,APPROVAL_RESULT,RR-1600 approved,Your requisition was approved at DOA.,READ,RR,600,2025-12-17T07:18:35.097269+00:00,2025-12-18T12:18:35.097269+00:00
1014,22,PO_CREATED,PO-3471 created,A purchase order has been created for your requisition.,READ,PO,471,2025-12-19T07:18:35.097269+00:00,2025-12-19T15:18:35.097269+00:00
1015,3,APPROVAL_RESULT,RR-1601 approved,Your requisition was approved at DOA.,READ,RR,601,2026-01-15T05:18:35.097269+00:00,2026-01-15T17:18:35.097269+00:00
1016,3,PO_CREATED,PO-3472 created,A purchase order has been created for your requisition.,READ,PO,472,2026-02-17T05:18:35.097269+00:00,2026-02-17T21:18:35.097269+00:00
1017,23,APPROVAL_RESULT,RR-1602 approved,Your requisition was approved at DOA.,READ,RR,602,2026-08-01T19:18:35.097269+00:00,2026-08-02T14:18:35.097269+00:00
1018,3,APPROVAL_REQUEST,DOA approval needed: RR-1603,A requisition is waiting on your DOA approval.,UNREAD,RR,603,2026-08-24T21:18:35.097269+00:00,
1019,4,APPROVAL_RESULT,RR-1604 approved,Your requisition was approved at DOA.,READ,RR,604,2026-05-07T17:18:35.097269+00:00,2026-05-08T14:18:35.097269+00:00
1020,4,PO_CREATED,PO-3473 created,A purchase order has been created for your requisition.,UNREAD,PO,473,2026-06-01T17:18:35.097269+00:00,
1021,9,APPROVAL_RESULT,RR-1605 approved,Your requisition was approved at DOA.,READ,RR,605,2026-02-01T15:18:35.097269+00:00,2026-02-02T14:18:35.097269+00:00
1022,9,PO_CREATED,PO-3474 created,A purchase order has been created for your requisition.,UNREAD,PO,474,2026-02-04T15:18:35.097269+00:00,
1023,21,APPROVAL_RESULT,RR-1606 approved,Your requisition was approved at DOA.,UNREAD,RR,606,2026-08-24T10:18:35.097269+00:00,
1024,21,PO_CREATED,PO-3475 created,A purchase order has been created for your requisition.,UNREAD,PO,475,2026-09-01T10:18:35.097269+00:00,
1025,5,APPROVAL_RESULT,RR-1607 approved,Your requisition was approved at DOA.,READ,RR,607,2026-04-15T21:18:35.097269+00:00,2026-04-16T15:18:35.097269+00:00
1026,5,PO_CREATED,PO-3476 created,A purchase order has been created for your requisition.,READ,PO,476,2026-06-04T21:18:35.097269+00:00,2026-06-05T13:18:35.097269+00:00
1027,24,APPROVAL_RESULT,RR-1608 approved,Your requisition was approved at DOA.,READ,RR,608,2026-01-13T17:18:35.097269+00:00,2026-01-14T15:18:35.097269+00:00
1028,24,PO_CREATED,PO-3477 created,A purchase order has been created for your requisition.,READ,PO,477,2026-02-23T17:18:35.097269+00:00,2026-02-23T18:18:35.097269+00:00
1029,5,APPROVAL_RESULT,RR-1609 approved,Your requisition was approved at DOA.,READ,RR,609,2026-01-27T19:18:35.097269+00:00,2026-01-27T22:18:35.097269+00:00
1030,5,PO_CREATED,PO-3478 created,A purchase order has been created for your requisition.,READ,PO,478,2026-02-04T19:18:35.097269+00:00,2026-02-05T02:18:35.097269+00:00
1031,11,APPROVAL_RESULT,RR-1611 approved,Your requisition was approved at DOA.,READ,RR,611,2026-08-09T14:18:35.097269+00:00,2026-08-09T21:18:35.097269+00:00
1032,11,PO_CREATED,PO-3479 created,A purchase order has been created for your requisition.,UNREAD,PO,479,2026-08-16T14:18:35.097269+00:00,
1033,12,APPROVAL_RESULT,RR-1612 approved,Your requisition was approved at DOA.,READ,RR,612,2026-04-21T02:18:35.097269+00:00,2026-04-22T05:18:35.097269+00:00
1034,12,PO_CREATED,PO-3480 created,A purchase order has been created for your requisition.,UNREAD,PO,480,2026-05-07T02:18:35.097269+00:00,
1035,16,APPROVAL_RESULT,RR-1613 approved,Your requisition was approved at DOA.,READ,RR,613,2026-06-05T11:18:35.097269+00:00,2026-06-05T19:18:35.097269+00:00
1036,16,PO_CREATED,PO-3481 created,A purchase order has been created for your requisition.,READ,PO,481,2026-06-11T11:18:35.097269+00:00,2026-06-11T17:18:35.097269+00:00
1037,24,APPROVAL_RESULT,RR-1614 approved,Your requisition was approved at DOA.,UNREAD,RR,614,2026-08-02T00:18:35.097269+00:00,
1038,24,PO_CREATED,PO-3482 created,A purchase order has been created for your requisition.,UNREAD,PO,482,2026-08-16T10:18:35.097269+00:00,
1039,20,APPROVAL_RESULT,RR-1615 approved,Your requisition was approved at DOA.,READ,RR,615,2025-12-26T20:18:35.097269+00:00,2025-12-27T03:18:35.097269+00:00
1040,20,PO_CREATED,PO-3483 created,A purchase order has been created for your requisition.,READ,PO,483,2026-01-04T20:18:35.097269+00:00,2026-01-05T10:18:35.097269+00:00
1041,20,APPROVAL_RESULT,RR-1616 approved,Your requisition was approved at DOA.,READ,RR,616,2026-03-12T17:18:35.097269+00:00,2026-03-13T11:18:35.097269+00:00
1042,20,PO_CREATED,PO-3484 created,A purchase order has been created for your requisition.,READ,PO,484,2026-04-07T12:18:35.097269+00:00,2026-04-08T06:18:35.097269+00:00
1043,10,APPROVAL_RESULT,RR-1617 approved,Your requisition was approved at DOA.,READ,RR,617,2026-03-11T01:18:35.097269+00:00,2026-03-11T07:18:35.097269+00:00
1044,10,PO_CREATED,PO-3485 created,A purchase order has been created for your requisition.,UNREAD,PO,485,2026-03-17T01:18:35.097269+00:00,
1045,16,APPROVAL_RESULT,RR-1618 approved,Your requisition was approved at DOA.,READ,RR,618,2026-03-28T18:18:35.097269+00:00,2026-03-30T00:18:35.097269+00:00
1046,8,APPROVAL_RESULT,RR-1619 approved,Your requisition was approved at DOA.,READ,RR,619,2026-05-18T14:18:35.097269+00:00,2026-05-18T16:18:35.097269+00:00
1047,24,APPROVAL_RESULT,RR-1620 approved,Your requisition was approved at DOA.,UNREAD,RR,620,2026-02-28T20:18:35.097269+00:00,
1048,24,PO_CREATED,PO-3486 created,A purchase order has been created for your requisition.,UNREAD,PO,486,2026-04-02T13:18:35.097269+00:00,
1049,7,APPROVAL_RESULT,RR-1621 approved,Your requisition was approved at DOA.,READ,RR,621,2026-01-15T09:18:35.097269+00:00,2026-01-15T19:18:35.097269+00:00
1050,7,PO_CREATED,PO-3487 created,A purchase order has been created for your requisition.,READ,PO,487,2026-01-31T09:18:35.097269+00:00,2026-02-01T06:18:35.097269+00:00
1051,8,APPROVAL_RESULT,RR-1622 approved,Your requisition was approved at DOA.,READ,RR,622,2025-12-18T09:18:35.097269+00:00,2025-12-18T19:18:35.097269+00:00
1052,8,PO_CREATED,PO-3488 created,A purchase order has been created for your requisition.,UNREAD,PO,488,2026-01-19T09:18:35.097269+00:00,
1053,22,APPROVAL_RESULT,RR-1624 approved,Your requisition was approved at DOA.,READ,RR,624,2025-12-08T21:18:35.097269+00:00,2025-12-09T03:18:35.097269+00:00
1054,22,PO_CREATED,PO-3489 created,A purchase order has been created for your requisition.,UNREAD,PO,489,2025-12-10T21:18:35.097269+00:00,
1055,5,APPROVAL_RESULT,RR-1625 approved,Your requisition was approved at DOA.,UNREAD,RR,625,2026-05-04T14:18:35.097269+00:00,
